customer_id,age,gender,income_band,city,first_purchase_date
4517,40.0,M,Medium,Pune,2022-07-04 09:47:10
4518,54.0,M,Medium,Bengaluru,2021-04-12 11:39:35
4519,30.0,M,High,Mumbai,2021-04-12 23:03:23
4520,58.0,M,High,Mumbai,2020-11-30 08:05:13
4521,24.0,M,Medium,Pune,2023-04-19 11:02:48
4522,27.0,M,High,Bangalore,2023-06-12 11:46:33
4523,54.0,M,LOW,Delhi,2023-06-16 22:00:51
4524,50.0,M,Low,Bangalore,2023-12-06 10:43:17
4525,59.0,M,High,Bengaluru,2022-12-20 13:25:14
4526,,F,High,Bangalore,2023-04-11 09:07:11
4527,57.0,F,High,Bangalore,2023-07-31 19:05:53
4528,33.0,F,Low,Bengaluru,2021-09-01 19:22:43
4529,55.0,F,Medium,Chennai,2022-09-16 18:25:17
4530,25.0,M,High,Delhi,2023-05-28 17:45:49
4531,36.0,M,Low,Chennai,2019-10-23 19:10:04
4532,50.0,M,Medium,Chennai,2023-12-19 13:22:14
4533,27.0,M,LOW,Mumbai,2020-09-03 10:53:02
4534,53.0,M,LOW,Delhi,2022-03-17 18:36:46
4535,56.0,F,High,Chennai,2019-02-18 19:45:46
4536,50.0,M,Medium,Mumbai,2019-10-18 01:36:34
4537,34.0,F,High,Delhi,2020-12-12 00:12:00
4538,,M,Low,Delhi,2022-03-01 01:30:10
4539,,F,High,Delhi,2022-11-03 05:09:51
4540,39.0,M,Low,Pune,2019-05-14 09:10:17
4541,54.0,M,High,Delhi,2021-11-17 01:47:27
4542,30.0,F,LOW,Pune,2019-04-18 22:06:31
4543,28.0,F,High,Bangalore,2019-12-22 12:44:07
4544,38.0,M,Low,Chennai,2019-02-03 15:21:32
4545,47.0,F,Low,Pune,2022-04-20 23:44:06
4546,53.0,M,High,Mumbai,2019-09-23 06:32:10
4547,51.0,F,LOW,Mumbai,2022-05-15 21:33:37
4548,37.0,F,Medium,Bengaluru,2019-11-25 20:17:38
4549,32.0,F,Medium,Pune,2019-01-02 09:53:39
4550,35.0,F,High,Bengaluru,2023-04-23 21:04:05
4551,42.0,F,High,Bengaluru,2023-07-07 09:12:45
4552,51.0,F,LOW,Pune,2022-10-28 20:01:40
4553,26.0,M,Medium,Bengaluru,2020-01-14 04:51:59
4554,57.0,M,Low,Delhi,2023-01-04 06:40:14
4555,51.0,M,LOW,Bangalore,2021-10-04 02:18:22
4556,46.0,M,LOW,Mumbai,2023-05-01 10:02:34
4557,35.0,F,LOW,Bangalore,2022-12-20 07:29:19
4558,56.0,F,High,Bengaluru,2021-01-05 19:39:07
4559,29.0,M,Medium,Pune,2023-05-23 02:29:35
4560,57.0,F,High,Delhi,2023-04-05 02:54:59
4561,42.0,F,LOW,Mumbai,2023-06-08 23:48:41
4562,50.0,M,Medium,Pune,2021-06-27 12:19:43
4563,38.0,F,LOW,Bangalore,2019-08-04 06:08:44
4564,30.0,F,LOW,Pune,2022-01-29 04:27:45
4565,24.0,M,LOW,Bangalore,2023-07-10 19:48:18
4566,41.0,F,LOW,Mumbai,2019-09-16 05:30:47
4567,55.0,F,High,Chennai,2019-05-01 15:51:51
4568,24.0,F,Medium,Bengaluru,2023-03-30 16:45:02
4569,52.0,M,Low,Pune,2020-09-05 13:43:58
4570,56.0,F,Medium,Delhi,2021-10-21 22:14:32
4571,28.0,M,Medium,Chennai,2019-01-28 08:20:54
4572,30.0,M,Low,Mumbai,2023-06-26 18:06:36
4573,47.0,M,LOW,Chennai,2022-04-07 23:18:25
4574,51.0,M,Medium,Pune,2020-07-09 20:22:31
4575,52.0,M,Medium,Delhi,2022-09-09 19:15:55
4576,46.0,M,Medium,Bengaluru,2019-08-18 12:00:38
4577,36.0,F,Low,Bengaluru,2020-06-01 16:48:41
4578,46.0,F,High,Pune,2019-07-23 03:41:48
4579,58.0,M,LOW,Pune,2019-08-28 15:16:08
4580,22.0,M,LOW,Chennai,2023-11-10 15:16:31
4581,,F,Medium,Bengaluru,2022-11-03 08:35:46
4582,24.0,F,Low,Pune,2022-12-06 08:09:01
4583,28.0,F,LOW,Bengaluru,2019-04-30 04:47:05
4584,40.0,M,LOW,Bengaluru,2019-04-26 14:49:09
4585,46.0,F,Medium,Pune,2023-04-05 15:13:21
4586,46.0,M,Medium,Mumbai,2023-03-20 05:19:48
4587,37.0,F,High,Delhi,2022-02-28 15:49:58
4588,36.0,M,LOW,Bangalore,2019-11-15 08:03:45
4589,42.0,M,High,Chennai,2020-08-18 02:34:18
4590,49.0,F,Medium,Bangalore,2021-07-13 08:12:45
4591,47.0,F,High,Delhi,2021-12-01 14:26:52
4592,33.0,F,Low,Pune,2023-07-02 04:07:50
4593,40.0,F,Medium,Delhi,2021-10-12 13:36:04
4594,24.0,F,Medium,Delhi,2020-02-05 14:53:17
4595,50.0,M,High,Chennai,2019-10-10 02:19:35
4596,39.0,F,LOW,Bengaluru,2023-05-18 23:25:45
4597,30.0,M,LOW,Bengaluru,2019-07-20 20:28:51
4598,31.0,F,Low,Pune,2021-06-20 03:45:32
4599,26.0,M,Medium,Bengaluru,2019-01-24 17:27:33
4600,58.0,F,High,Bengaluru,2019-02-28 02:59:43
4601,40.0,M,Medium,Chennai,2023-04-26 10:16:49
4602,42.0,M,Low,Pune,2020-12-01 16:31:27
4603,32.0,M,Low,Chennai,2022-04-27 03:58:00
4604,35.0,F,LOW,Delhi,2022-08-14 10:45:29
4605,22.0,M,LOW,Chennai,2020-06-08 01:20:19
4606,39.0,M,High,Mumbai,2022-10-09 04:43:49
4607,57.0,F,Low,Delhi,2020-09-23 21:02:39
4608,58.0,M,Medium,Pune,2020-04-10 01:08:07
4609,43.0,F,High,Bengaluru,2021-12-29 13:21:06
4610,33.0,F,Low,Bangalore,2021-03-05 18:35:21
4611,51.0,M,High,Delhi,2019-11-14 02:29:30
4612,32.0,M,High,Bengaluru,2022-06-13 22:56:42
4613,27.0,M,Medium,Delhi,2020-04-02 02:11:43
4614,23.0,F,Low,Delhi,2022-11-05 04:13:55
4615,48.0,M,High,Bengaluru,2020-08-11 20:36:14
4616,54.0,F,High,Mumbai,2021-09-28 22:12:19
4617,53.0,M,Low,Delhi,2022-03-08 12:51:30
4618,41.0,M,LOW,Bangalore,2023-07-14 15:43:00
4619,41.0,F,High,Bengaluru,2020-01-30 01:03:51
4620,29.0,F,Low,Mumbai,2019-06-02 18:51:14
4621,54.0,M,LOW,Bangalore,2020-04-05 03:08:05
4622,35.0,F,High,Bengaluru,2020-01-04 02:02:40
4623,25.0,M,Low,Mumbai,2022-06-07 07:25:07
4624,26.0,M,Medium,Pune,2019-12-27 12:16:21
4625,45.0,F,High,Pune,2023-07-14 06:02:23
4626,42.0,M,Low,Bangalore,2021-03-02 19:22:50
4627,44.0,F,High,Mumbai,2021-04-20 06:14:36
4628,39.0,F,High,Mumbai,2023-02-09 17:12:09
4629,30.0,M,Low,Delhi,2022-07-05 00:19:14
4630,25.0,F,Medium,Mumbai,2019-06-30 13:14:51
4631,25.0,M,LOW,Bangalore,2023-09-12 07:14:30
4632,52.0,M,Medium,Bengaluru,2022-01-06 02:57:17
4633,31.0,F,Medium,Chennai,2019-01-28 02:52:16
4634,59.0,M,Medium,Chennai,2019-02-21 04:34:48
4635,34.0,M,LOW,Bengaluru,2020-06-10 16:56:40
4636,24.0,F,LOW,Mumbai,2019-06-08 16:20:25
4637,57.0,M,Medium,Chennai,2020-08-25 10:54:52
4638,38.0,M,Medium,Pune,2023-10-15 14:41:50
4639,44.0,M,LOW,Pune,2022-07-30 21:46:00
4640,33.0,F,LOW,Bengaluru,2023-10-18 01:47:07
4641,28.0,M,LOW,Mumbai,2019-10-01 11:15:45
4642,47.0,M,LOW,Bangalore,2019-05-26 03:39:35
4643,22.0,M,High,Bangalore,2019-08-25 05:41:02
4644,49.0,F,High,Chennai,2019-12-29 00:55:52
4645,29.0,M,High,Bangalore,2022-02-15 13:53:17
4646,,M,Low,Mumbai,2021-12-11 02:48:24
4647,50.0,M,Low,Bengaluru,2019-05-25 10:39:41
4648,42.0,M,Medium,Pune,2021-06-18 22:48:25
4649,30.0,M,Medium,Bangalore,2022-10-26 02:47:57
4650,54.0,M,Medium,Bengaluru,2021-04-04 19:36:08
4651,50.0,F,LOW,Pune,2023-09-18 05:06:42
4652,29.0,M,LOW,Chennai,2022-02-23 11:08:31
4653,50.0,F,LOW,Bangalore,2020-12-12 05:26:33
4654,32.0,M,High,Bangalore,2022-03-24 12:26:50
4655,40.0,M,Medium,Pune,2021-05-27 10:26:28
4656,42.0,M,High,Delhi,2022-01-20 20:33:24
4657,39.0,M,Low,Bengaluru,2020-06-18 11:04:53
4658,29.0,F,High,Delhi,2020-06-03 22:43:02
4659,46.0,F,High,Chennai,2020-12-22 14:01:52
4660,53.0,F,High,Pune,2023-01-25 23:19:25
4661,41.0,M,LOW,Delhi,2022-10-09 22:09:05
4662,43.0,M,Medium,Pune,2023-11-22 02:22:48
4663,54.0,M,Low,Bengaluru,2022-07-26 07:36:26
4664,46.0,F,High,Bangalore,2020-07-23 04:13:36
4665,31.0,F,LOW,Bengaluru,2020-04-26 12:54:10
4666,27.0,F,LOW,Delhi,2021-06-08 13:41:37
4667,,M,High,Pune,2022-11-25 07:40:36
4668,45.0,F,Medium,Delhi,2021-10-28 14:34:01
4669,54.0,M,High,Chennai,2020-04-05 02:53:03
4670,28.0,M,Medium,Mumbai,2020-07-15 20:26:45
4671,26.0,F,Medium,Bengaluru,2023-04-21 14:44:08
4672,23.0,M,Medium,Bengaluru,2019-03-01 23:25:30
4673,34.0,M,Low,Delhi,2020-05-22 20:31:37
4674,29.0,F,LOW,Pune,2022-07-09 02:54:03
4675,47.0,F,LOW,Mumbai,2022-02-01 15:33:32
4676,22.0,M,Low,Chennai,2019-07-04 16:10:43
4677,23.0,M,High,Bengaluru,2023-12-10 12:04:54
4678,32.0,M,Medium,Delhi,2019-11-08 01:27:17
4679,31.0,F,High,Delhi,2022-06-08 15:31:06
4680,38.0,M,LOW,Bangalore,2023-10-25 03:35:54
4681,31.0,M,Medium,Chennai,2021-12-26 14:05:14
4682,40.0,M,Low,Pune,2019-06-27 13:08:30
4683,22.0,F,Medium,Mumbai,2021-12-04 08:57:34
4684,52.0,M,Medium,Pune,2019-03-14 05:25:27
4685,37.0,F,LOW,Chennai,2022-12-24 16:36:22
4686,44.0,M,Low,Chennai,2019-12-13 05:57:18
4687,36.0,F,High,Delhi,2020-10-17 08:01:58
4688,46.0,M,LOW,Bangalore,2019-12-12 08:52:14
4689,38.0,M,Low,Pune,2023-03-06 21:54:03
4690,35.0,F,Low,Pune,2023-10-31 12:07:40
4691,44.0,F,LOW,Chennai,2021-09-14 10:07:57
4692,49.0,M,Medium,Pune,2023-09-01 03:59:58
4693,53.0,F,Low,Delhi,2019-09-09 06:21:04
4694,46.0,F,LOW,Delhi,2020-04-11 16:47:31
4695,28.0,F,High,Delhi,2019-08-27 20:57:56
4696,,F,High,Pune,2022-06-01 07:04:39
4697,,M,Medium,Chennai,2022-09-24 20:51:37
4698,59.0,M,Medium,Delhi,2023-06-22 12:36:31
4699,49.0,M,Medium,Mumbai,2019-10-13 19:18:59
4700,40.0,M,Medium,Mumbai,2020-09-16 07:02:51
4701,26.0,F,Low,Bengaluru,2022-05-25 11:37:00
4702,46.0,M,LOW,Bengaluru,2019-03-14 10:17:18
4703,35.0,F,High,Bangalore,2021-11-11 03:42:21
4704,55.0,F,LOW,Mumbai,2023-01-18 16:19:34
4705,48.0,M,High,Bangalore,2022-03-20 10:50:55
4706,48.0,F,Medium,Mumbai,2021-08-27 06:22:05
4707,28.0,M,LOW,Mumbai,2019-05-03 16:50:17
4708,42.0,M,Low,Mumbai,2020-03-27 17:08:12
4709,44.0,F,Medium,Pune,2019-08-18 00:24:04
4710,42.0,F,LOW,Delhi,2021-12-24 17:07:14
4711,34.0,F,Low,Delhi,2021-08-30 22:40:35
4712,32.0,F,Low,Delhi,2019-11-10 10:49:18
4713,,M,LOW,Mumbai,2023-01-28 08:30:37
4714,22.0,F,LOW,Bangalore,2023-12-13 19:57:06
4715,25.0,M,LOW,Pune,2022-11-30 04:42:52
4716,59.0,F,High,Bengaluru,2020-04-17 01:01:29
4717,39.0,M,Low,Bengaluru,2021-11-14 07:24:04
4718,34.0,F,Low,Bengaluru,2020-05-20 02:27:38
4719,58.0,M,Low,Chennai,2023-11-15 18:15:18
4720,52.0,M,Medium,Delhi,2022-12-07 14:55:47
4721,30.0,F,LOW,Pune,2022-04-20 10:44:35
4722,37.0,F,High,Mumbai,2021-06-22 10:51:49
4723,44.0,F,LOW,Bangalore,2023-08-21 01:41:18
4724,43.0,M,Low,Bangalore,2023-06-15 07:25:53
4725,27.0,F,Medium,Bangalore,2023-07-22 02:04:05
4726,36.0,M,LOW,Bangalore,2019-01-29 02:45:51
4727,39.0,M,High,Bengaluru,2021-01-08 12:33:57
4728,32.0,M,Low,Chennai,2023-09-20 14:08:35
4729,26.0,M,Medium,Pune,2022-01-15 11:01:49
4730,22.0,M,LOW,Chennai,2021-04-20 15:05:16
4731,50.0,M,High,Chennai,2022-05-29 08:53:38
4732,23.0,M,Low,Chennai,2020-04-25 09:13:58
4733,51.0,F,High,Pune,2019-10-23 01:08:28
4734,46.0,F,Low,Chennai,2021-03-31 10:36:45
4735,43.0,F,Low,Delhi,2020-05-03 13:25:48
4736,36.0,M,Low,Bengaluru,2023-05-26 12:24:03
4737,29.0,F,Medium,Delhi,2020-07-05 02:14:45
4738,44.0,F,LOW,Bangalore,2022-05-18 08:37:07
4739,28.0,F,Medium,Pune,2021-10-25 12:04:03
4740,51.0,F,High,Bengaluru,2023-12-10 16:19:30
4741,50.0,M,LOW,Bangalore,2022-02-22 13:22:45
4742,24.0,F,Low,Mumbai,2019-01-06 20:49:55
4743,28.0,F,Low,Delhi,2020-11-05 07:18:16
4744,25.0,F,Low,Bengaluru,2021-03-11 17:06:27
4745,35.0,F,Low,Bengaluru,2020-08-12 02:08:03
4746,27.0,F,High,Bangalore,2021-12-29 05:40:33
4747,53.0,M,High,Bangalore,2023-04-06 18:36:03
4748,23.0,F,High,Bangalore,2023-04-10 04:47:18
4749,57.0,M,High,Bengaluru,2023-10-14 10:22:02
4750,37.0,M,Medium,Bangalore,2021-08-28 12:39:49
4751,48.0,M,High,Bangalore,2023-10-03 20:08:35
4752,42.0,M,Medium,Chennai,2021-10-23 05:10:52
4753,27.0,F,Low,Bangalore,2021-07-20 01:19:29
4754,56.0,M,LOW,Mumbai,2023-02-01 08:50:20
4755,29.0,F,High,Delhi,2019-12-16 09:02:00
4756,50.0,M,Medium,Bangalore,2023-04-01 00:50:49
4757,55.0,M,Low,Bengaluru,2019-08-18 14:42:38
4758,56.0,F,Medium,Bengaluru,2023-09-08 04:11:43
4759,42.0,F,Low,Bangalore,2020-08-03 09:51:30
4760,54.0,F,Medium,Pune,2021-01-30 22:01:28
4761,45.0,F,Medium,Chennai,2019-12-19 01:39:32
4762,43.0,F,High,Bengaluru,2020-10-03 08:32:30
4763,39.0,F,Low,Pune,2023-02-09 07:35:16
4764,48.0,M,High,Bangalore,2021-06-14 01:19:27
4765,31.0,F,Low,Bangalore,2023-12-05 00:55:15
4766,39.0,F,LOW,Mumbai,2020-03-20 12:07:37
4767,31.0,F,LOW,Bangalore,2021-06-03 01:56:11
4768,46.0,F,LOW,Mumbai,2019-03-28 02:08:16
4769,42.0,F,High,Mumbai,2019-02-05 08:10:07
4770,50.0,M,High,Chennai,2021-09-14 07:21:51
4771,41.0,M,High,Bangalore,2020-11-28 08:30:37
4772,22.0,F,Low,Mumbai,2022-03-15 19:21:10
4773,,M,High,Pune,2019-03-20 22:08:42
4774,58.0,F,Medium,Delhi,2022-12-09 12:28:07
4775,47.0,F,Low,Delhi,2020-06-19 12:56:32
4776,22.0,M,High,Bangalore,2019-07-27 12:18:18
4777,33.0,F,LOW,Mumbai,2023-01-07 06:47:31
4778,55.0,F,High,Mumbai,2021-03-16 07:49:45
4779,41.0,M,Low,Pune,2022-03-19 04:32:46
4780,36.0,M,Low,Delhi,2019-10-20 07:37:21
4781,45.0,F,Medium,Pune,2019-06-28 04:01:15
4782,47.0,F,Medium,Bengaluru,2023-07-21 19:28:16
4783,36.0,F,Low,Delhi,2021-01-11 08:20:48
4784,29.0,F,Medium,Bengaluru,2020-01-09 06:34:07
4785,26.0,M,Low,Mumbai,2022-09-08 19:17:02
4786,48.0,F,High,Delhi,2022-02-08 07:35:55
4787,56.0,M,Low,Bangalore,2023-03-18 00:13:40
4788,22.0,M,High,Delhi,2021-02-02 17:12:09
4789,51.0,M,High,Bangalore,2019-05-31 10:33:37
4790,53.0,F,Low,Chennai,2020-08-01 13:22:11
4791,22.0,M,High,Mumbai,2019-02-17 11:35:53
4792,34.0,M,Low,Bangalore,2023-03-10 15:45:53
4793,39.0,F,Medium,Pune,2022-08-01 12:44:58
4794,43.0,M,Medium,Bengaluru,2023-09-06 09:33:32
4795,33.0,F,LOW,Bangalore,2020-05-16 02:04:50
4796,22.0,M,LOW,Bengaluru,2020-08-11 00:59:55
4797,28.0,F,Medium,Bangalore,2022-08-24 00:18:10
4798,30.0,F,Low,Pune,2020-12-25 14:35:06
4799,41.0,F,Medium,Bengaluru,2023-04-27 21:28:16
4800,58.0,F,Medium,Chennai,2019-11-16 13:14:29
4801,31.0,F,Medium,Mumbai,2021-02-25 20:46:40
4802,51.0,F,Medium,Pune,2019-09-26 16:19:13
4803,49.0,M,High,Bangalore,2020-10-01 05:35:55
4804,41.0,F,Low,Bengaluru,2019-03-08 22:09:57
4805,47.0,M,Medium,Pune,2019-06-04 03:21:55
4806,31.0,M,Medium,Pune,2022-07-12 14:58:45
4807,39.0,M,Medium,Bengaluru,2021-07-03 10:31:55
4808,39.0,M,Low,Mumbai,2021-07-12 16:23:52
4809,41.0,F,High,Bangalore,2021-07-02 23:31:43
4810,56.0,M,Low,Bangalore,2022-08-13 15:17:29
4811,23.0,M,Medium,Bangalore,2019-08-30 07:24:43
4812,56.0,F,Medium,Bengaluru,2019-10-04 11:36:09
4813,49.0,M,Low,Bangalore,2020-07-16 16:46:24
4814,35.0,F,LOW,Bangalore,2019-01-17 09:54:20
4815,57.0,F,High,Mumbai,2023-12-02 13:30:31
4816,,F,LOW,Mumbai,2022-09-15 21:02:45
4817,34.0,M,Low,Bangalore,2023-04-01 15:37:13
4818,53.0,M,Medium,Delhi,2019-02-23 16:37:02
4819,30.0,M,Low,Pune,2022-06-17 21:30:29
4820,42.0,M,LOW,Chennai,2019-10-24 22:57:19
4821,30.0,M,High,Mumbai,2022-05-19 12:05:00
4822,47.0,F,LOW,Delhi,2020-11-21 03:24:33
4823,57.0,F,Medium,Pune,2022-12-03 13:58:57
4824,23.0,F,Low,Pune,2023-04-22 22:12:40
4825,35.0,M,Medium,Bengaluru,2023-12-14 04:33:15
4826,29.0,M,High,Mumbai,2021-08-25 22:24:39
4827,46.0,F,Low,Bengaluru,2019-03-10 22:03:52
4828,39.0,F,Low,Pune,2022-10-15 18:45:31
4829,34.0,M,High,Mumbai,2022-10-16 03:04:57
4830,37.0,F,High,Chennai,2020-11-11 03:45:12
4831,38.0,M,Medium,Mumbai,2021-08-07 09:39:43
4832,31.0,M,Low,Mumbai,2020-03-03 02:09:37
4833,50.0,M,Low,Bengaluru,2023-01-07 05:33:35
4834,30.0,M,Medium,Bengaluru,2022-10-16 13:01:07
4835,52.0,F,LOW,Bangalore,2019-11-13 22:03:39
4836,32.0,F,LOW,Chennai,2022-09-26 19:38:41
4837,47.0,F,Medium,Mumbai,2020-02-23 03:35:29
4838,29.0,M,High,Mumbai,2022-10-14 01:56:29
4839,49.0,F,Low,Mumbai,2022-02-11 13:53:05
4840,45.0,M,Medium,Bangalore,2021-02-03 18:12:27
4841,22.0,M,Medium,Bangalore,2023-01-07 06:57:40
4842,44.0,F,Medium,Bengaluru,2020-12-15 21:26:51
4843,42.0,M,Low,Chennai,2019-03-12 13:37:00
4844,56.0,F,Low,Bengaluru,2022-05-12 01:20:38
4845,53.0,F,LOW,Chennai,2019-01-14 20:18:31
4846,25.0,F,Medium,Bengaluru,2019-12-09 16:57:45
4847,36.0,M,Low,Chennai,2022-09-22 21:51:09
4848,31.0,F,High,Pune,2022-09-20 02:26:44
4849,45.0,F,Low,Delhi,2019-05-04 13:32:07
4850,40.0,M,High,Delhi,2022-11-15 16:23:41
4851,39.0,F,LOW,Bangalore,2023-04-20 08:58:51
4852,45.0,M,Low,Mumbai,2022-06-30 22:22:13
4853,26.0,F,Low,Bengaluru,2021-06-27 18:37:43
4854,43.0,F,Medium,Bengaluru,2022-09-15 01:19:31
4855,55.0,F,LOW,Pune,2022-06-20 03:15:25
4856,43.0,F,LOW,Mumbai,2023-09-25 09:50:54
4857,43.0,M,LOW,Chennai,2020-05-28 15:29:19
4858,32.0,F,LOW,Chennai,2022-06-09 21:15:15
4859,30.0,M,LOW,Bengaluru,2022-05-29 06:56:44
4860,,M,Medium,Delhi,2020-02-23 18:59:29
4861,45.0,F,Medium,Pune,2021-07-18 08:30:29
4862,41.0,M,Medium,Bengaluru,2019-06-30 17:23:34
4863,31.0,M,High,Mumbai,2019-02-25 06:46:55
4864,53.0,M,Low,Delhi,2019-11-11 21:04:44
4865,23.0,F,Low,Mumbai,2021-12-27 08:48:58
4866,23.0,M,LOW,Pune,2021-08-10 19:27:11
4867,,M,Low,Delhi,2023-02-19 18:19:38
4868,44.0,F,Medium,Chennai,2020-10-24 07:30:28
4869,38.0,M,Low,Chennai,2020-03-09 01:20:39
4870,30.0,F,High,Pune,2019-05-18 22:17:22
4871,27.0,F,Low,Bangalore,2023-03-20 02:22:05
4872,47.0,F,Low,Mumbai,2019-08-30 22:00:06
4873,23.0,F,High,Mumbai,2021-03-18 11:11:26
4874,46.0,F,LOW,Bangalore,2020-07-02 07:47:27
4875,26.0,M,LOW,Mumbai,2022-10-09 05:57:36
4876,32.0,M,Medium,Pune,2022-05-15 23:25:10
4877,46.0,M,Low,Bangalore,2019-04-28 18:53:48
4878,51.0,F,LOW,Chennai,2023-02-11 18:53:58
4879,53.0,M,High,Chennai,2019-03-05 04:31:41
4880,34.0,F,Low,Bengaluru,2020-04-21 00:55:59
4881,56.0,M,Medium,Mumbai,2019-02-16 10:53:02
4882,45.0,M,High,Pune,2023-05-06 16:43:23
4883,23.0,M,Medium,Pune,2021-08-03 09:45:12
4884,56.0,F,Low,Mumbai,2022-02-25 18:40:53
4885,53.0,F,Low,Bangalore,2022-05-17 05:17:21
4886,44.0,M,LOW,Bangalore,2019-10-14 10:23:00
4887,24.0,F,LOW,Delhi,2021-08-15 16:11:06
4888,57.0,M,Low,Pune,2022-09-05 12:43:31
4889,42.0,F,Low,Bangalore,2021-09-16 09:05:26
4890,38.0,M,Low,Bangalore,2023-01-22 09:42:18
4891,56.0,M,High,Bangalore,2021-03-16 07:26:34
4892,50.0,F,Medium,Pune,2019-01-02 12:38:56
4893,24.0,M,Medium,Pune,2020-11-08 18:01:24
4894,28.0,F,Medium,Bengaluru,2022-05-09 17:08:46
4895,26.0,F,High,Bengaluru,2020-05-23 08:46:26
4896,33.0,M,Medium,Pune,2019-08-11 18:26:26
4897,58.0,M,Medium,Mumbai,2022-02-28 03:30:53
4898,45.0,F,Medium,Bengaluru,2020-10-03 03:17:09
4899,37.0,F,Medium,Delhi,2023-01-11 08:41:33
4900,41.0,M,High,Chennai,2019-05-19 00:17:35
4901,25.0,F,Medium,Mumbai,2021-08-22 14:19:56
4902,24.0,M,Low,Delhi,2021-09-27 17:59:22
4903,37.0,M,Low,Delhi,2020-07-06 02:28:35
4904,54.0,F,Medium,Pune,2019-06-11 07:22:10
4905,39.0,F,Medium,Pune,2022-03-28 12:03:16
4906,22.0,M,Medium,Bengaluru,2020-12-19 21:02:00
4907,27.0,M,Low,Delhi,2022-01-26 06:48:37
4908,39.0,F,LOW,Bengaluru,2020-03-25 12:17:34
4909,32.0,F,High,Delhi,2019-09-05 12:16:21
4910,59.0,M,LOW,Delhi,2020-11-13 08:10:35
4911,39.0,M,LOW,Chennai,2021-01-10 16:05:27
4912,58.0,F,High,Bangalore,2023-06-02 20:35:02
4913,33.0,M,Medium,Mumbai,2019-05-01 05:19:15
4914,28.0,F,Medium,Bengaluru,2020-10-09 00:04:59
4915,58.0,F,Low,Chennai,2023-08-25 08:22:46
4916,58.0,M,LOW,Mumbai,2021-07-10 13:25:51
4917,56.0,M,LOW,Chennai,2021-05-06 03:40:22
4918,29.0,F,Low,Pune,2019-11-25 06:21:11
4919,23.0,M,LOW,Bengaluru,2023-01-17 15:22:50
4920,37.0,M,Low,Chennai,2023-05-04 08:30:20
4921,34.0,F,Medium,Chennai,2022-06-04 04:55:17
4922,30.0,M,High,Delhi,2019-06-14 15:04:47
4923,22.0,F,Medium,Mumbai,2021-03-22 04:22:43
4924,38.0,M,Medium,Bengaluru,2021-10-01 20:46:37
4925,58.0,M,High,Bengaluru,2022-08-01 02:06:58
4926,22.0,M,LOW,Chennai,2020-01-10 04:26:38
4927,42.0,F,Medium,Pune,2020-12-18 20:48:57
4928,48.0,M,Medium,Chennai,2019-10-16 12:33:04
4929,54.0,F,Low,Bangalore,2022-10-09 03:49:36
4930,47.0,F,High,Delhi,2023-01-21 10:25:11
4931,23.0,F,Low,Mumbai,2019-05-17 04:16:28
4932,41.0,F,High,Mumbai,2019-12-22 14:47:11
4933,24.0,F,High,Bangalore,2020-02-13 02:49:22
4934,55.0,F,LOW,Delhi,2020-01-03 16:04:18
4935,58.0,F,Low,Delhi,2019-06-15 07:54:10
4936,55.0,F,High,Delhi,2021-03-05 23:48:42
4937,49.0,M,LOW,Chennai,2019-10-22 09:22:19
4938,24.0,M,Low,Bangalore,2020-05-19 04:53:39
4939,51.0,F,Low,Bangalore,2020-10-13 18:37:32
4940,24.0,M,High,Bangalore,2019-12-02 05:18:11
4941,26.0,F,LOW,Bangalore,2019-06-22 14:23:04
4942,39.0,M,Low,Bengaluru,2023-01-31 07:55:06
4943,55.0,M,Low,Chennai,2023-02-17 14:24:42
4944,28.0,M,LOW,Chennai,2022-07-01 00:56:27
4945,49.0,M,LOW,Delhi,2021-05-19 20:55:20
4946,35.0,M,High,Delhi,2023-09-14 01:28:53
4947,,F,High,Mumbai,2019-10-03 01:58:11
4948,33.0,F,LOW,Pune,2020-03-10 18:02:58
4949,31.0,M,Low,Bangalore,2019-01-28 07:55:31
4950,41.0,M,High,Chennai,2022-07-15 11:16:57
4951,33.0,M,LOW,Mumbai,2022-03-17 08:27:05
4952,52.0,M,LOW,Delhi,2023-05-23 18:37:38
4953,50.0,M,LOW,Pune,2022-02-20 12:06:02
4954,54.0,M,High,Chennai,2022-10-16 04:34:20
4955,28.0,F,High,Chennai,2021-12-05 08:53:28
4956,54.0,F,High,Bengaluru,2022-03-15 18:57:23
4957,49.0,M,High,Delhi,2022-08-30 05:59:19
4958,40.0,F,Medium,Pune,2021-09-17 02:07:43
4959,52.0,F,LOW,Bengaluru,2022-02-21 16:40:43
4960,32.0,M,Medium,Mumbai,2023-12-28 14:12:30
4961,34.0,F,High,Delhi,2019-07-28 11:29:58
4962,43.0,M,Low,Mumbai,2020-09-27 00:08:57
4963,28.0,M,LOW,Pune,2020-01-12 04:22:50
4964,27.0,F,Medium,Chennai,2022-02-27 22:14:57
4965,37.0,M,Low,Bangalore,2021-12-19 00:19:30
4966,40.0,M,High,Bengaluru,2019-03-31 23:54:39
4967,29.0,F,High,Chennai,2022-04-16 08:06:29
4968,51.0,F,Low,Pune,2019-04-25 22:14:05
4969,22.0,M,Medium,Chennai,2023-11-30 07:08:35
4970,51.0,M,Medium,Pune,2022-10-21 09:14:24
4971,35.0,M,High,Bangalore,2022-12-08 14:19:07
