order_id,order_date,dealership_id,customer_id,booking_channel,payment_type
3884,2023-04-27 23:04:14,13,2272,Walk-in,Credit Card
3885,2023-10-01 22:23:01,24,2832,Walk-in,CC
3886,2023-09-26 23:34:27,13,5459,Walk-in,Credit Card
3887,2023-07-11 22:30:09,18,1843,Walk-in,Cash
3888,2023-10-01 22:55:07,20,4034,,CC
3889,2023-06-09 19:24:20,26,3717,Walk-in,Credit Card
3890,2023-07-13 13:58:31,28,5158,,Credit Card
3891,2023-09-09 09:51:48,18,2952,Walk-in,Cash
3892,2023-05-16 11:34:44,6,5864,Walk-in,Loan
3893,2023-12-25 18:21:18,13,5151,Online,CC
3894,2023-06-19 22:56:21,29,1787,Online,Loan
3895,2023-05-20 18:38:05,6,4501,Walk-in,Credit Card
3896,2023-02-15 18:26:16,8,5966,,CC
3897,2023-02-09 07:30:40,18,583,,Cash
3898,2023-09-17 02:12:31,1,3395,Online,Cash
3899,2023-04-04 22:30:41,12,1050,,Credit Card
3900,2023-08-11 03:31:27,1,2076,,Credit Card
3901,2023-02-04 10:19:09,12,5484,Online,Credit Card
3902,2023-11-09 08:55:19,14,3667,,Loan
3903,2023-09-12 21:43:07,5,141,Walk-in,Cash
3904,2023-07-14 16:32:11,12,5947,,Cash
3905,2023-04-16 17:14:53,21,5813,Walk-in,CC
3906,2023-06-01 15:55:19,2,3265,Walk-in,Credit Card
3907,2023-09-09 11:05:08,6,2279,,Credit Card
3908,2023-09-17 03:09:17,16,4646,,CC
3909,2023-10-25 00:48:20,2,765,,CC
3910,2023-10-29 07:47:10,27,2697,,Cash
3911,2023-06-27 18:16:37,23,4565,Walk-in,CC
3912,2023-05-07 12:41:59,3,2753,Online,Loan
3913,2023-11-16 17:53:16,15,3144,,Credit Card
3914,2023-12-25 04:23:15,18,4758,,CC
3915,2023-03-08 10:09:55,11,1562,Walk-in,Credit Card
3916,2023-03-09 16:53:01,6,4671,Online,Credit Card
3917,2023-05-29 09:38:04,26,5212,Online,CC
3918,2023-10-27 04:17:31,17,2257,Walk-in,Cash
3919,2023-01-08 00:24:48,5,3897,,Credit Card
3920,2023-08-21 23:01:29,10,4117,,Loan
3921,2023-07-01 16:18:20,11,5212,Walk-in,CC
3922,2023-02-22 18:11:54,22,1874,Online,Cash
3923,2023-12-16 18:35:12,8,3617,Walk-in,CC
3924,2023-10-30 00:43:50,3,3933,Online,Loan
3925,2023-10-07 09:56:52,23,3295,Online,Credit Card
3926,2023-10-17 00:07:32,27,315,Online,CC
3927,2023-04-17 03:58:51,17,4142,Walk-in,CC
3928,2023-04-08 13:06:40,6,2771,,Credit Card
3929,2023-06-12 22:17:05,1,5750,Walk-in,Loan
3930,2023-11-16 16:51:25,23,3166,Online,Cash
3931,2023-06-18 18:58:58,15,1286,Walk-in,Loan
3932,2023-05-15 10:29:18,24,5750,Online,Cash
3933,2023-08-10 17:09:40,22,5405,Online,Cash
3934,2023-10-16 22:42:25,17,4662,Walk-in,Cash
3935,2023-11-23 09:56:29,8,4977,Online,Loan
3936,2023-01-31 14:36:10,2,2211,Online,Cash
3937,2023-03-21 11:36:06,29,5658,Online,Cash
3938,2023-05-19 20:45:25,25,3351,,Loan
3939,2023-05-25 16:37:03,15,1445,,Loan
3940,2023-12-13 15:22:01,16,4390,Walk-in,Cash
3941,2023-03-09 20:56:23,27,5042,Online,CC
3942,2023-08-12 20:48:27,27,3379,Walk-in,Credit Card
3943,2023-06-09 05:36:00,17,4977,Walk-in,Credit Card
3944,2023-04-04 23:38:31,22,4459,,Credit Card
3945,2023-11-29 01:46:52,21,3602,Walk-in,Cash
3946,2023-03-03 07:06:10,5,3634,,CC
3947,2023-02-25 16:12:39,6,2752,Walk-in,CC
3948,2023-05-03 14:57:25,29,4318,Walk-in,Loan
3949,2023-10-18 11:04:12,6,83,Online,Cash
3950,2023-07-18 23:32:18,11,621,,CC
3951,2023-07-23 11:33:02,26,3499,Walk-in,Loan
3952,2023-03-28 20:12:33,8,5293,Walk-in,Loan
3953,2023-11-25 00:14:12,15,4689,Online,Loan
3954,2023-05-14 08:10:40,4,3237,,Credit Card
3955,2023-02-02 08:54:58,25,3654,Online,CC
3956,2023-06-20 21:42:11,8,1900,,Loan
3957,2023-09-15 20:59:17,1,1906,Online,Loan
3958,2023-06-02 10:52:39,4,1513,Online,CC
3959,2023-08-11 06:36:57,16,4895,Walk-in,Credit Card
3960,2023-08-22 09:52:23,24,4390,Walk-in,Credit Card
3961,2023-04-27 22:18:38,8,1302,,CC
3962,2023-06-16 19:28:53,20,4309,,Cash
3963,2023-07-09 09:12:14,24,4566,Walk-in,Credit Card
3964,2023-03-10 23:33:07,19,5235,Online,Cash
3965,2023-06-21 02:18:47,3,3757,,CC
3966,2023-06-24 08:20:09,25,1187,Online,Cash
3967,2023-12-03 07:35:12,23,3708,Walk-in,CC
3968,2023-10-13 12:39:31,22,3421,Walk-in,Loan
3969,2023-08-24 04:01:37,15,3864,,Loan
3970,2023-09-05 05:03:27,18,190,Online,Loan
3971,2023-01-28 22:59:55,30,4369,,Credit Card
3972,2023-09-24 22:53:45,25,996,,CC
3973,2023-03-20 16:04:40,17,2112,Walk-in,Cash
3974,2023-03-28 12:13:40,1,5628,Online,Cash
3975,2023-09-24 08:00:30,24,1559,Online,CC
3976,2023-05-03 06:43:21,19,4682,,Credit Card
3977,2023-01-03 09:08:50,9,3805,Walk-in,CC
3978,2023-07-29 20:37:59,23,4507,Online,Credit Card
3979,2023-12-02 06:29:32,16,1428,Walk-in,Loan
3980,2023-03-24 06:18:35,10,2700,Walk-in,Credit Card
3981,2023-12-29 03:23:57,7,3238,Walk-in,CC
3982,2023-06-09 00:39:31,16,2362,Walk-in,Credit Card
3983,2023-09-01 06:19:35,10,454,,Loan
3984,2023-06-07 07:48:51,10,4846,Online,Cash
3985,2023-07-03 22:08:58,17,3266,Walk-in,CC
3986,2023-12-17 16:54:26,12,2176,Online,Cash
3987,2023-10-04 12:18:10,17,1476,,Credit Card
3988,2023-05-05 13:18:55,23,3166,,Cash
3989,2023-04-11 15:15:59,28,770,,Loan
3990,2023-08-15 22:38:50,25,3065,,Cash
3991,2023-11-23 16:55:25,18,446,Online,Credit Card
3992,2023-03-23 07:03:16,7,4797,,Loan
3993,2023-05-05 17:19:03,12,2720,Walk-in,Credit Card
3994,2023-06-13 02:34:22,8,2566,Online,Cash
3995,2023-05-30 04:27:40,18,3898,Online,CC
3996,2023-03-12 13:28:19,17,4545,,Loan
3997,2023-07-27 10:26:16,15,3159,Walk-in,Loan
3998,2023-08-20 02:04:53,11,4726,Online,Credit Card
3999,2023-03-31 11:16:35,12,5917,Online,CC
4000,2023-02-25 04:02:43,7,249,,Credit Card
4001,2023-04-09 19:31:21,17,5749,Walk-in,Cash
4002,2023-01-21 23:19:55,15,2824,Walk-in,Credit Card
4003,2023-04-30 17:26:27,2,894,,Credit Card
4004,2023-03-23 02:13:07,5,2871,Online,Cash
4005,2023-03-28 04:30:57,14,216,Walk-in,Cash
4006,2023-10-30 15:11:33,3,1718,Walk-in,Loan
4007,2023-04-15 14:41:04,21,4549,,Loan
4008,2023-09-29 03:12:42,8,4562,Walk-in,Cash
4009,2023-01-19 16:03:05,30,2831,,Credit Card
4010,2023-11-27 16:45:51,15,3148,,Credit Card
4011,2023-01-03 10:59:14,5,3182,,Loan
4012,2023-12-15 22:03:48,3,2507,,Cash
4013,2023-06-19 14:25:57,18,5637,,CC
4014,2023-09-20 07:02:31,29,4755,,Loan
4015,2023-04-30 22:51:31,5,676,Online,Cash
4016,2023-01-26 07:49:35,1,5001,,Credit Card
4017,2023-05-02 03:11:07,27,5243,,Loan
4018,2023-06-13 20:17:23,16,1311,,Credit Card
4019,2023-08-24 01:17:01,22,5679,Online,Credit Card
4020,2023-02-14 14:59:39,4,3678,Walk-in,Cash
4021,2023-08-02 08:40:29,5,2488,Walk-in,Loan
4022,2023-06-25 02:53:20,25,3095,,Cash
4023,2023-03-21 18:02:18,11,327,Walk-in,CC
4024,2023-10-26 15:35:05,14,21,,CC
4025,2023-07-04 00:30:37,30,3016,,Loan
4026,2023-09-02 07:25:34,12,3524,Online,CC
4027,2023-12-29 06:42:31,12,2760,,Credit Card
4028,2023-02-22 21:49:53,5,105,Online,CC
4029,2023-05-11 10:11:49,10,2123,,CC
4030,2023-08-27 02:43:17,3,5144,Walk-in,Cash
4031,2023-11-01 03:08:16,8,1161,Online,Credit Card
4032,2023-03-18 21:53:08,24,4882,Walk-in,Credit Card
4033,2023-11-18 02:40:58,17,1173,,Loan
4034,2023-06-18 08:00:43,24,1503,,CC
4035,2023-12-25 13:19:19,11,3977,,Cash
4036,2023-05-04 19:08:11,25,1965,Online,Credit Card
4037,2023-11-17 13:38:07,16,4706,,Loan
4038,2023-10-05 19:09:20,21,5201,Online,Loan
4039,2023-07-25 09:49:45,11,4501,Walk-in,Loan
4040,2023-04-16 06:07:13,21,4823,Walk-in,Loan
4041,2023-01-13 01:35:20,26,4268,Online,Loan
4042,2023-09-19 14:09:40,24,5501,Walk-in,Cash
4043,2023-05-01 07:45:32,17,548,Walk-in,Loan
4044,2023-03-01 04:53:16,18,3298,,Loan
4045,2023-02-09 08:36:03,25,2890,Walk-in,Cash
4046,2023-04-05 18:13:32,22,2340,Walk-in,Loan
4047,2023-05-02 21:25:08,10,2976,Walk-in,CC
4048,2023-04-08 08:01:52,19,504,Walk-in,Loan
4049,2023-02-14 02:07:11,6,3393,,Loan
4050,2023-07-21 23:31:24,9,4305,Walk-in,Loan
4051,2023-04-04 21:41:39,7,2092,,Credit Card
4052,2023-05-16 10:51:46,13,3273,Walk-in,Credit Card
4053,2023-06-06 21:51:33,25,2258,,Credit Card
4054,2023-01-21 02:06:34,15,2966,Walk-in,CC
4055,2023-10-06 16:24:25,28,1995,,Loan
4056,2023-02-03 19:32:54,23,3576,Online,CC
4057,2023-12-17 07:43:09,1,5884,Walk-in,Loan
4058,2023-09-19 10:46:35,9,5354,,CC
4059,2023-10-03 21:44:00,30,1834,,CC
4060,2023-04-12 15:29:20,20,4047,,Cash
4061,2023-01-14 15:48:33,18,496,Walk-in,Credit Card
4062,2023-03-08 12:07:06,15,5184,Walk-in,Loan
4063,2023-07-14 13:43:39,26,2404,,Credit Card
4064,2023-05-13 16:13:32,25,1932,,CC
4065,2023-04-21 15:32:43,10,1845,Online,Cash
4066,2023-05-23 19:11:08,28,986,Walk-in,Credit Card
4067,2023-05-08 05:06:44,5,2993,Online,CC
4068,2023-02-11 18:20:59,2,4707,Walk-in,Cash
4069,2023-10-21 20:10:32,9,1133,Online,Credit Card
4070,2023-11-20 19:03:25,15,450,Online,CC
4071,2023-01-20 22:02:43,13,1728,Online,CC
4072,2023-04-11 04:06:43,29,3479,,Loan
4073,2023-08-03 07:56:40,7,5380,,Credit Card
4074,2023-12-17 00:08:41,29,2918,Walk-in,Loan
4075,2023-10-26 14:05:36,23,5035,Online,Cash
4076,2023-09-23 18:15:08,1,2538,Walk-in,Loan
4077,2023-09-02 03:42:38,5,3667,Online,CC
4078,2023-10-05 19:01:06,20,3842,,Credit Card
4079,2023-03-10 04:53:29,5,503,,Credit Card
4080,2023-11-15 23:46:46,23,4115,,Loan
4081,2023-04-16 11:23:07,30,3701,Walk-in,Cash
4082,2023-09-22 19:37:47,22,2631,Walk-in,Cash
4083,2023-07-07 12:18:29,23,5362,,Loan
4084,2023-02-15 06:12:15,20,1349,Online,Loan
4085,2023-11-30 17:16:04,17,2152,,Credit Card
4086,2023-07-07 04:29:32,7,3207,Online,CC
4087,2023-04-17 06:28:30,17,5798,,Cash
4088,2023-05-09 18:02:55,22,1396,Online,Cash
4089,2023-10-18 20:14:55,1,4874,,Loan
4090,2023-08-13 12:32:01,29,5126,Online,CC
4091,2023-09-30 20:14:41,26,2540,Walk-in,Credit Card
4092,2023-12-05 00:54:38,2,4714,Online,Loan
4093,2023-09-11 03:53:50,13,1031,Online,Credit Card
4094,2023-08-29 14:42:30,19,3651,Online,CC
4095,2023-07-16 17:23:03,3,4282,Online,Credit Card
4096,2023-11-01 05:46:57,12,1540,Walk-in,Credit Card
4097,2023-06-07 16:18:36,10,933,,CC
4098,2023-05-20 03:27:38,13,69,,Credit Card
4099,2023-03-14 13:03:28,7,742,,CC
4100,2023-12-13 15:57:16,25,1823,,Loan
4101,2023-05-29 05:07:06,18,3880,Online,CC
4102,2023-12-25 21:14:12,5,429,Online,Credit Card
4103,2023-07-01 01:00:00,22,1833,,CC
4104,2023-03-21 12:27:05,24,3528,,Cash
4105,2023-01-24 01:51:38,6,2208,Online,CC
4106,2023-05-15 20:55:21,27,3408,Online,Credit Card
4107,2023-05-26 01:57:28,14,1422,,Credit Card
4108,2023-04-01 13:48:04,22,432,Walk-in,Credit Card
4109,2023-01-19 09:24:55,27,1636,,Credit Card
4110,2023-08-09 03:37:23,27,2118,Online,Cash
4111,2023-10-25 17:54:08,22,5248,,CC
4112,2023-03-13 23:58:54,4,4495,,Loan
4113,2023-06-11 02:11:20,7,2059,Online,CC
4114,2023-02-02 12:22:05,13,5717,Walk-in,Cash
4115,2023-05-28 00:04:42,13,3345,Online,Loan
4116,2023-03-10 17:50:05,6,2463,Walk-in,Cash
4117,2023-03-24 14:43:47,17,1742,Online,CC
4118,2023-09-16 18:58:02,7,5748,,Credit Card
4119,2023-01-09 06:38:22,13,2721,Online,Loan
4120,2023-12-19 02:23:41,17,514,Walk-in,Cash
4121,2023-07-21 05:14:05,22,2750,Walk-in,Credit Card
4122,2023-12-19 23:05:53,15,742,Walk-in,CC
4123,2023-07-28 07:28:16,11,1974,,Cash
4124,2023-11-11 23:29:44,18,549,Online,Credit Card
4125,2023-02-12 18:07:12,11,2266,Walk-in,Cash
4126,2023-10-25 07:05:23,21,2946,Walk-in,Credit Card
4127,2023-05-19 00:23:13,1,676,Online,Credit Card
4128,2023-02-03 03:08:30,11,2267,Walk-in,Credit Card
4129,2023-01-25 00:22:51,23,525,Online,Credit Card
4130,2023-08-01 00:52:39,29,1668,Walk-in,Cash
4131,2023-12-28 16:53:56,29,371,Walk-in,CC
4132,2023-05-27 00:12:42,1,5592,Online,Cash
4133,2023-08-16 05:10:58,30,1576,Walk-in,Credit Card
4134,2023-12-22 22:36:11,28,5649,,Credit Card
4135,2023-04-28 10:06:05,26,4391,Walk-in,CC
4136,2023-10-10 05:20:35,7,1751,,Credit Card
4137,2023-03-10 17:49:22,8,2983,Online,Loan
4138,2023-06-23 07:01:13,20,3172,,CC
4139,2023-02-08 00:11:29,3,3300,,Cash
4140,2023-09-03 05:03:01,12,2667,Online,CC
4141,2023-01-20 06:29:17,17,1349,Online,CC
4142,2023-06-03 04:19:09,23,2681,Walk-in,Cash
4143,2023-04-20 17:32:21,18,1863,Walk-in,Credit Card
4144,2023-10-24 14:59:39,20,2878,Online,Credit Card
4145,2023-03-02 12:43:52,20,5952,,Credit Card
4146,2023-07-16 02:59:24,8,4910,Online,Cash
4147,2023-03-11 15:50:39,2,4663,,Credit Card
4148,2023-08-09 00:12:30,19,5736,,CC
4149,2023-04-27 02:39:42,16,4475,,Credit Card
4150,2023-12-13 21:40:57,17,1142,,Credit Card
4151,2023-12-12 18:16:16,7,4032,Online,CC
4152,2023-11-24 17:19:18,24,5278,Online,CC
4153,2023-01-19 02:11:43,18,3370,,Credit Card
4154,2023-07-07 19:13:49,27,5294,Walk-in,CC
4155,2023-01-06 00:11:12,18,4431,Online,Loan
4156,2023-03-22 11:19:17,1,633,Online,Cash
4157,2023-01-25 01:00:28,17,1931,Online,Loan
4158,2023-12-09 18:55:43,20,1863,,Cash
4159,2023-11-03 19:51:48,4,147,Walk-in,Cash
4160,2023-10-28 20:08:35,8,2567,Walk-in,Credit Card
4161,2023-01-13 14:57:00,29,5366,Walk-in,Credit Card
4162,2023-11-01 09:14:10,5,1188,Walk-in,Credit Card
4163,2023-02-25 17:29:13,4,3086,,Loan
4164,2023-10-26 04:33:55,25,2648,Online,Cash
4165,2023-07-17 04:25:17,27,1733,,Loan
4166,2023-11-15 03:31:55,6,1904,,Loan
4167,2023-07-12 18:19:54,28,167,Walk-in,Credit Card
4168,2023-03-06 02:02:12,13,2587,,Loan
4169,2023-03-05 01:15:20,17,922,,Cash
4170,2023-09-02 07:51:49,30,2000,Walk-in,CC
4171,2023-02-15 22:05:29,7,1266,Walk-in,Cash
4172,2023-02-14 05:50:49,26,1785,Online,CC
4173,2023-07-07 06:26:59,12,4809,,Credit Card
4174,2023-10-21 23:05:24,24,159,,Cash
4175,2023-06-17 19:42:04,4,5006,Online,Loan
4176,2023-10-19 13:23:09,3,3388,,Loan
4177,2023-08-21 04:08:03,14,2184,Online,CC
4178,2023-11-02 08:04:56,17,1830,,Loan
4179,2023-05-06 05:12:04,27,2653,Walk-in,Cash
4180,2023-12-01 22:05:06,8,3616,Walk-in,CC
4181,2023-07-04 15:02:17,26,3245,,Cash
4182,2023-04-30 15:06:15,25,3829,Online,Credit Card
4183,2023-08-19 15:42:33,11,4001,,CC
4184,2023-06-14 04:23:21,26,2409,Online,Credit Card
4185,2023-04-07 13:02:46,26,2079,Walk-in,Cash
4186,2023-02-11 18:30:59,12,4711,,Cash
4187,2023-01-23 19:25:42,30,3828,Online,Cash
4188,2023-10-22 04:56:26,30,289,Online,Loan
4189,2023-05-10 16:08:35,17,3142,Online,CC
4190,2023-10-23 13:46:00,10,3019,Walk-in,Credit Card
4191,2023-11-05 12:22:54,27,47,Walk-in,CC
4192,2023-05-10 09:40:36,9,854,Online,Loan
4193,2023-12-10 18:45:49,26,658,,Loan
4194,2023-09-03 16:02:04,4,1654,Online,Credit Card
4195,2023-10-04 20:37:24,5,1226,Online,Credit Card
4196,2023-11-25 18:17:39,5,248,,Credit Card
4197,2023-05-21 18:45:51,22,2239,Online,Cash
4198,2023-10-21 16:27:28,16,476,,Loan
4199,2023-12-17 12:50:23,13,3194,,Cash
4200,2023-03-17 11:34:50,2,1362,Online,CC
4201,2023-02-17 19:37:47,18,648,Online,Cash
4202,2023-06-23 00:05:20,27,1527,Online,CC
4203,2023-04-03 09:33:44,5,1242,Online,Cash
4204,2023-05-23 08:18:09,5,5167,Online,Loan
4205,2023-02-20 18:07:03,17,1567,Online,CC
4206,2023-05-20 03:04:10,9,1889,Online,CC
4207,2023-08-23 04:41:05,2,3293,Walk-in,Credit Card
4208,2023-02-03 23:31:56,30,1179,Online,Loan
4209,2023-08-06 15:17:44,23,5435,Online,CC
4210,2023-06-25 15:50:57,18,3666,,Credit Card
4211,2023-06-17 07:15:57,8,1796,,Loan
4212,2023-08-04 10:33:19,12,87,,Credit Card
4213,2023-03-14 05:39:12,6,2200,,Loan
4214,2023-09-21 08:35:25,13,2949,Online,CC
4215,2023-04-12 15:39:11,29,875,,Credit Card
4216,2023-05-16 01:56:12,24,3598,,CC
4217,2023-01-11 01:19:24,26,5771,Walk-in,Cash
4218,2023-01-09 13:48:31,23,1357,Online,CC
4219,2023-04-27 05:21:59,23,4630,Walk-in,Credit Card
4220,2023-12-18 01:07:30,11,744,Walk-in,Loan
4221,2023-01-31 07:25:17,8,1678,,Loan
4222,2023-10-01 20:44:52,25,3891,Walk-in,Credit Card
4223,2023-02-04 11:34:46,24,1116,Online,Loan
4224,2023-01-31 17:08:15,21,4704,Online,Cash
4225,2023-08-03 19:52:23,19,696,,CC
4226,2023-01-03 10:34:28,14,2148,Online,Cash
4227,2023-10-13 10:16:20,25,386,Online,Credit Card
4228,2023-09-30 13:57:26,24,3182,Online,Loan
4229,2023-06-25 08:29:18,14,4496,Walk-in,Loan
4230,2023-03-01 09:33:01,12,1353,Online,Credit Card
4231,2023-05-10 14:06:18,16,360,Online,Credit Card
4232,2023-07-07 11:28:49,30,5631,,CC
4233,2023-12-21 13:08:55,22,2181,Walk-in,Credit Card
4234,2023-05-28 01:46:39,18,2233,,Loan
4235,2023-06-20 13:32:27,3,3725,Walk-in,Cash
4236,2023-03-01 10:53:13,17,3309,Walk-in,Loan
4237,2023-11-28 18:07:02,7,857,Online,Cash
4238,2023-03-31 18:27:32,24,901,Walk-in,CC
4239,2023-08-16 09:37:27,10,2542,,Credit Card
4240,2023-03-23 00:48:16,23,3721,Online,Credit Card
4241,2023-08-18 06:19:42,26,3731,Online,Credit Card
4242,2023-04-28 20:36:11,23,1029,,Credit Card
4243,2023-01-05 10:18:38,5,147,Walk-in,CC
4244,2023-05-29 10:45:10,9,899,,Credit Card
4245,2023-03-31 07:53:32,2,1303,,Loan
4246,2023-02-08 02:18:18,16,1835,Online,Loan
4247,2023-04-04 16:52:24,5,4180,,CC
4248,2023-10-03 00:57:27,8,5094,,Cash
4249,2023-04-22 13:27:42,8,917,Walk-in,CC
4250,2023-01-28 21:58:06,15,1358,Online,Loan
4251,2023-01-13 20:25:39,26,3394,,Credit Card
4252,2023-03-09 16:59:03,25,3808,,Loan
4253,2023-11-04 00:46:22,18,4506,,Credit Card
4254,2023-03-04 17:46:51,12,2469,Walk-in,Loan
4255,2023-05-06 09:27:07,16,1389,,Cash
4256,2023-07-24 20:48:07,28,1132,Walk-in,CC
4257,2023-01-22 09:25:36,28,2780,Walk-in,Credit Card
4258,2023-12-28 19:05:33,28,3985,,Cash
4259,2023-05-24 13:32:46,24,4395,,CC
4260,2023-01-19 08:01:52,6,5501,,Cash
4261,2023-08-20 12:25:14,3,2981,Walk-in,Credit Card
4262,2023-07-13 21:47:52,23,3731,Walk-in,CC
4263,2023-12-23 10:14:40,18,1869,Walk-in,Loan
4264,2023-01-28 14:36:41,2,1428,Walk-in,CC
4265,2023-02-22 19:05:51,26,3867,Online,Cash
4266,2023-09-07 01:53:54,18,772,Online,Loan
4267,2023-05-09 22:24:34,29,5692,,Loan
4268,2023-05-03 02:04:35,3,1626,Walk-in,Loan
4269,2023-09-05 22:48:44,7,1089,Online,Loan
4270,2023-06-07 14:07:07,2,2090,,CC
4271,2023-04-18 08:10:26,29,1389,,Credit Card
4272,2023-09-23 09:52:29,22,3152,Online,Cash
4273,2023-08-05 05:44:34,27,1915,Online,Credit Card
4274,2023-07-05 23:12:04,13,5976,,Credit Card
4275,2023-10-21 18:09:40,8,1688,Walk-in,CC
4276,2023-04-18 18:41:59,28,4133,Online,Cash
4277,2023-05-08 20:16:12,24,1067,Online,Credit Card
4278,2023-06-22 04:41:26,20,5828,Walk-in,Loan
4279,2023-11-22 03:05:48,5,4339,Online,Credit Card
4280,2023-12-13 20:01:31,2,2937,,CC
4281,2023-10-07 22:58:51,27,1160,Online,CC
4282,2023-09-06 00:58:38,17,4432,Walk-in,Loan
4283,2023-01-10 08:33:08,16,5129,Online,Cash
4284,2023-09-26 05:22:27,21,3879,Walk-in,Cash
4285,2023-02-19 21:53:31,15,897,Walk-in,Loan
4286,2023-10-30 01:25:55,13,5251,,CC
4287,2023-11-08 19:36:12,16,649,Online,Cash
4288,2023-02-04 14:58:04,29,688,Walk-in,CC
4289,2023-12-10 18:37:35,10,821,Walk-in,Cash
4290,2023-02-04 06:55:56,29,1455,,Cash
4291,2023-12-06 13:38:25,25,3247,Online,Credit Card
4292,2023-01-05 07:02:21,4,5823,,CC
4293,2023-01-28 21:29:28,12,779,Walk-in,Credit Card
4294,2023-05-22 04:15:18,15,4023,Walk-in,Loan
4295,2023-02-09 09:09:46,11,5379,,Loan
4296,2023-08-09 00:02:09,11,738,,Cash
4297,2023-02-18 12:14:33,28,1123,,Cash
4298,2023-01-14 19:41:27,17,3854,Walk-in,Credit Card
4299,2023-06-22 21:50:41,1,2916,Online,Cash
4300,2023-09-17 15:37:02,26,2627,Walk-in,Credit Card
4301,2023-04-25 14:48:49,12,5362,Online,Loan
4302,2023-05-11 05:58:11,20,5254,Online,Credit Card
4303,2023-05-03 16:15:43,27,1040,,Loan
4304,2023-05-30 12:07:10,18,4712,,CC
4305,2023-05-04 20:55:50,20,1314,Online,CC
4306,2023-04-04 01:45:51,3,5216,Walk-in,Credit Card
4307,2023-11-06 10:44:41,27,4605,Online,Loan
4308,2023-08-30 05:35:20,14,353,Online,CC
4309,2023-08-22 12:24:04,3,732,Online,CC
4310,2023-12-19 22:28:50,3,3218,Online,CC
4311,2023-12-21 11:45:50,17,3381,,Credit Card
4312,2023-10-25 20:00:21,7,5029,,CC
4313,2023-06-28 21:46:48,5,984,Online,Loan
4314,2023-09-25 21:31:13,7,1,Walk-in,Cash
4315,2023-09-28 23:41:10,3,2544,,CC
4316,2023-09-28 13:15:21,25,5979,,Credit Card
4317,2023-12-27 23:38:02,30,398,Walk-in,CC
4318,2023-08-18 07:18:33,29,5888,Online,Credit Card
4319,2023-04-26 11:50:39,17,5967,Online,CC
4320,2023-10-08 08:14:59,21,4298,Online,Credit Card
4321,2023-08-24 16:22:13,16,3088,Online,Cash
4322,2023-03-20 09:41:50,25,95,,CC
4323,2023-12-18 10:13:23,18,669,,CC
4324,2023-07-22 16:42:22,25,1424,Online,Loan
4325,2023-09-18 17:57:05,10,3849,Walk-in,CC
4326,2023-05-02 01:32:36,23,300,,Cash
4327,2023-11-01 22:17:49,29,2229,,Cash
4328,2023-01-08 08:18:23,7,3547,Walk-in,Loan
4329,2023-07-14 12:02:54,4,610,Walk-in,CC
4330,2023-06-13 18:58:26,28,4563,Online,Credit Card
4331,2023-06-12 20:22:17,3,4808,,Loan
4332,2023-05-03 12:45:54,14,2219,Online,Cash
4333,2023-04-19 09:36:41,29,3451,Online,Cash
4334,2023-12-29 15:42:37,6,1904,,Loan
4335,2023-06-30 16:24:34,1,3028,Online,Loan
4336,2023-10-21 05:37:53,3,5929,Walk-in,CC
4337,2023-09-09 03:52:51,9,4107,,Cash
4338,2023-08-26 17:09:10,4,141,Online,Loan
4339,2023-10-31 08:41:37,27,3281,,Loan
4340,2023-06-07 00:48:19,29,2859,,Loan
4341,2023-08-09 02:17:24,5,2519,Walk-in,Loan
4342,2023-08-05 03:14:33,27,310,,Credit Card
4343,2023-05-25 13:05:22,22,3506,Online,CC
4344,2023-11-02 03:58:44,14,1932,Walk-in,Loan
4345,2023-09-27 21:54:03,24,4937,Online,Credit Card
4346,2023-05-18 09:15:42,3,3035,,Credit Card
4347,2023-09-01 22:57:56,25,4185,Walk-in,Loan
4348,2023-08-05 21:17:37,8,5847,Walk-in,Loan
4349,2023-12-21 23:24:16,9,5431,,CC
4350,2023-02-22 01:18:38,21,2164,Online,CC
4351,2023-03-24 02:52:17,13,2343,,Cash
4352,2023-08-16 01:53:31,23,1161,,CC
4353,2023-10-26 21:12:15,11,5354,Online,Credit Card
4354,2023-10-26 18:04:36,22,4313,Walk-in,CC
4355,2023-02-12 23:18:15,18,4825,Walk-in,Credit Card
4356,2023-04-30 12:45:51,27,266,Walk-in,CC
4357,2023-06-30 23:35:12,19,380,Walk-in,Credit Card
4358,2023-10-10 12:59:57,30,1679,,Credit Card
4359,2023-07-05 01:28:30,12,5029,Online,Loan
4360,2023-06-30 18:54:45,6,5228,Online,Loan
4361,2023-12-28 23:49:33,8,2563,Walk-in,Credit Card
4362,2023-06-21 21:32:34,3,5208,Walk-in,Cash
4363,2023-12-09 02:14:52,15,1545,Walk-in,CC
4364,2023-08-25 13:57:08,28,5106,,Cash
4365,2023-05-17 11:01:45,17,3086,Online,Cash
4366,2023-06-02 14:53:46,26,1990,Online,CC
4367,2023-12-11 11:55:12,22,80,Walk-in,CC
4368,2023-08-28 12:32:04,27,2467,Online,Credit Card
4369,2023-08-18 23:14:49,14,2494,Online,CC
4370,2023-01-12 20:08:33,9,2774,Walk-in,Cash
4371,2023-12-06 08:56:40,11,5008,Online,Loan
4372,2023-06-07 11:33:38,3,1292,,CC
4373,2023-07-13 05:42:50,9,2122,Online,Cash
4374,2023-12-15 09:16:41,3,2570,,Cash
4375,2023-11-09 06:01:30,18,2612,Online,CC
