order_item_id,order_id,model_id,sale_price,discount,delivery_days_promised,delivery_days_actual
5303,1382,11,1693736,15,8,5.0
5304,1172,26,638292,15,8,15.0
5305,1073,40,2189616,15,6,24.0
5306,4250,9,2449796,15,14,24.0
5307,1280,1,1272794,,16,26.0
5308,3248,29,2114473,15,6,6.0
5309,3718,42,1710192,10%,9,7.0
5310,4077,28,2476060,,15,26.0
5311,2491,35,1159853,,10,
5312,1792,19,1325880,,19,17.0
5313,3617,15,1538992,15,14,6.0
5314,4558,31,610521,,6,29.0
5315,2292,15,1518293,10%,5,24.0
5316,1024,39,507949,10%,7,18.0
5317,3202,46,2070223,0.1,16,
5318,2381,40,1415012,,19,
5319,4268,48,1260345,10%,8,19.0
5320,4883,23,1357081,15,8,24.0
5321,2658,26,1114497,10%,17,14.0
5322,2441,30,557526,15,13,6.0
5323,1439,44,1593043,10%,10,19.0
5324,132,25,2514241,,7,10.0
5325,751,14,972457,,14,25.0
5326,4433,47,2574876,0.1,13,20.0
5327,3461,29,1518116,0.1,18,9.0
5328,1517,17,1208215,,6,19.0
5329,2471,13,606616,15,19,8.0
5330,865,28,831499,0.1,12,17.0
5331,2780,41,1447100,0.1,9,23.0
5332,2317,22,512285,15,19,15.0
5333,2972,14,2019480,10%,13,21.0
5334,1933,43,2175023,0.1,11,13.0
5335,4973,19,489451,,13,26.0
5336,1337,37,1434779,10%,14,24.0
5337,1507,1,1239791,10%,18,23.0
5338,2408,30,2484355,10%,5,
5339,4376,38,1215045,0.1,12,16.0
5340,4105,36,2022873,0.1,7,7.0
5341,7,42,2064321,10%,12,11.0
5342,3173,4,454266,,6,15.0
5343,890,17,1812999,0.1,16,24.0
5344,4886,1,1618452,0.1,17,19.0
5345,2632,28,990636,10%,6,21.0
5346,2052,17,2307913,0.1,8,22.0
5347,2218,21,684136,0.1,14,7.0
5348,1973,5,2201614,10%,18,20.0
5349,2862,29,1342570,0.1,9,5.0
5350,616,27,539429,10%,16,22.0
5351,2617,23,880560,15,14,22.0
5352,2646,47,1113111,,6,21.0
5353,4426,40,1686209,,7,22.0
5354,2136,1,1246772,15,9,19.0
5355,4335,7,1991869,10%,19,
5356,2408,29,1545810,0.1,7,5.0
5357,510,31,1415467,10%,7,7.0
5358,2791,49,1170882,10%,8,16.0
5359,4991,10,2266393,15,17,
5360,813,42,1551141,,9,29.0
5361,1412,16,1032261,10%,7,9.0
5362,2002,15,1779147,0.1,5,26.0
5363,3879,32,2156884,10%,19,17.0
5364,1857,10,2588004,10%,16,
5365,16,27,1555594,15,19,10.0
5366,3630,6,1625062,,7,26.0
5367,2810,35,2477507,10%,9,13.0
5368,183,12,604081,0.1,15,15.0
5369,676,14,1933169,,10,10.0
5370,2655,43,1037392,,12,17.0
5371,175,8,1148200,10%,11,12.0
5372,2864,11,2109294,10%,18,9.0
5373,1814,19,744767,,6,28.0
5374,3100,42,1191373,10%,9,18.0
5375,3748,7,1658020,15,7,22.0
5376,622,26,722481,0.1,16,18.0
5377,674,16,2401082,,15,23.0
5378,2495,26,1105209,10%,12,27.0
5379,3137,8,1739457,0.1,5,23.0
5380,1744,14,1354362,,7,24.0
5381,1499,17,1938518,10%,11,23.0
5382,4767,20,842925,10%,11,
5383,4528,50,2482379,,12,19.0
5384,4829,36,577868,0.1,8,23.0
5385,1863,23,1796018,15,18,13.0
5386,4776,12,2364897,0.1,17,18.0
5387,3204,31,1077806,10%,5,5.0
5388,3918,23,1651152,,15,5.0
5389,2937,46,1011711,0.1,15,16.0
5390,833,39,1069007,10%,19,25.0
5391,4721,19,1955418,10%,5,25.0
5392,130,39,2591878,10%,5,16.0
5393,3026,42,870130,15,17,24.0
5394,1923,48,725482,,11,7.0
5395,2773,43,1066048,10%,5,5.0
5396,77,15,1074349,15,14,29.0
5397,3823,10,1451712,10%,19,6.0
5398,3483,48,2567614,0.1,9,29.0
5399,3194,18,826958,10%,17,8.0
5400,451,7,1387093,0.1,15,22.0
5401,1278,45,458808,,16,6.0
5402,3577,48,2393097,,12,
5403,3749,18,1465422,15,19,8.0
5404,3968,13,2214324,15,6,26.0
5405,4349,42,2419700,10%,8,25.0
5406,2662,14,1998181,10%,10,5.0
5407,3888,50,1216375,15,19,13.0
5408,962,39,962757,10%,11,27.0
5409,734,41,1630468,10%,18,17.0
5410,1478,2,1653866,0.1,9,16.0
5411,1307,6,554393,0.1,12,28.0
5412,3149,35,631699,,14,8.0
5413,1332,42,478138,10%,19,27.0
5414,2746,4,2022394,15,7,23.0
5415,4187,3,1821207,,11,28.0
5416,830,30,751037,,16,14.0
5417,3472,11,1407859,15,15,
5418,4528,23,1538677,10%,11,5.0
5419,4679,49,1796806,10%,6,14.0
5420,579,38,2226763,10%,5,15.0
5421,2191,36,607879,,6,29.0
5422,1489,24,2220121,,14,23.0
5423,2365,6,969010,10%,15,26.0
5424,3778,29,1120185,,7,16.0
5425,3182,22,2517866,0.1,16,17.0
5426,3269,9,1827240,,11,7.0
5427,4580,11,1878188,0.1,19,
5428,2348,20,1856244,0.1,5,26.0
5429,2175,9,2223499,,14,17.0
5430,1689,36,2227656,,5,25.0
5431,2283,19,1612993,0.1,13,22.0
5432,4884,28,857418,,9,23.0
5433,3189,11,2045557,,13,27.0
5434,4313,33,1969446,,12,13.0
5435,2626,24,1658911,,13,28.0
5436,4746,37,639342,10%,15,20.0
5437,818,34,1144802,15,13,5.0
5438,1862,12,2046062,0.1,9,13.0
5439,395,16,1187754,,14,8.0
5440,2929,30,543773,10%,13,14.0
5441,4763,11,2031597,0.1,16,14.0
5442,2084,32,856199,15,16,21.0
5443,3867,49,1221382,15,5,12.0
5444,4351,41,1704633,,6,12.0
5445,2360,27,661362,,18,7.0
5446,3270,16,1873462,0.1,8,20.0
5447,4135,29,1042504,,18,19.0
5448,904,39,800392,,16,21.0
5449,566,42,2569165,0.1,11,11.0
5450,3755,33,810101,15,15,26.0
5451,140,22,895428,0.1,8,24.0
5452,552,17,2437087,0.1,11,
5453,1390,24,859572,15,16,15.0
5454,4449,40,696823,0.1,13,13.0
5455,1778,48,1616017,0.1,13,7.0
5456,77,9,2162228,15,14,9.0
5457,2828,31,2122230,,6,14.0
5458,3719,42,506071,10%,8,6.0
5459,2118,23,2416666,,6,19.0
5460,1705,12,555298,15,12,17.0
5461,1412,26,867482,,14,10.0
5462,4567,31,1679665,15,10,29.0
5463,3267,10,1837402,0.1,9,28.0
5464,4774,30,2550187,,18,14.0
5465,3227,44,1698978,15,15,
5466,1373,38,1613700,0.1,11,27.0
5467,3165,28,463343,0.1,7,
5468,3237,19,1623794,10%,17,9.0
5469,2683,38,781312,,19,13.0
5470,1416,43,2211161,15,11,19.0
5471,2426,5,1416885,15,12,25.0
5472,3918,18,2093334,15,9,23.0
5473,4056,8,1978298,,6,27.0
5474,3549,39,1239777,,11,28.0
5475,193,12,781684,10%,16,13.0
5476,3338,26,1368578,10%,18,7.0
5477,1299,48,1203420,10%,17,
5478,39,47,2265481,15,12,8.0
5479,4855,42,1905879,0.1,19,12.0
5480,230,18,686603,,14,20.0
5481,2887,39,1200887,15,5,25.0
5482,4056,40,620733,10%,15,26.0
5483,1110,28,488288,0.1,10,20.0
5484,2832,1,634684,10%,17,13.0
5485,2411,8,1855066,0.1,19,
5486,1234,24,2297903,15,11,7.0
5487,2659,48,2501758,0.1,17,18.0
5488,1201,39,1639986,10%,9,17.0
5489,3710,30,2417600,10%,19,16.0
5490,3928,29,557683,15,7,15.0
5491,403,11,1068352,,17,15.0
5492,3027,27,1937367,,6,22.0
5493,4075,14,1127894,10%,15,15.0
5494,4801,1,1173666,0.1,15,16.0
5495,4758,16,2033269,15,16,24.0
5496,2911,26,2001948,,9,15.0
5497,672,47,2038753,15,12,10.0
5498,3115,2,808212,15,14,
5499,3036,47,1564155,15,10,10.0
5500,1634,37,1157628,15,9,26.0
5501,1725,38,1559670,,14,14.0
5502,1926,39,1831084,,13,12.0
5503,1008,36,1198605,15,17,
5504,3081,25,2158184,15,7,19.0
5505,4511,32,947725,10%,12,20.0
5506,414,27,2471622,15,16,17.0
5507,841,37,1566461,10%,12,9.0
5508,3466,10,710952,0.1,17,
5509,4928,45,2431664,15,12,28.0
5510,2269,39,2545070,10%,7,17.0
5511,4988,45,2109331,15,15,20.0
5512,1742,50,1964693,,8,16.0
5513,271,37,2556552,,13,7.0
5514,4343,16,525583,0.1,19,13.0
5515,2547,1,1378522,0.1,5,16.0
5516,4048,39,1026524,,7,22.0
5517,993,42,2285973,0.1,11,27.0
5518,3164,43,1495622,10%,5,29.0
5519,2829,28,2384011,,9,15.0
5520,723,35,628707,0.1,6,12.0
5521,4363,45,2395240,,11,26.0
5522,1448,1,2156379,,12,15.0
5523,4320,29,1061162,15,13,25.0
5524,3766,45,2521476,10%,11,19.0
5525,61,42,1057959,0.1,6,28.0
5526,4795,34,902175,10%,14,13.0
5527,2922,30,1535170,15,7,23.0
5528,2640,1,1608998,15,13,12.0
5529,3473,28,1011915,15,19,14.0
5530,2545,37,2467175,0.1,14,21.0
5531,3213,24,1173979,,13,14.0
5532,2189,10,2450160,10%,7,9.0
5533,3820,27,2010272,,17,9.0
5534,769,32,709679,15,7,7.0
5535,1152,12,1327230,,6,27.0
5536,547,45,2309268,15,7,12.0
5537,3794,4,1845286,0.1,19,14.0
5538,4476,40,886398,,13,6.0
5539,4268,26,2288198,10%,9,28.0
5540,2106,16,1118088,15,17,17.0
5541,2945,10,1903624,10%,9,7.0
5542,4566,22,1793078,,17,18.0
5543,1630,5,2255743,15,10,7.0
5544,4946,24,2465067,15,10,17.0
5545,193,29,2370461,15,12,19.0
5546,2682,35,2102902,15,19,
5547,1566,14,589713,15,17,24.0
5548,1195,5,1664742,0.1,10,14.0
5549,3070,28,2124595,,12,12.0
5550,3360,9,2201808,10%,16,27.0
5551,3171,28,935644,0.1,19,12.0
5552,1335,39,1660467,15,15,16.0
5553,2063,29,952789,10%,13,23.0
5554,4770,38,831581,10%,9,14.0
5555,999,6,2488869,,6,14.0
5556,2786,46,1913355,0.1,16,29.0
5557,99,41,2437125,,9,28.0
5558,4887,24,527763,15,7,16.0
5559,1911,48,2315395,,14,13.0
5560,690,50,2339959,15,10,27.0
5561,2866,46,2348278,10%,9,14.0
5562,2003,26,1859569,,14,29.0
5563,1373,9,1653484,,7,13.0
5564,424,14,1073833,10%,16,27.0
5565,3442,21,2223608,,11,6.0
5566,580,44,1865109,0.1,17,
5567,1707,11,2312682,,10,19.0
5568,1389,14,732341,15,9,7.0
5569,1621,33,2491036,15,13,15.0
5570,3242,40,1796135,0.1,15,7.0
5571,1405,39,1509857,10%,19,8.0
5572,3306,49,931355,10%,5,5.0
5573,3400,27,1667600,10%,8,8.0
5574,1999,40,1435701,15,19,5.0
5575,2364,24,1686892,15,10,26.0
5576,3098,15,2308637,10%,18,10.0
5577,1068,43,830616,0.1,5,11.0
5578,311,47,1129843,,13,14.0
5579,3359,5,1670842,,17,8.0
5580,4990,8,1940703,0.1,14,29.0
5581,383,9,1760885,15,19,15.0
5582,2108,6,479515,0.1,5,6.0
5583,3269,16,1098325,0.1,9,21.0
5584,2324,6,717282,15,19,25.0
5585,2670,36,663666,0.1,14,15.0
5586,1264,42,2361670,10%,18,14.0
5587,4278,20,2136335,0.1,5,29.0
5588,1997,18,487590,10%,13,15.0
5589,1993,16,2223339,15,5,29.0
5590,3452,13,524540,0.1,18,26.0
5591,4430,15,2102613,,7,10.0
5592,2445,35,867492,,5,23.0
5593,4207,10,916456,,5,19.0
5594,993,44,1227988,15,12,29.0
5595,1840,20,2314893,0.1,10,23.0
5596,1751,31,470658,0.1,15,15.0
5597,3038,16,729382,0.1,19,18.0
5598,1727,34,1651922,0.1,11,21.0
5599,3755,8,2474551,0.1,7,6.0
5600,4814,15,1392795,0.1,8,26.0
5601,3980,7,475473,,17,12.0
5602,3931,3,1792868,15,14,22.0
5603,2361,21,2548630,0.1,6,22.0
5604,3549,5,1827777,0.1,19,15.0
5605,199,50,2574644,0.1,9,17.0
5606,3849,31,809908,0.1,5,22.0
5607,2772,22,1649750,0.1,14,24.0
5608,2416,13,1909348,10%,11,13.0
5609,4332,42,899239,10%,18,20.0
5610,3518,47,1852606,0.1,6,
5611,4900,45,1399119,10%,15,15.0
5612,1155,37,862939,10%,11,20.0
5613,1808,49,930422,15,16,13.0
5614,4483,8,1831034,15,16,9.0
5615,2490,34,1975632,15,18,27.0
5616,1175,23,796625,,12,9.0
5617,504,18,1759974,10%,11,28.0
5618,2726,4,2105212,15,8,15.0
5619,969,13,1181558,,12,12.0
5620,616,30,890892,,19,28.0
5621,3667,42,753836,0.1,15,13.0
5622,1381,42,1670758,,13,8.0
5623,1219,5,1171059,0.1,7,10.0
5624,2616,31,814935,10%,6,17.0
5625,3773,43,952194,,14,19.0
5626,3611,42,1877756,0.1,9,18.0
5627,3825,23,1284562,15,18,13.0
5628,552,50,678741,15,8,5.0
5629,3808,46,490021,15,12,28.0
5630,1840,41,560436,15,14,17.0
5631,2834,50,1659613,,15,28.0
5632,4052,20,480292,15,10,12.0
5633,292,24,2459985,0.1,10,22.0
5634,1038,43,2572578,15,7,7.0
5635,2094,7,2571949,15,9,9.0
5636,4739,7,1774952,15,9,11.0
5637,2833,45,602135,,11,6.0
5638,4548,46,2457099,,11,15.0
5639,1338,39,552627,,12,17.0
5640,877,18,1015455,15,17,28.0
5641,1350,27,1463145,15,9,22.0
5642,4576,20,2261076,0.1,17,22.0
5643,1763,33,1919467,15,17,
5644,3118,17,829125,,17,25.0
5645,1211,24,2283955,15,9,27.0
5646,3862,19,1893484,,17,11.0
5647,130,47,1673865,0.1,9,7.0
5648,699,16,2154004,,8,11.0
5649,3638,1,1788234,,10,25.0
5650,4162,23,2256400,0.1,19,7.0
5651,3007,3,2336971,15,14,19.0
5652,1006,46,1294621,,17,22.0
5653,264,37,1907666,10%,11,14.0
5654,1238,3,849870,10%,7,28.0
5655,658,43,755984,,15,15.0
5656,2791,22,669508,15,6,7.0
5657,4060,49,1293476,,7,21.0
5658,454,33,2213899,,17,7.0
5659,3579,16,2203531,15,11,29.0
5660,245,38,841821,15,17,12.0
5661,1657,50,1282765,,18,7.0
5662,3780,45,1827256,15,17,12.0
5663,1853,40,1983977,,6,12.0
5664,2605,14,2597178,,6,22.0
5665,442,48,2471668,10%,16,26.0
5666,3679,26,1302035,10%,18,10.0
5667,1528,14,1943279,10%,17,11.0
5668,1043,22,796869,0.1,10,7.0
5669,3959,43,1445530,10%,13,28.0
5670,1983,43,515309,,19,5.0
5671,1140,31,1686376,15,7,8.0
5672,2878,46,1246765,10%,8,14.0
5673,1914,15,1599516,15,9,24.0
5674,705,23,2383263,,15,28.0
5675,1615,22,605730,,13,18.0
5676,3669,9,1834999,10%,11,13.0
5677,4576,24,2085218,0.1,5,24.0
5678,4250,31,1711001,0.1,9,25.0
5679,4549,1,2544840,10%,9,7.0
5680,580,41,2084144,10%,18,21.0
5681,3304,38,893966,15,18,14.0
5682,4744,44,1170426,,19,8.0
5683,1161,13,2226765,15,12,7.0
5684,2587,42,589220,10%,9,28.0
5685,3037,11,2266723,0.1,15,5.0
5686,669,5,1167972,15,10,14.0
5687,2159,6,2190499,10%,7,
5688,4938,31,720953,,8,26.0
5689,1869,17,2423289,0.1,18,6.0
5690,1704,32,1504509,0.1,6,5.0
5691,736,26,930250,10%,10,29.0
5692,3896,50,2531005,0.1,18,23.0
5693,26,31,1005420,15,13,18.0
5694,2679,27,1634025,0.1,19,13.0
5695,33,48,1255790,,11,20.0
5696,1887,26,2037652,,11,7.0
5697,4988,19,2332341,15,9,13.0
5698,3737,9,1050744,10%,14,25.0
5699,1758,47,976245,15,11,19.0
5700,1793,8,1696586,0.1,5,8.0
5701,3908,5,2514698,10%,18,20.0
5702,2853,43,2353397,,14,8.0
5703,2328,21,2123821,0.1,6,27.0
5704,2648,23,913331,15,11,16.0
5705,4870,19,1706353,15,18,23.0
5706,605,49,488168,10%,11,20.0
5707,1997,50,1340039,10%,6,6.0
5708,3420,10,763811,15,18,20.0
5709,4367,42,692862,,7,8.0
5710,3359,35,1935537,15,16,25.0
5711,3020,23,2497725,,7,9.0
5712,1681,38,1402914,15,14,25.0
5713,3405,27,1764101,,19,5.0
5714,3893,36,1454408,0.1,7,15.0
5715,3226,30,1410313,0.1,11,18.0
5716,4650,36,1002936,,17,6.0
5717,1952,28,2101174,0.1,17,15.0
5718,3029,5,1285344,10%,17,10.0
5719,2057,7,1280236,10%,9,5.0
5720,627,17,699308,15,14,25.0
5721,4741,12,1999028,15,5,20.0
5722,2470,7,1844020,15,19,5.0
5723,4422,48,1634079,0.1,8,19.0
5724,1615,45,2588456,15,13,17.0
5725,4818,19,2075681,10%,16,25.0
5726,4165,43,1733664,,13,9.0
5727,2122,36,2039890,15,12,12.0
5728,1643,18,1548935,10%,18,10.0
5729,1488,23,2490151,0.1,11,24.0
5730,3611,12,1271756,15,17,10.0
5731,881,46,2067710,15,11,28.0
5732,4776,16,573899,0.1,10,21.0
5733,3893,2,2581800,10%,17,13.0
5734,1668,40,936832,0.1,12,13.0
5735,1092,23,1615595,,15,20.0
5736,3152,34,2152509,,19,6.0
5737,3356,48,2084078,,7,14.0
5738,285,1,579223,0.1,14,6.0
5739,1017,50,726571,,16,23.0
5740,3309,9,1578513,10%,11,28.0
5741,4410,12,1849428,10%,16,15.0
5742,1169,31,1198680,,14,5.0
5743,1222,47,1920756,10%,17,13.0
5744,749,10,1765669,15,7,27.0
5745,1165,30,1824399,,14,17.0
5746,4094,29,483812,0.1,17,8.0
5747,3818,50,1890294,10%,5,
5748,1728,9,2522865,0.1,14,28.0
5749,1468,14,1081140,10%,14,25.0
5750,701,37,560978,,9,8.0
5751,2979,21,1464882,,10,20.0
5752,4313,44,2595250,15,12,11.0
5753,4919,37,888249,10%,13,27.0
5754,419,8,1797814,0.1,15,6.0
5755,4428,47,2534387,0.1,11,14.0
5756,934,11,1568028,,6,26.0
5757,2273,8,1951808,15,14,28.0
5758,2928,33,1030462,15,10,10.0
5759,4476,38,1994838,10%,6,22.0
5760,4411,39,1296253,15,15,5.0
5761,4964,9,959370,0.1,15,23.0
5762,4294,4,1872619,0.1,5,27.0
5763,1465,38,819480,,13,21.0
5764,3369,15,2292666,10%,16,29.0
5765,644,21,2394555,15,8,12.0
5766,2183,39,2373997,10%,15,9.0
5767,3871,11,1920751,10%,18,19.0
5768,1940,19,2456802,0.1,6,28.0
5769,1173,40,1664962,0.1,15,14.0
5770,3837,10,1759925,0.1,8,22.0
5771,4889,2,1355641,15,11,28.0
5772,866,6,866706,,10,26.0
5773,3073,25,992698,15,8,26.0
5774,3535,8,1153858,0.1,9,9.0
5775,1049,13,647768,15,16,25.0
5776,4295,28,1206663,15,13,17.0
5777,1324,39,2370817,15,17,13.0
5778,2790,11,1296015,15,18,23.0
5779,2916,48,2134027,10%,9,15.0
5780,3861,23,973517,15,14,17.0
5781,77,8,476670,0.1,12,9.0
5782,680,43,1444156,15,16,24.0
5783,674,50,2336967,15,16,5.0
5784,3176,5,1669487,,9,14.0
5785,587,40,2486815,10%,7,13.0
5786,1103,32,1251438,10%,19,28.0
5787,1111,40,2424202,,13,6.0
5788,1156,18,2523839,15,19,12.0
5789,3489,9,1475932,,19,6.0
5790,1389,5,1575746,0.1,16,11.0
5791,1750,17,930885,,15,7.0
5792,3488,7,870044,15,8,11.0
5793,3841,35,613140,15,15,27.0
5794,4312,23,843509,0.1,13,7.0
5795,1401,10,1433699,15,5,20.0
5796,2725,17,2013308,10%,13,15.0
5797,2210,21,1926626,10%,5,28.0
5798,1471,10,1719027,,12,17.0
5799,3521,15,851917,15,6,25.0
5800,4808,6,2432284,,17,8.0
5801,3875,10,1329850,10%,8,12.0
5802,4812,25,1571563,0.1,16,28.0
5803,2094,26,1208247,15,18,25.0
5804,280,20,2460142,10%,10,29.0
5805,3969,38,1314002,0.1,7,22.0
5806,4941,8,1192230,15,18,6.0
5807,2789,38,1215333,0.1,14,6.0
5808,4815,17,2137562,,18,27.0
5809,2466,19,1162693,15,16,17.0
5810,3853,34,2497117,0.1,10,15.0
5811,1168,28,2494995,15,13,20.0
5812,2758,32,683688,0.1,16,19.0
5813,738,44,475373,,15,15.0
5814,4172,23,1823878,,8,9.0
5815,3382,21,977334,,7,11.0
5816,3750,11,1209507,,5,19.0
5817,2479,12,1482981,,7,16.0
5818,3904,45,580932,10%,16,13.0
5819,1983,33,1363332,0.1,11,9.0
5820,4120,3,1142908,0.1,8,16.0
5821,2628,26,1849565,,15,17.0
5822,2393,23,1152915,10%,14,11.0
5823,2793,20,588647,0.1,15,14.0
5824,302,38,2332578,15,16,21.0
5825,1539,5,688375,15,13,19.0
5826,577,2,1368058,10%,11,19.0
5827,3881,38,1371230,0.1,7,9.0
5828,4023,24,1846039,0.1,13,6.0
5829,2665,48,1778510,15,11,7.0
5830,4283,48,825120,0.1,16,11.0
5831,4150,39,1672843,,8,9.0
5832,4750,35,585793,15,9,17.0
5833,2223,27,2049966,15,8,17.0
5834,4714,28,1112025,10%,12,19.0
5835,3828,19,2581137,0.1,7,20.0
5836,221,40,1984907,15,15,7.0
5837,3744,3,594606,10%,17,10.0
5838,4573,14,1845047,,15,12.0
5839,1919,31,1496979,15,12,19.0
5840,1894,36,911001,0.1,6,7.0
5841,3895,6,1202758,,18,17.0
5842,2547,37,1210571,10%,8,23.0
5843,1555,22,1464716,,16,29.0
5844,4135,25,1527782,0.1,19,25.0
5845,1161,29,1816687,10%,9,16.0
5846,401,25,1312489,15,8,7.0
5847,1883,2,1190507,15,6,9.0
5848,2290,45,1303686,15,8,15.0
5849,1928,35,757042,10%,15,6.0
5850,439,19,1458945,10%,10,17.0
5851,2381,5,2178905,,8,10.0
5852,937,33,940810,15,6,21.0
5853,3208,27,901855,0.1,18,23.0
5854,1165,18,1052817,0.1,15,28.0
5855,4301,5,2438838,10%,7,22.0
5856,2359,8,1049752,15,18,12.0
5857,1745,41,887914,10%,19,28.0
5858,916,44,1769203,10%,12,14.0
5859,1280,19,1296774,15,6,28.0
5860,2603,11,1084933,0.1,19,29.0
5861,1532,34,2401379,10%,9,17.0
5862,4681,16,595692,0.1,17,28.0
5863,2723,18,1766881,0.1,11,28.0
5864,3978,34,2586055,15,8,18.0
5865,2046,12,1709828,15,13,17.0
5866,2021,12,1330542,10%,19,
5867,1141,26,634543,0.1,7,21.0
5868,2829,29,1545382,0.1,12,20.0
5869,4580,9,2516062,10%,11,22.0
5870,1753,46,1527143,,6,29.0
5871,1605,30,2168842,,19,21.0
5872,1698,37,2370832,0.1,14,29.0
5873,4989,11,887268,10%,15,
5874,1347,11,671581,0.1,6,23.0
5875,2826,32,1681697,,11,26.0
5876,4256,44,2355849,15,9,
5877,1914,20,2081004,10%,17,17.0
5878,254,48,2095120,15,10,22.0
5879,4321,42,643127,0.1,7,12.0
5880,4423,36,1949246,,9,14.0
5881,653,39,2203066,,15,24.0
5882,1446,43,1615546,10%,18,23.0
5883,2315,46,2062394,10%,8,27.0
5884,4989,15,1860943,,5,26.0
5885,3087,46,1210668,,14,22.0
5886,4872,2,2426851,15,6,19.0
5887,2097,49,1255737,15,18,20.0
5888,4568,31,930368,,12,18.0
5889,4162,5,2132397,0.1,14,
5890,3686,49,1025108,,10,25.0
5891,4022,25,1658857,10%,14,9.0
5892,1816,35,1096859,0.1,13,11.0
5893,3926,48,652617,,14,
5894,1959,28,889258,15,11,9.0
5895,4701,40,2364600,15,15,12.0
5896,4157,11,1029786,0.1,6,9.0
5897,4356,49,1894582,10%,5,10.0
5898,3506,1,482444,10%,13,14.0
5899,2926,38,1191133,15,17,10.0
5900,3509,19,2057770,,6,6.0
5901,644,50,1980260,0.1,15,14.0
5902,2704,27,2117068,,17,5.0
5903,1962,19,512372,,13,28.0
5904,740,3,990461,15,8,25.0
5905,1904,4,2094541,10%,19,21.0
5906,79,42,2052573,,8,28.0
5907,4105,4,744768,10%,13,13.0
5908,4051,15,1654287,0.1,13,27.0
5909,1826,30,1350195,0.1,6,8.0
5910,2211,1,2216369,10%,6,25.0
5911,2204,33,878472,15,6,29.0
5912,2908,8,828252,10%,13,14.0
5913,3366,22,949299,,7,19.0
5914,1423,5,1709293,15,19,11.0
5915,1928,17,1063388,,5,27.0
5916,3305,32,2098188,10%,6,29.0
5917,2025,9,1209577,,11,13.0
5918,3992,13,1266392,0.1,5,8.0
5919,4786,40,2494630,0.1,15,9.0
5920,1162,46,2107998,10%,10,16.0
5921,4113,15,2413264,0.1,10,27.0
5922,4107,21,854224,,11,17.0
5923,2729,15,2388532,15,5,19.0
5924,4355,16,2019141,10%,12,16.0
5925,4440,2,1848821,10%,12,13.0
5926,4708,26,2224017,0.1,19,6.0
5927,4769,44,550624,15,6,26.0
5928,544,42,868767,10%,18,26.0
5929,4466,23,2397991,15,13,17.0
5930,2223,33,2522153,10%,7,13.0
5931,4523,44,906925,10%,16,22.0
5932,2641,39,855375,,10,12.0
5933,2162,46,1282205,15,7,15.0
5934,3012,46,1426254,10%,8,13.0
5935,2635,15,974777,0.1,17,28.0
5936,460,21,984037,10%,11,11.0
5937,4587,4,2441122,,7,11.0
5938,186,37,1533967,10%,7,16.0
5939,738,5,2416824,15,5,20.0
5940,31,33,1541050,10%,10,14.0
5941,4861,28,466697,10%,19,6.0
5942,1807,8,1184370,10%,5,8.0
5943,591,22,838939,10%,6,8.0
5944,1183,9,1347579,15,5,21.0
5945,3975,16,1195043,,15,15.0
5946,990,44,1600318,0.1,18,28.0
5947,4352,33,2444170,0.1,13,26.0
5948,4825,42,2181348,,9,22.0
5949,4087,45,1916694,0.1,12,22.0
5950,1741,5,2200841,,13,13.0
5951,330,12,1947017,,16,24.0
5952,4273,43,1918390,10%,5,21.0
5953,3075,38,2190784,15,10,28.0
5954,4754,50,2295519,10%,12,28.0
5955,4246,22,1488648,10%,19,15.0
5956,4576,3,1990329,0.1,10,22.0
5957,2271,42,2114721,15,11,12.0
5958,4091,37,554812,10%,7,19.0
5959,3561,44,2580470,0.1,12,22.0
5960,405,3,937886,,18,23.0
5961,4189,49,534611,15,17,21.0
5962,800,7,2537859,15,5,16.0
5963,32,12,2449617,,19,26.0
5964,501,47,528664,,10,15.0
5965,2612,11,1952766,,9,29.0
5966,1272,1,1396514,,12,26.0
5967,4680,5,1520706,10%,8,10.0
5968,4342,23,2401179,15,15,13.0
5969,3987,46,2269091,0.1,19,27.0
5970,115,19,1297102,0.1,9,10.0
5971,2648,8,2345171,0.1,10,23.0
5972,4380,13,758569,10%,10,23.0
5973,3497,46,878208,,11,9.0
5974,3269,42,788493,,9,28.0
5975,585,13,2351345,,13,15.0
5976,3656,24,814102,15,10,13.0
5977,3643,43,1337907,0.1,17,27.0
5978,2923,11,1613072,10%,8,20.0
5979,4178,32,609370,0.1,15,9.0
5980,4520,28,1762321,0.1,16,14.0
5981,2834,3,1812991,15,5,28.0
5982,1450,28,2033451,15,16,20.0
5983,2686,39,713139,15,7,18.0
5984,2050,19,1136725,,13,23.0
5985,466,45,2588222,0.1,7,21.0
5986,1088,15,1822046,10%,9,17.0
5987,2168,6,1185681,,17,9.0
5988,313,25,2180414,,19,19.0
5989,361,47,1412847,,5,25.0
5990,273,30,2224205,10%,7,12.0
5991,2282,5,1640851,15,10,19.0
5992,3217,42,848608,,13,15.0
5993,763,2,2510788,10%,12,9.0
5994,774,23,547030,,18,14.0
5995,1889,21,752019,15,15,26.0
5996,1933,5,560756,15,12,26.0
5997,3930,43,2520935,,12,13.0
5998,2515,31,1890210,10%,9,14.0
5999,4838,26,1052158,0.1,11,7.0
6000,2284,14,673607,15,13,25.0
6001,1981,34,677841,0.1,18,10.0
6002,2650,26,914096,10%,8,7.0
6003,1750,43,1472811,0.1,17,10.0
