service_id,order_item_id,service_date,issue_type,service_cost
1737,3414,19-09-2023 05:24,electrical,1095
1738,4282,08-09-2023 13:30,Electrical,1407
1739,2895,26-07-2023 08:37,electrical,5532
1740,3559,28-09-2023 17:42,BRAKE,17709
1741,4382,16-12-2023 23:39,electrical,13070
1742,3090,31-03-2023 16:42,ENGINE,12617
1743,6214,26-04-2023 16:33,Brake,12910
1744,2934,28-07-2023 13:27,Brake,13399
1745,4236,22-03-2024 20:36,electrical,19173
1746,117,05-01-2024 03:45,ENGINE,3566
1747,6503,12-04-2023 13:20,Engine,8952
1748,2926,23-03-2024 19:36,ENGINE,6151
1749,578,13-02-2023 09:04,Engine,19907
1750,326,20-05-2023 18:53,electrical,12463
1751,4024,05-08-2023 22:09,Engine,9114
1752,3286,20-06-2023 15:52,Electrical,18918
1753,4996,10-05-2023 22:10,Brake,1417
1754,4278,18-06-2023 18:51,Brake,7185
1755,5263,17-01-2024 04:35,ENGINE,9818
1756,1061,21-06-2023 05:15,electrical,1594
1757,5793,07-06-2023 18:35,Brake,8485
1758,2334,03-05-2023 15:43,BRAKE,17727
1759,5307,18-10-2023 19:33,Electrical,18423
1760,4329,28-02-2024 19:33,Electrical,9404
1761,6674,18-02-2023 03:51,Engine,18849
1762,6952,23-01-2024 17:13,ENGINE,12869
1763,1534,28-02-2024 04:30,electrical,15904
1764,6571,30-03-2024 16:56,Engine,6155
1765,4308,26-02-2024 10:14,Electrical,6413
1766,740,09-09-2023 07:58,BRAKE,15460
1767,246,27-12-2023 00:42,BRAKE,11609
1768,240,19-02-2023 08:10,Brake,12433
1769,4124,05-01-2024 16:51,Electrical,6271
1770,3601,02-10-2023 09:36,Engine,10631
1771,274,21-03-2023 08:34,electrical,17850
1772,5018,12-01-2024 19:40,Brake,8760
1773,6440,29-02-2024 14:37,electrical,6079
1774,3934,26-09-2023 03:54,ENGINE,12574
1775,2115,25-06-2023 15:09,Engine,13768
1776,5566,19-02-2024 04:10,BRAKE,3755
1777,1888,30-06-2023 17:34,Brake,16121
1778,1295,28-12-2023 16:35,Brake,13175
1779,4729,16-12-2023 02:53,Electrical,6390
1780,4421,11-11-2023 14:52,Brake,1179
1781,4576,24-01-2023 13:56,Engine,8451
1782,2353,21-01-2024 11:40,Engine,12918
1783,4081,09-05-2023 23:34,electrical,12539
1784,6696,02-09-2023 08:34,Brake,4145
1785,5690,18-01-2023 04:08,Brake,17560
1786,6318,27-12-2023 19:48,Electrical,9422
1787,4312,14-03-2024 07:49,BRAKE,6490
1788,6445,11-12-2023 05:42,BRAKE,1376
1789,3582,01-07-2023 09:51,ENGINE,14188
1790,1493,25-03-2024 05:23,Electrical,4841
1791,4169,14-10-2023 15:15,Brake,12848
1792,4634,15-02-2024 16:39,Brake,17909
1793,2903,03-12-2023 02:28,BRAKE,7891
1794,5530,07-03-2024 13:35,Brake,16204
1795,4189,04-08-2023 21:36,Brake,8223
1796,812,05-08-2023 02:42,ENGINE,10687
1797,635,13-02-2024 13:54,Electrical,11929
1798,4556,11-06-2023 00:36,Engine,6627
1799,4949,24-09-2023 16:31,Electrical,4888
1800,6916,04-03-2023 14:33,ENGINE,11769
1801,5477,19-11-2023 11:02,Brake,1476
1802,134,26-07-2023 00:38,electrical,4804
1803,19,30-11-2023 09:02,Brake,7257
1804,1200,10-03-2024 17:10,electrical,3886
1805,1765,07-01-2023 11:39,Brake,2732
1806,4613,01-03-2023 22:50,BRAKE,19727
1807,6685,27-12-2023 00:21,Electrical,14397
1808,5267,02-04-2023 02:28,Electrical,12113
1809,3700,18-07-2023 03:27,BRAKE,9425
1810,456,02-01-2024 03:01,Electrical,12958
1811,3597,23-01-2024 10:27,Engine,2638
1812,3514,22-05-2023 01:38,electrical,10957
1813,3328,14-06-2023 23:04,BRAKE,3136
1814,3370,19-08-2023 01:23,Brake,17005
1815,1890,31-03-2023 04:25,Electrical,13852
1816,1871,01-07-2023 05:40,Engine,8173
1817,4869,18-01-2024 09:48,Brake,5463
1818,5125,05-09-2023 00:34,Engine,11378
1819,6669,10-09-2023 01:41,ENGINE,19937
1820,2553,04-12-2023 01:09,Electrical,8055
1821,3496,01-03-2024 16:30,Engine,6307
1822,2746,03-03-2024 03:33,Brake,1135
1823,1915,13-03-2023 11:32,ENGINE,4896
1824,3124,23-06-2023 17:53,BRAKE,7110
1825,6054,22-01-2023 14:46,BRAKE,5845
1826,2239,29-11-2023 04:06,electrical,12143
1827,422,05-07-2023 01:43,electrical,4877
1828,3517,31-08-2023 08:19,BRAKE,13376
1829,1548,06-09-2023 09:56,Brake,9385
1830,381,24-01-2023 14:17,ENGINE,8823
1831,2354,31-08-2023 08:54,ENGINE,4923
1832,4097,29-03-2024 14:18,Electrical,18462
1833,6369,30-10-2023 10:39,Electrical,15153
1834,3392,23-01-2024 17:09,electrical,12005
1835,3541,21-02-2024 23:03,Engine,3204
1836,2052,02-04-2023 04:23,electrical,8192
1837,2177,26-03-2024 01:25,Brake,13098
1838,5674,25-10-2023 15:18,BRAKE,8005
1839,5120,09-02-2023 08:40,BRAKE,18831
1840,2584,26-09-2023 03:30,BRAKE,19846
1841,500,14-10-2023 08:15,Engine,6183
1842,6421,18-06-2023 14:56,ENGINE,18685
1843,5797,04-01-2023 04:39,Engine,12669
1844,4114,20-01-2023 01:12,Brake,19338
1845,6147,04-06-2023 14:33,electrical,4248
1846,6301,13-08-2023 18:43,Engine,9911
1847,2434,19-03-2024 17:39,electrical,9477
1848,2481,25-11-2023 02:38,Brake,7277
1849,4952,10-06-2023 06:57,ENGINE,14665
1850,2502,14-08-2023 14:30,Brake,13421
1851,5722,15-06-2023 12:39,electrical,12230
1852,5090,26-02-2024 22:31,Engine,11720
1853,2217,27-05-2023 07:49,electrical,10133
1854,568,11-06-2023 05:58,BRAKE,2294
1855,2478,22-05-2023 18:36,Engine,18939
1856,151,18-11-2023 09:22,electrical,18244
1857,5424,22-02-2023 16:44,electrical,14002
1858,6439,12-04-2023 11:19,Engine,1690
1859,6187,19-04-2023 07:49,Electrical,14011
1860,3818,05-04-2023 02:53,ENGINE,12500
1861,6626,17-05-2023 16:41,BRAKE,14536
1862,4906,11-06-2023 12:11,electrical,15788
1863,3540,14-02-2024 00:07,Electrical,11394
1864,5853,01-01-2023 22:53,Engine,1490
1865,6816,23-05-2023 05:21,Engine,5591
1866,5268,15-03-2023 18:35,Electrical,13815
1867,3006,27-07-2023 17:40,Electrical,4630
1868,1672,19-11-2023 17:44,Electrical,9240
1869,4696,29-03-2023 02:40,Engine,5852
1870,6791,29-06-2023 18:49,BRAKE,7881
1871,2458,17-06-2023 22:12,Brake,4176
1872,230,17-10-2023 11:10,electrical,11317
1873,4591,19-09-2023 05:17,electrical,14962
1874,4793,12-11-2023 11:10,electrical,10416
1875,4265,12-04-2023 11:18,ENGINE,15029
1876,1207,15-01-2023 19:54,electrical,9971
1877,1484,22-11-2023 02:59,electrical,12539
1878,1074,28-01-2023 21:26,Engine,12191
1879,6680,21-03-2024 11:28,Brake,3487
1880,4104,06-06-2023 04:01,Engine,14582
1881,9,21-01-2024 01:26,Electrical,1700
1882,2323,23-07-2023 06:30,Engine,16151
1883,3126,02-03-2023 14:28,Electrical,9057
1884,4211,21-12-2023 20:34,Electrical,11901
1885,1598,18-07-2023 13:44,Electrical,2430
1886,3712,24-04-2023 00:45,Brake,15868
1887,1122,16-10-2023 17:41,Electrical,3086
1888,4289,17-03-2024 01:22,Electrical,15229
1889,3452,20-09-2023 19:16,ENGINE,8778
1890,1149,18-09-2023 10:02,electrical,2022
1891,1519,21-11-2023 11:21,electrical,9780
1892,340,01-03-2023 05:53,electrical,12762
1893,690,23-02-2024 21:21,electrical,5489
1894,2429,01-02-2023 20:07,Engine,3350
1895,1180,05-11-2023 06:04,Electrical,4921
1896,2588,25-03-2023 22:15,Brake,2416
1897,4309,12-12-2023 16:06,Engine,8335
1898,4326,13-04-2023 20:00,electrical,1480
1899,5323,01-11-2023 13:47,electrical,16163
1900,1880,05-03-2023 04:55,BRAKE,18321
1901,6412,21-02-2023 14:17,BRAKE,15430
1902,3866,24-08-2023 04:31,BRAKE,9541
1903,6886,06-01-2024 02:38,ENGINE,3632
1904,1724,01-02-2023 02:06,Engine,2050
1905,3694,11-11-2023 13:46,electrical,18175
1906,6980,23-07-2023 23:55,Electrical,9375
1907,5252,01-01-2024 03:29,BRAKE,18417
1908,944,15-03-2024 19:25,Engine,14469
1909,5327,13-04-2023 21:24,electrical,13996
1910,5038,31-10-2023 16:20,BRAKE,13452
1911,676,04-02-2024 19:59,electrical,19682
1912,3274,02-01-2024 11:01,Electrical,1925
1913,3932,23-01-2024 13:55,electrical,8571
1914,5863,03-05-2023 00:26,Brake,10454
1915,842,17-05-2023 17:57,Electrical,7989
1916,5162,20-01-2024 07:33,Electrical,4636
1917,2574,31-01-2023 19:05,Electrical,13683
1918,884,08-06-2023 23:58,BRAKE,9951
1919,5295,26-02-2023 20:23,ENGINE,18846
1920,5508,28-12-2023 21:00,BRAKE,1954
1921,2212,04-01-2024 09:23,electrical,9903
1922,5543,17-01-2024 00:48,ENGINE,7520
1923,2876,17-01-2024 23:14,BRAKE,1895
1924,2218,12-01-2024 05:50,Brake,7819
1925,6698,23-11-2023 04:33,BRAKE,15429
1926,3063,13-04-2023 19:03,Engine,16069
1927,4360,02-09-2023 14:13,Electrical,9276
1928,3302,13-03-2023 17:55,electrical,4843
1929,1148,14-03-2023 00:13,Brake,14415
1930,5631,12-03-2023 03:00,electrical,5220
1931,626,16-10-2023 15:37,electrical,12769
1932,2473,18-11-2023 04:22,Electrical,10250
1933,5659,11-08-2023 07:28,electrical,10003
1934,2605,03-01-2024 15:53,Electrical,8921
1935,3291,18-01-2023 23:41,Brake,10402
1936,3211,09-04-2023 05:29,Brake,19687
1937,4944,15-09-2023 07:36,electrical,13773
1938,2288,26-05-2023 14:07,Brake,10287
1939,2485,18-03-2023 06:47,Brake,18551
1940,3100,03-02-2024 21:02,Electrical,13961
1941,523,18-02-2024 05:21,electrical,15575
1942,5300,07-01-2023 09:13,BRAKE,11402
1943,4436,16-05-2023 12:35,Engine,18241
1944,6689,25-07-2023 18:20,electrical,13105
1945,3847,19-05-2023 02:15,electrical,10635
1946,4362,15-06-2023 13:38,ENGINE,5432
1947,2941,18-09-2023 08:32,BRAKE,16089
1948,1511,22-01-2023 06:45,ENGINE,4821
1949,5805,28-04-2023 11:05,ENGINE,1328
1950,176,18-09-2023 09:20,Brake,18659
1951,4842,11-01-2023 08:49,electrical,4639
1952,4739,05-12-2023 17:46,Brake,15059
1953,645,23-10-2023 01:40,ENGINE,2587
1954,6374,24-08-2023 21:33,Brake,11103
1955,4260,18-03-2023 07:01,Brake,19047
1956,4876,10-03-2023 23:15,electrical,14947
1957,6943,13-02-2024 03:42,BRAKE,16399
1958,1193,12-04-2023 01:16,BRAKE,8074
1959,2274,16-11-2023 15:09,Engine,18791
1960,2925,12-02-2024 04:19,Electrical,10740
1961,807,11-10-2023 10:02,BRAKE,9638
1962,1133,24-11-2023 04:52,electrical,19686
1963,6352,24-02-2023 06:24,ENGINE,9236
1964,1496,01-07-2023 06:01,BRAKE,19760
1965,1003,16-01-2024 05:52,BRAKE,12507
1966,3575,29-10-2023 07:13,BRAKE,18333
1967,901,28-01-2024 15:28,Brake,4444
1968,4417,18-01-2024 11:26,Brake,19913
1969,5482,13-09-2023 18:39,Electrical,16000
1970,5834,27-08-2023 04:55,electrical,17255
1971,648,20-07-2023 15:41,Engine,11678
1972,6804,27-09-2023 01:54,Electrical,19031
1973,2851,13-12-2023 14:22,Engine,4731
1974,5624,24-03-2024 18:27,BRAKE,3517
1975,4190,18-01-2024 11:10,Electrical,4117
1976,2002,03-03-2023 11:26,BRAKE,13208
1977,3629,11-06-2023 04:42,BRAKE,3889
1978,1581,23-10-2023 20:38,Brake,8271
1979,4527,07-10-2023 18:19,Brake,15522
1980,1307,04-03-2023 09:45,ENGINE,9474
1981,1886,06-09-2023 09:41,Brake,9815
1982,438,29-01-2024 08:41,Engine,8444
1983,3621,04-11-2023 08:24,Brake,8586
1984,803,23-06-2023 06:52,ENGINE,12169
1985,4243,15-02-2024 19:59,BRAKE,11077
1986,6079,22-01-2024 22:47,electrical,13729
1987,437,15-11-2023 03:08,Brake,1078
1988,2410,19-02-2023 15:31,Electrical,2336
1989,3369,13-06-2023 04:34,Electrical,14915
1990,1783,24-04-2023 23:44,Engine,12858
1991,1982,24-03-2023 15:00,ENGINE,7271
1992,4198,20-10-2023 16:11,Engine,9416
1993,3204,23-03-2024 10:49,BRAKE,12686
1994,3523,31-07-2023 01:51,Engine,2301
1995,1738,24-07-2023 10:47,Electrical,18695
1996,4471,28-05-2023 11:05,Electrical,18220
1997,3147,27-06-2023 19:18,Brake,16291
1998,2093,12-11-2023 22:57,Electrical,15833
1999,4508,01-07-2023 10:20,electrical,6462
2000,488,18-07-2023 18:01,Engine,17841
2001,6468,18-05-2023 02:55,Brake,17084
2002,946,04-04-2023 09:08,Brake,1394
2003,167,21-01-2024 09:32,electrical,13300
2004,2927,20-02-2023 11:19,ENGINE,17291
2005,2585,17-05-2023 06:20,ENGINE,17761
2006,6957,01-11-2023 02:03,BRAKE,9539
2007,6211,27-02-2023 13:06,Brake,4595
2008,3921,12-03-2024 13:15,Brake,12659
2009,5329,15-02-2023 08:22,BRAKE,4862
2010,1534,25-02-2024 12:37,Electrical,5502
2011,2647,25-06-2023 07:12,ENGINE,12206
2012,3217,22-09-2023 04:07,Electrical,1132
2013,2645,23-06-2023 17:00,Engine,13198
2014,4559,31-01-2024 20:38,ENGINE,3601
2015,3187,08-10-2023 09:57,Engine,18298
2016,761,04-08-2023 19:47,Electrical,15291
2017,2834,04-02-2023 00:51,Brake,8498
2018,1334,02-08-2023 13:01,electrical,12980
2019,3735,24-07-2023 06:10,Electrical,12896
2020,3857,15-02-2024 22:48,Brake,17534
2021,2125,20-02-2023 11:04,Engine,4914
2022,2432,17-03-2023 02:07,ENGINE,9350
2023,6962,02-03-2024 20:59,ENGINE,8994
2024,571,02-05-2023 04:46,ENGINE,12039
2025,1039,25-05-2023 08:55,Engine,2836
2026,3883,15-01-2023 16:22,electrical,9978
2027,181,09-01-2023 05:15,BRAKE,19254
2028,5049,06-09-2023 18:15,Brake,17186
2029,4940,05-08-2023 13:24,Engine,2209
2030,3737,10-02-2024 10:34,Brake,13066
2031,2414,20-03-2023 18:23,Engine,4694
2032,5066,04-06-2023 02:28,electrical,4367
2033,3511,06-02-2023 18:55,Electrical,6317
2034,1719,02-07-2023 20:18,electrical,18851
2035,4984,09-11-2023 20:35,electrical,7402
2036,2381,06-06-2023 01:27,electrical,13526
2037,3761,08-05-2023 03:50,BRAKE,7191
2038,1134,10-11-2023 04:21,Brake,14806
2039,6674,05-07-2023 15:49,electrical,4610
2040,354,18-02-2024 21:13,ENGINE,10158
2041,4404,13-11-2023 07:41,BRAKE,14955
2042,162,08-11-2023 07:47,Engine,17922
2043,3712,13-02-2024 12:46,electrical,1122
2044,2453,29-08-2023 11:32,Brake,16225
2045,6827,30-10-2023 20:57,Brake,10248
2046,2505,05-03-2023 17:28,Electrical,13167
2047,787,25-02-2023 21:50,ENGINE,18204
2048,1162,18-01-2023 06:28,Brake,1185
2049,6178,05-03-2024 18:26,ENGINE,14713
2050,1230,05-12-2023 00:53,electrical,3535
2051,2612,20-03-2023 20:49,ENGINE,5589
2052,2030,07-07-2023 01:31,BRAKE,4223
2053,1472,16-09-2023 01:53,BRAKE,8685
2054,2312,17-06-2023 04:39,Electrical,11122
2055,6885,15-02-2023 01:26,ENGINE,5463
2056,6561,31-12-2023 18:43,Engine,14706
2057,5218,03-08-2023 07:45,Engine,3589
2058,144,30-01-2024 09:35,Brake,13344
2059,1984,29-07-2023 14:56,Brake,6650
2060,3789,29-01-2023 13:38,ENGINE,1380
2061,5479,27-03-2024 22:41,BRAKE,12028
2062,2587,10-03-2023 06:34,Brake,8960
2063,2785,05-05-2023 10:40,Electrical,18600
2064,3588,01-06-2023 19:47,ENGINE,5632
2065,587,03-03-2023 15:17,electrical,5785
2066,5003,30-03-2023 21:15,electrical,15414
2067,4502,26-03-2024 15:51,electrical,12591
2068,590,25-06-2023 16:22,BRAKE,9372
2069,2434,05-01-2024 10:40,ENGINE,14127
2070,6498,25-07-2023 17:45,Electrical,5942
2071,2059,09-04-2023 15:36,ENGINE,10595
2072,2872,24-08-2023 00:23,Electrical,14019
2073,237,05-04-2023 23:22,Brake,12547
2074,3525,15-12-2023 15:39,electrical,11372
2075,3379,27-08-2023 05:38,Engine,1127
2076,6875,23-10-2023 01:05,Electrical,16618
2077,6354,14-12-2023 04:33,Brake,2435
2078,992,24-12-2023 12:40,Engine,13637
2079,6979,18-01-2024 03:26,Electrical,9521
2080,952,27-07-2023 20:52,electrical,14795
2081,6258,22-09-2023 22:55,Engine,18884
2082,6615,19-03-2023 22:48,ENGINE,9641
2083,2944,25-09-2023 04:14,BRAKE,14290
2084,6600,15-10-2023 14:52,BRAKE,12863
2085,6958,29-06-2023 23:45,BRAKE,2910
2086,6730,23-03-2024 16:53,Brake,5534
2087,3655,16-02-2024 12:50,BRAKE,5146
2088,6044,11-05-2023 13:19,Electrical,5839
2089,3750,09-09-2023 19:46,Electrical,18393
2090,1048,25-10-2023 14:54,Electrical,2636
2091,2808,19-12-2023 11:13,ENGINE,11321
2092,1240,21-02-2024 18:56,Engine,8414
2093,4056,19-05-2023 16:02,electrical,4713
2094,3677,11-03-2023 05:49,electrical,3064
2095,920,24-12-2023 00:49,Engine,3411
2096,2599,08-04-2023 16:08,Engine,16042
2097,3940,07-11-2023 21:47,electrical,16621
2098,102,18-07-2023 22:02,Brake,8602
2099,2287,25-03-2024 09:59,ENGINE,8664
2100,3866,31-08-2023 08:25,Brake,17053
2101,3983,17-01-2023 15:00,Electrical,11321
2102,3524,29-03-2024 12:25,Engine,13798
2103,5452,15-05-2023 11:50,ENGINE,9316
2104,3141,07-09-2023 13:39,electrical,10452
2105,249,03-01-2023 02:40,Electrical,15508
2106,5138,29-10-2023 03:06,BRAKE,6518
2107,3908,19-12-2023 16:58,Brake,4348
2108,3715,14-06-2023 21:23,ENGINE,16323
2109,6630,11-05-2023 17:25,electrical,8145
2110,3583,12-09-2023 07:17,Brake,1443
2111,913,08-05-2023 15:55,Engine,13261
2112,3031,25-03-2024 01:24,BRAKE,8617
2113,5492,16-01-2023 21:51,electrical,17491
2114,4681,28-08-2023 13:49,BRAKE,19079
2115,1641,09-01-2023 21:06,Engine,11744
2116,1206,10-02-2023 14:25,ENGINE,3403
2117,3972,22-08-2023 21:57,Electrical,6563
2118,6742,17-07-2023 15:17,electrical,6744
2119,5816,13-01-2023 09:07,ENGINE,5912
2120,5735,26-08-2023 17:07,electrical,18849
2121,541,15-07-2023 15:59,electrical,7279
2122,4018,17-06-2023 01:37,Engine,12971
2123,1917,15-02-2024 18:32,Brake,6439
2124,5106,15-06-2023 11:38,ENGINE,12490
2125,3647,11-06-2023 15:58,BRAKE,7512
2126,1676,21-01-2023 04:45,ENGINE,14794
2127,3806,22-04-2023 17:44,Engine,17866
2128,3282,19-04-2023 03:16,ENGINE,1790
2129,5776,15-09-2023 12:37,Brake,3785
2130,2535,14-06-2023 03:36,Engine,19961
2131,3358,15-07-2023 11:33,Brake,8718
2132,5293,13-07-2023 10:32,ENGINE,13918
2133,4011,06-05-2023 16:18,ENGINE,12053
2134,2965,19-02-2023 09:34,Engine,7487
2135,5718,13-03-2023 04:34,ENGINE,1097
2136,1136,10-06-2023 18:45,Brake,19038
2137,3526,07-06-2023 21:50,Engine,4347
2138,4473,01-02-2023 05:33,Brake,6432
2139,1325,24-11-2023 05:19,BRAKE,2870
2140,6713,16-01-2024 02:48,Brake,2313
2141,4381,03-01-2024 15:23,Brake,6160
2142,2183,19-01-2023 17:34,BRAKE,3289
2143,285,27-03-2023 23:45,electrical,16899
2144,4975,19-01-2023 08:31,Engine,13254
2145,1339,26-12-2023 17:58,Electrical,3969
2146,5747,10-09-2023 09:14,electrical,2559
2147,2825,13-09-2023 20:10,Brake,2480
2148,1842,05-06-2023 19:10,Engine,2786
2149,2069,02-01-2023 19:46,electrical,5696
2150,789,15-10-2023 05:27,Electrical,4280
2151,4475,28-01-2024 16:39,Electrical,7940
2152,5422,26-08-2023 22:27,electrical,14575
2153,4241,04-12-2023 18:43,Brake,14164
2154,5011,15-05-2023 18:56,Brake,17151
2155,4441,01-03-2023 01:39,Brake,8545
2156,2038,29-05-2023 11:20,Engine,16974
2157,6497,24-02-2023 06:55,Engine,12331
2158,5661,03-01-2023 04:16,Engine,4283
2159,2521,23-02-2023 14:07,Electrical,7060
2160,693,01-02-2023 22:19,Brake,3243
2161,944,12-09-2023 04:38,ENGINE,1362
2162,862,26-12-2023 00:57,Brake,11891
2163,3079,19-06-2023 10:55,ENGINE,1159
2164,766,25-01-2023 01:14,electrical,9574
2165,3241,18-10-2023 05:25,ENGINE,17903
2166,249,16-08-2023 23:07,electrical,9451
2167,2185,04-12-2023 05:56,Engine,5953
2168,561,27-06-2023 00:43,electrical,2183
2169,97,23-12-2023 11:08,electrical,9282
2170,229,11-11-2023 07:12,ENGINE,14878
2171,6834,31-12-2023 11:14,Brake,13245
2172,4613,06-07-2023 12:58,Brake,6220
2173,165,02-10-2023 19:44,ENGINE,9802
2174,2782,27-05-2023 13:37,BRAKE,18484
2175,335,07-07-2023 19:02,BRAKE,9528
2176,3680,14-03-2024 05:52,ENGINE,3421
2177,3745,05-02-2024 20:03,ENGINE,13237
2178,271,21-04-2023 12:06,BRAKE,7356
2179,5910,07-02-2024 23:04,Electrical,11815
2180,5697,09-03-2024 05:25,Brake,4937
2181,4404,22-06-2023 23:05,Brake,10984
2182,5681,19-04-2023 07:22,Brake,2819
2183,34,06-05-2023 04:10,BRAKE,3302
2184,5834,06-12-2023 08:51,ENGINE,10793
2185,2756,17-11-2023 21:23,Engine,11347
2186,2833,20-05-2023 04:07,BRAKE,16153
2187,2100,11-03-2023 07:21,Engine,3685
2188,2544,02-12-2023 10:09,electrical,10821
2189,6339,27-08-2023 02:47,Engine,18562
2190,4731,26-08-2023 18:03,ENGINE,11704
2191,4716,20-12-2023 18:41,Brake,9035
2192,2876,16-12-2023 18:10,Engine,8286
2193,4665,15-03-2023 17:04,Brake,13920
2194,4993,16-02-2024 02:16,Electrical,13012
2195,2260,13-02-2024 11:33,electrical,12642
2196,5328,28-07-2023 21:26,Electrical,2422
2197,565,31-01-2024 02:46,Brake,2686
2198,5844,12-11-2023 14:18,Brake,3980
2199,3067,03-09-2023 01:10,Electrical,2232
2200,6341,03-01-2023 22:04,BRAKE,8062
2201,4406,13-12-2023 14:39,BRAKE,17887
2202,5867,08-10-2023 23:25,ENGINE,13674
2203,5131,26-03-2024 10:10,electrical,3219
2204,792,27-02-2023 05:01,Electrical,15297
2205,330,20-08-2023 03:40,BRAKE,14622
2206,5221,29-07-2023 05:29,BRAKE,19646
2207,6864,10-05-2023 22:52,Engine,12205
2208,3963,31-01-2024 11:42,ENGINE,10629
2209,379,06-01-2023 07:03,Engine,4847
2210,3790,19-07-2023 08:14,BRAKE,8247
2211,2291,13-03-2023 07:12,BRAKE,8296
2212,521,18-11-2023 08:54,Electrical,4848
2213,2271,07-03-2023 12:12,Engine,14461
2214,2904,07-07-2023 12:45,Engine,10799
2215,1125,19-05-2023 13:32,Engine,15546
2216,1034,12-12-2023 09:09,Engine,1792
2217,4631,20-12-2023 00:54,electrical,14445
2218,3390,27-05-2023 20:20,Electrical,5711
2219,6723,31-12-2023 15:40,BRAKE,5987
2220,6018,24-07-2023 09:40,ENGINE,1969
2221,2586,01-02-2024 03:15,electrical,17914
2222,2162,04-12-2023 09:55,BRAKE,1621
2223,4327,24-03-2024 12:24,electrical,1247
2224,4917,28-06-2023 04:22,Brake,11021
2225,6399,23-03-2024 09:32,Brake,14180
2226,3525,07-01-2023 01:09,electrical,7824
2227,3255,07-12-2023 11:26,ENGINE,3905
2228,1320,31-08-2023 16:53,Brake,8661
2229,3766,28-10-2023 07:37,electrical,15888
2230,1639,11-06-2023 19:09,Engine,14996
2231,4652,06-03-2023 13:33,ENGINE,7796
2232,1607,18-02-2024 16:04,electrical,2343
2233,655,02-10-2023 01:50,electrical,4111
2234,3404,28-06-2023 05:44,electrical,5359
2235,5721,17-11-2023 23:20,BRAKE,2336
2236,6983,12-04-2023 11:47,electrical,6492
2237,4803,02-11-2023 17:59,Engine,15949
2238,530,28-11-2023 18:06,Engine,2196
2239,3357,10-08-2023 04:32,ENGINE,11637
2240,1786,16-02-2023 19:52,Brake,18838
2241,6823,06-03-2023 08:31,ENGINE,9196
2242,1078,13-12-2023 10:10,ENGINE,4825
2243,6201,25-09-2023 19:11,ENGINE,12406
2244,205,10-10-2023 23:44,Brake,12765
2245,5886,02-11-2023 21:39,BRAKE,8035
2246,3315,13-01-2024 13:42,Brake,15374
2247,6039,03-05-2023 12:07,BRAKE,2794
2248,4742,14-02-2023 19:27,Engine,11915
2249,2329,24-02-2024 08:45,Electrical,7563
2250,3662,08-12-2023 14:42,electrical,17127
2251,1244,04-11-2023 22:21,Brake,10942
2252,6611,04-02-2023 18:25,electrical,9444
2253,4852,07-12-2023 13:51,Engine,16159
2254,5358,23-02-2023 02:36,ENGINE,3808
2255,6133,20-08-2023 19:28,Brake,11352
2256,2831,17-02-2023 01:31,Engine,18458
2257,2624,08-07-2023 08:06,Electrical,3332
2258,3064,14-09-2023 22:11,Electrical,14377
2259,2965,24-01-2023 09:10,Brake,19495
2260,2164,19-09-2023 19:03,BRAKE,3312
2261,5135,02-02-2024 03:54,Electrical,11926
2262,3665,06-06-2023 17:36,electrical,5617
2263,1461,12-11-2023 14:05,Electrical,19908
2264,1892,16-03-2024 23:53,Brake,17125
2265,5819,07-11-2023 12:26,Electrical,17491
2266,1896,21-02-2023 11:23,electrical,11966
2267,5597,29-05-2023 06:19,ENGINE,11883
2268,1565,24-02-2023 20:03,Electrical,18335
2269,3042,05-01-2023 04:37,BRAKE,1233
2270,6258,29-11-2023 19:14,Electrical,10763
2271,2486,28-01-2024 22:20,ENGINE,17498
2272,6078,27-02-2023 18:12,Engine,18529
2273,1503,04-03-2024 05:19,Engine,12862
2274,74,27-12-2023 21:37,electrical,7644
2275,2101,16-02-2023 08:01,electrical,12191
2276,5305,10-02-2024 06:03,Brake,9189
2277,4004,08-12-2023 11:20,BRAKE,17478
2278,3590,19-11-2023 20:33,BRAKE,16209
2279,3932,17-11-2023 03:07,Brake,19284
2280,185,12-03-2024 15:07,BRAKE,8278
2281,818,01-02-2024 19:34,Brake,16082
2282,4932,27-08-2023 13:01,Engine,4574
2283,3554,16-08-2023 05:14,Electrical,19076
2284,3797,04-01-2024 09:34,Brake,12047
2285,2788,01-09-2023 02:21,Brake,17166
2286,1797,14-03-2023 04:27,Engine,18233
2287,2553,10-10-2023 19:35,electrical,2310
2288,2277,16-02-2024 05:41,Electrical,1303
2289,2016,09-03-2023 04:58,Engine,5036
2290,3334,24-01-2023 08:33,ENGINE,18031
2291,3101,20-08-2023 12:33,Engine,14180
2292,1896,09-02-2023 04:58,Engine,4943
2293,4419,09-10-2023 05:41,BRAKE,6281
2294,3498,02-02-2023 08:36,electrical,10622
2295,6069,24-10-2023 18:16,electrical,14463
2296,999,30-11-2023 17:04,Engine,16361
2297,3573,25-09-2023 21:17,Electrical,1373
2298,6277,02-01-2023 18:05,Brake,12283
2299,4686,02-06-2023 00:48,Electrical,5264
2300,1867,15-09-2023 03:56,electrical,1638
2301,4790,09-03-2023 09:21,ENGINE,19369
2302,4724,28-03-2023 21:39,Engine,12148
2303,1274,21-02-2024 00:50,electrical,8027
2304,4227,04-05-2023 02:15,Brake,7153
