snapshot_id,snapshot_date,dealership_id,model_id,stock_on_hand
16828,2023-06-24 14:01:46,24,32,11.0
16829,2023-09-16 21:37:41,20,8,23.0
16830,2023-06-25 18:10:05,20,38,20.0
16831,2023-08-11 00:24:47,14,29,3.0
16832,2023-07-06 13:02:10,14,31,18.0
16833,2023-09-26 07:39:22,9,19,19.0
16834,2023-07-26 09:29:50,26,9,39.0
16835,2023-01-06 21:12:57,23,28,38.0
16836,2023-08-12 18:28:07,3,48,4.0
16837,2023-01-20 02:20:24,29,50,7.0
16838,2023-08-20 11:44:55,9,39,10.0
16839,2023-11-24 00:19:42,29,40,8.0
16840,2023-04-10 04:51:30,21,31,35.0
16841,2023-10-10 15:24:40,4,19,30.0
16842,2023-09-24 23:43:46,17,33,0.0
16843,2023-06-11 08:57:59,25,26,19.0
16844,2023-05-01 22:46:17,6,45,38.0
16845,2023-09-29 07:14:16,16,1,21.0
16846,2023-07-18 09:39:34,27,11,3.0
16847,2023-11-25 05:05:07,18,2,26.0
16848,2023-08-05 23:01:18,13,35,14.0
16849,2023-08-15 10:19:52,7,13,17.0
16850,2023-10-05 12:06:42,3,39,0.0
16851,2023-07-31 18:48:46,6,34,23.0
16852,2023-09-19 22:04:34,24,34,39.0
16853,2023-07-05 12:47:29,3,35,19.0
16854,2023-03-09 06:51:21,29,32,14.0
16855,2023-03-27 11:13:02,28,45,7.0
16856,2023-08-29 22:55:44,12,12,14.0
16857,2023-10-10 00:30:54,5,33,12.0
16858,2023-04-04 21:28:19,30,18,11.0
16859,2023-11-27 00:07:19,22,5,26.0
16860,2023-07-23 14:32:52,17,19,36.0
16861,2023-03-24 21:01:21,10,31,3.0
16862,2023-06-06 02:20:34,7,27,15.0
16863,2023-12-19 00:53:36,4,42,23.0
16864,2023-12-04 03:12:17,10,38,29.0
16865,2023-07-27 15:12:16,27,50,16.0
16866,2023-08-10 03:15:13,7,15,18.0
16867,2023-07-16 16:45:38,23,46,25.0
16868,2023-10-27 01:23:54,11,48,26.0
16869,2023-10-14 18:47:20,21,4,17.0
16870,2023-06-09 22:49:45,8,19,9.0
16871,2023-09-23 01:57:56,8,21,32.0
16872,2023-11-13 16:32:47,5,40,7.0
16873,2023-12-19 20:43:35,5,1,10.0
16874,2023-02-14 18:04:52,7,20,16.0
16875,2023-03-22 12:31:51,22,22,21.0
16876,2023-02-06 11:41:42,4,13,0.0
16877,2023-05-26 15:01:31,2,41,
16878,2023-12-14 05:12:03,24,1,7.0
16879,2023-08-03 01:02:22,19,15,21.0
16880,2023-02-23 11:00:06,2,15,32.0
16881,2023-08-03 18:51:17,16,14,38.0
16882,2023-07-13 18:09:54,12,5,1.0
16883,2023-01-03 15:29:12,15,49,5.0
16884,2023-05-09 06:27:55,10,6,16.0
16885,2023-09-26 00:16:25,23,41,8.0
16886,2023-03-06 10:57:18,26,31,5.0
16887,2023-01-09 16:40:47,6,26,29.0
16888,2023-12-09 05:04:12,24,25,35.0
16889,2023-09-10 11:13:28,13,49,28.0
16890,2023-01-22 05:00:13,30,39,26.0
16891,2023-02-15 08:47:48,6,40,3.0
16892,2023-12-14 00:39:19,23,15,36.0
16893,2023-02-08 14:30:30,2,6,19.0
16894,2023-01-03 20:36:08,26,1,17.0
16895,2023-06-17 22:18:30,14,41,32.0
16896,2023-01-24 11:34:11,18,7,2.0
16897,2023-02-03 23:21:39,6,4,30.0
16898,2023-05-14 14:03:22,25,1,13.0
16899,2023-04-29 06:37:27,30,41,20.0
16900,2023-01-10 07:21:09,19,2,1.0
16901,2023-10-11 16:16:56,27,48,17.0
16902,2023-06-19 20:27:09,26,34,2.0
16903,2023-09-01 12:31:05,14,35,13.0
16904,2023-12-25 10:35:09,30,46,0.0
16905,2023-04-28 09:18:30,13,13,10.0
16906,2023-07-03 14:19:50,8,17,7.0
16907,2023-06-30 20:14:27,5,10,33.0
16908,2023-10-15 21:33:22,13,3,1.0
16909,2023-11-18 15:40:07,6,4,18.0
16910,2023-02-10 20:44:22,22,25,2.0
16911,2023-01-06 15:30:43,27,37,11.0
16912,2023-12-19 13:02:36,28,43,0.0
16913,2023-01-12 17:06:27,26,38,14.0
16914,2023-04-26 13:12:16,27,29,13.0
16915,2023-05-09 06:25:35,29,1,25.0
16916,2023-10-26 06:29:14,19,30,17.0
16917,2023-06-27 08:55:02,11,39,1.0
16918,2023-11-18 01:30:24,27,10,1.0
16919,2023-07-14 08:20:41,16,29,30.0
16920,2023-09-04 08:32:25,5,44,37.0
16921,2023-01-01 21:29:07,12,32,4.0
16922,2023-02-11 22:07:38,17,44,0.0
16923,2023-09-19 18:25:01,2,1,20.0
16924,2023-09-06 16:46:26,10,41,29.0
16925,2023-07-07 14:24:42,15,17,19.0
16926,2023-12-19 12:53:54,19,12,18.0
16927,2023-07-30 06:57:15,20,2,11.0
16928,2023-09-16 04:42:08,29,9,13.0
16929,2023-12-14 17:16:19,25,12,3.0
16930,2023-11-24 11:19:41,17,25,2.0
16931,2023-12-17 19:26:24,19,36,22.0
16932,2023-09-18 17:59:09,19,44,35.0
16933,2023-06-15 14:35:24,13,50,37.0
16934,2023-05-06 03:49:00,13,35,35.0
16935,2023-06-21 20:36:39,16,22,36.0
16936,2023-12-29 08:00:14,22,33,38.0
16937,2023-11-10 01:50:22,21,50,
16938,2023-10-02 01:38:24,3,21,35.0
16939,2023-05-21 07:17:31,4,40,5.0
16940,2023-02-23 07:55:41,27,22,13.0
16941,2023-02-15 07:47:33,7,28,16.0
16942,2023-12-27 15:15:34,3,4,23.0
16943,2023-05-08 04:13:50,9,26,18.0
16944,2023-02-07 21:27:53,8,23,28.0
16945,2023-07-07 14:08:13,29,48,8.0
16946,2023-04-15 00:02:19,18,49,12.0
16947,2023-11-23 18:09:53,21,23,38.0
16948,2023-09-01 01:32:51,14,41,24.0
16949,2023-02-11 11:58:50,20,8,7.0
16950,2023-09-21 14:25:49,28,32,35.0
16951,2023-10-14 01:32:34,29,39,23.0
16952,2023-07-25 10:10:04,5,44,30.0
16953,2023-11-22 06:07:08,3,1,39.0
16954,2023-01-19 07:41:44,10,30,25.0
16955,2023-08-21 15:18:14,11,28,28.0
16956,2023-07-18 19:13:21,17,17,5.0
16957,2023-10-07 06:53:30,8,23,5.0
16958,2023-12-25 18:40:27,9,38,13.0
16959,2023-07-05 01:50:29,8,24,5.0
16960,2023-11-07 20:19:52,20,22,19.0
16961,2023-11-04 07:20:11,28,5,15.0
16962,2023-07-06 13:37:22,2,25,13.0
16963,2023-10-25 09:32:29,4,7,36.0
16964,2023-02-22 06:42:54,30,22,35.0
16965,2023-04-06 01:46:18,16,44,39.0
16966,2023-07-28 00:05:57,9,37,1.0
16967,2023-04-26 05:43:09,26,34,6.0
16968,2023-05-12 12:45:54,9,36,28.0
16969,2023-01-13 19:41:06,21,49,34.0
16970,2023-06-30 13:20:19,5,40,11.0
16971,2023-11-05 00:39:38,26,20,13.0
16972,2023-07-25 23:13:00,3,37,15.0
16973,2023-07-19 20:29:43,14,17,26.0
16974,2023-11-04 11:28:16,15,4,16.0
16975,2023-08-10 16:15:56,6,50,8.0
16976,2023-04-11 14:13:15,16,18,13.0
16977,2023-04-28 00:04:10,23,28,19.0
16978,2023-07-19 04:13:36,28,50,34.0
16979,2023-08-07 04:38:14,10,16,30.0
16980,2023-05-08 06:07:30,14,43,35.0
16981,2023-08-11 14:42:21,12,8,34.0
16982,2023-11-04 17:47:38,9,44,30.0
16983,2023-12-24 21:22:46,23,18,26.0
16984,2023-01-19 11:38:32,19,50,24.0
16985,2023-09-05 19:28:18,12,29,3.0
16986,2023-04-16 04:04:18,13,40,12.0
16987,2023-04-24 17:40:49,23,16,9.0
16988,2023-02-17 20:00:57,13,30,14.0
16989,2023-02-03 03:54:24,17,49,12.0
16990,2023-03-27 17:47:20,2,34,14.0
16991,2023-03-24 14:49:57,20,30,9.0
16992,2023-07-14 16:20:53,23,21,23.0
16993,2023-02-04 20:15:51,9,22,20.0
16994,2023-09-23 21:28:52,21,47,39.0
16995,2023-03-30 01:58:00,8,25,24.0
16996,2023-01-20 04:01:34,7,22,32.0
16997,2023-03-31 00:47:22,5,28,39.0
16998,2023-05-08 20:03:48,29,39,6.0
16999,2023-07-23 06:29:21,19,33,8.0
17000,2023-10-31 08:24:21,3,2,22.0
17001,2023-12-01 14:47:10,13,4,4.0
17002,2023-08-09 10:16:40,6,16,1.0
17003,2023-12-22 02:20:02,26,12,28.0
17004,2023-08-17 14:37:29,11,17,9.0
17005,2023-03-20 14:34:39,4,36,28.0
17006,2023-02-08 10:59:47,3,16,0.0
17007,2023-11-08 08:25:45,4,39,37.0
17008,2023-03-26 11:34:18,3,23,16.0
17009,2023-04-08 15:32:55,13,8,31.0
17010,2023-01-16 00:03:01,15,9,36.0
17011,2023-06-27 23:04:12,12,14,4.0
17012,2023-09-16 16:11:18,15,9,3.0
17013,2023-03-17 16:00:06,26,47,27.0
17014,2023-10-15 10:42:11,11,26,33.0
17015,2023-10-07 07:58:06,11,36,2.0
17016,2023-04-25 00:50:19,13,3,9.0
17017,2023-12-28 08:55:33,12,10,8.0
17018,2023-07-02 21:45:31,6,25,30.0
17019,2023-04-20 01:50:00,29,4,11.0
17020,2023-02-12 19:40:18,23,30,26.0
17021,2023-04-02 15:39:51,20,50,31.0
17022,2023-07-10 08:22:30,19,11,10.0
17023,2023-06-06 18:24:03,19,19,39.0
17024,2023-02-28 18:30:17,27,50,4.0
17025,2023-08-13 18:56:12,3,13,23.0
17026,2023-06-10 21:11:46,16,36,29.0
17027,2023-06-24 15:52:29,9,3,16.0
17028,2023-06-23 00:07:34,27,48,6.0
17029,2023-09-26 10:38:01,27,14,18.0
17030,2023-06-17 02:44:40,14,10,
17031,2023-06-25 23:58:35,30,38,19.0
17032,2023-06-24 04:41:29,28,40,37.0
17033,2023-07-22 01:57:18,3,27,34.0
17034,2023-06-20 00:53:44,3,24,13.0
17035,2023-05-06 14:06:20,24,16,37.0
17036,2023-12-06 21:41:11,20,10,5.0
17037,2023-04-18 10:24:11,7,27,35.0
17038,2023-08-19 00:33:54,19,7,16.0
17039,2023-05-21 00:31:42,24,28,19.0
17040,2023-04-06 21:59:03,3,26,32.0
17041,2023-02-18 11:13:55,21,18,18.0
17042,2023-05-16 05:10:29,1,13,31.0
17043,2023-08-12 01:01:47,12,8,33.0
17044,2023-07-23 21:15:53,21,27,16.0
17045,2023-06-10 12:53:21,6,14,
17046,2023-07-05 23:02:15,7,41,21.0
17047,2023-07-11 01:48:28,2,44,
17048,2023-03-30 18:19:04,18,6,10.0
17049,2023-04-06 20:12:54,30,20,34.0
17050,2023-04-04 18:22:31,25,28,34.0
17051,2023-01-10 20:11:02,15,23,19.0
17052,2023-05-24 10:58:55,15,12,2.0
17053,2023-08-21 04:52:26,10,24,15.0
17054,2023-03-28 23:34:17,17,44,16.0
17055,2023-02-27 17:55:47,18,22,1.0
17056,2023-01-04 04:40:16,18,26,38.0
17057,2023-06-05 07:26:39,29,22,1.0
17058,2023-11-22 01:12:18,15,7,21.0
17059,2023-11-10 08:14:14,26,15,32.0
17060,2023-04-20 22:51:38,23,48,19.0
17061,2023-06-27 10:07:38,6,30,30.0
17062,2023-12-06 11:37:42,9,4,34.0
17063,2023-10-30 22:02:02,11,6,0.0
17064,2023-12-17 23:59:08,15,48,9.0
17065,2023-04-05 19:52:48,23,47,8.0
17066,2023-08-14 09:44:57,3,2,13.0
17067,2023-01-08 08:40:24,19,31,10.0
17068,2023-06-02 12:32:59,1,24,16.0
17069,2023-01-24 16:55:49,24,35,9.0
17070,2023-08-28 05:54:20,17,47,29.0
17071,2023-02-17 20:31:07,11,31,3.0
17072,2023-11-24 07:27:02,30,25,9.0
17073,2023-06-21 02:48:32,18,8,2.0
17074,2023-09-28 03:31:44,11,12,17.0
17075,2023-08-21 15:08:35,28,2,35.0
17076,2023-02-07 20:28:38,7,15,24.0
17077,2023-11-07 03:44:13,1,40,30.0
17078,2023-12-18 21:58:06,12,32,30.0
17079,2023-08-19 18:34:39,4,11,8.0
17080,2023-01-23 02:00:10,25,17,33.0
17081,2023-02-22 12:17:59,8,21,20.0
17082,2023-09-12 05:35:53,15,22,5.0
17083,2023-11-18 15:03:04,11,33,15.0
17084,2023-09-04 07:01:36,30,29,12.0
17085,2023-05-09 07:56:51,29,15,38.0
17086,2023-08-18 06:42:59,8,21,15.0
17087,2023-07-05 12:26:26,12,2,29.0
17088,2023-07-31 09:17:26,3,42,29.0
17089,2023-04-02 11:20:32,21,38,26.0
17090,2023-11-27 17:17:28,4,3,23.0
17091,2023-06-26 05:01:32,27,25,35.0
17092,2023-01-01 23:46:31,12,13,11.0
17093,2023-07-26 03:11:29,8,24,35.0
17094,2023-06-21 23:44:33,27,31,30.0
17095,2023-04-02 09:48:07,23,15,22.0
17096,2023-11-27 03:07:38,30,6,25.0
17097,2023-12-25 07:10:53,23,41,37.0
17098,2023-06-24 01:26:38,10,10,8.0
17099,2023-01-24 16:26:56,26,9,21.0
17100,2023-03-12 06:30:36,23,50,11.0
17101,2023-08-06 11:08:54,1,41,29.0
17102,2023-02-06 04:09:44,13,50,37.0
17103,2023-06-01 05:47:23,7,41,2.0
17104,2023-06-12 08:18:06,20,5,12.0
17105,2023-04-30 16:12:18,28,45,
17106,2023-02-28 21:01:10,3,44,1.0
17107,2023-08-29 02:32:21,29,41,16.0
17108,2023-03-18 19:23:26,16,19,39.0
17109,2023-11-10 15:00:54,12,20,0.0
17110,2023-12-14 03:45:26,29,33,16.0
17111,2023-05-12 02:21:13,5,43,24.0
17112,2023-05-25 20:24:32,18,37,29.0
17113,2023-12-04 12:05:33,8,31,21.0
17114,2023-05-09 14:08:31,12,39,9.0
17115,2023-10-20 00:08:18,28,13,34.0
17116,2023-11-12 05:53:51,25,38,23.0
17117,2023-02-26 11:19:37,21,45,21.0
17118,2023-04-29 14:10:08,3,6,
17119,2023-08-11 18:51:48,16,47,27.0
17120,2023-01-22 12:17:06,10,8,37.0
17121,2023-03-03 06:41:52,23,43,22.0
17122,2023-01-30 00:02:57,17,10,39.0
17123,2023-03-27 01:32:41,10,41,16.0
17124,2023-07-12 13:27:16,3,4,27.0
17125,2023-12-13 03:56:10,25,14,4.0
17126,2023-10-31 18:54:42,2,4,28.0
17127,2023-03-09 06:28:05,27,24,24.0
17128,2023-09-07 17:58:16,14,47,27.0
17129,2023-10-25 12:30:13,9,21,21.0
17130,2023-03-17 04:56:49,27,10,8.0
17131,2023-03-23 10:38:07,17,46,3.0
17132,2023-08-02 04:11:45,4,25,6.0
17133,2023-12-17 07:10:38,28,6,24.0
17134,2023-10-27 11:07:56,26,16,25.0
17135,2023-09-12 21:31:24,29,44,24.0
17136,2023-04-20 15:25:03,22,28,0.0
17137,2023-09-18 16:28:55,15,36,9.0
17138,2023-01-21 06:46:02,13,33,
17139,2023-10-03 04:29:59,23,30,11.0
17140,2023-07-14 06:50:29,19,36,38.0
17141,2023-03-07 16:26:49,9,25,22.0
17142,2023-05-09 23:44:54,4,13,18.0
17143,2023-08-04 00:52:48,21,39,31.0
17144,2023-11-24 18:29:50,8,15,22.0
17145,2023-11-12 21:45:44,28,38,25.0
17146,2023-08-13 21:28:04,15,30,38.0
17147,2023-03-05 13:04:08,14,14,38.0
17148,2023-09-24 01:21:51,3,50,10.0
17149,2023-03-30 12:31:13,24,4,25.0
17150,2023-01-27 10:26:37,30,1,24.0
17151,2023-09-23 19:30:39,30,3,2.0
17152,2023-05-07 02:03:19,27,45,12.0
17153,2023-07-22 00:54:46,17,50,27.0
17154,2023-01-26 18:35:54,8,36,
17155,2023-05-24 01:05:01,14,4,18.0
17156,2023-03-17 21:40:35,13,43,22.0
17157,2023-08-29 03:16:34,15,14,32.0
17158,2023-04-08 18:16:03,11,25,9.0
17159,2023-05-30 08:36:03,27,39,0.0
17160,2023-05-27 05:25:45,15,3,38.0
17161,2023-10-03 13:55:21,12,7,20.0
17162,2023-03-26 19:25:11,26,8,34.0
17163,2023-05-24 10:42:20,24,44,36.0
17164,2023-09-01 06:32:19,22,7,17.0
17165,2023-11-20 12:40:13,21,48,32.0
17166,2023-09-30 14:07:48,9,25,26.0
17167,2023-06-15 20:26:09,22,17,18.0
17168,2023-05-28 22:20:12,15,26,35.0
17169,2023-07-31 01:08:51,1,4,7.0
17170,2023-09-19 07:18:30,12,49,5.0
17171,2023-05-06 16:48:50,6,18,5.0
17172,2023-08-09 11:00:45,1,4,37.0
17173,2023-07-24 19:14:05,22,17,32.0
17174,2023-10-31 04:16:16,19,47,39.0
17175,2023-08-17 07:52:15,22,17,36.0
17176,2023-04-12 07:59:08,13,45,11.0
17177,2023-08-07 15:25:43,6,25,34.0
17178,2023-07-15 17:29:59,17,3,23.0
17179,2023-12-29 21:30:30,13,12,2.0
17180,2023-07-17 07:42:22,9,27,13.0
17181,2023-09-20 00:44:10,8,17,27.0
17182,2023-12-05 05:19:45,15,22,34.0
17183,2023-12-29 01:48:04,18,39,38.0
17184,2023-10-30 17:14:19,2,39,17.0
17185,2023-08-24 14:45:10,21,43,38.0
17186,2023-06-18 01:48:46,26,48,29.0
17187,2023-11-02 01:46:32,2,36,33.0
17188,2023-10-01 07:45:04,11,16,34.0
17189,2023-04-09 11:34:38,1,37,10.0
17190,2023-08-28 03:38:42,18,29,21.0
17191,2023-02-01 21:17:57,21,14,24.0
17192,2023-07-27 08:18:21,27,7,
17193,2023-01-18 07:28:54,26,41,22.0
17194,2023-09-12 14:35:17,30,28,24.0
17195,2023-06-10 02:32:00,7,13,37.0
17196,2023-11-11 07:29:55,21,16,34.0
17197,2023-09-20 10:37:25,17,21,33.0
17198,2023-01-04 10:12:23,16,4,31.0
17199,2023-08-12 18:39:21,7,39,27.0
17200,2023-01-01 09:35:10,22,35,7.0
17201,2023-08-01 01:43:41,7,15,30.0
17202,2023-05-27 15:40:31,2,26,16.0
17203,2023-06-09 01:55:31,5,46,11.0
17204,2023-10-27 18:02:30,14,7,36.0
17205,2023-05-07 05:59:11,8,18,13.0
17206,2023-05-30 06:51:38,29,25,6.0
17207,2023-11-30 07:07:35,12,37,2.0
17208,2023-05-02 01:52:32,7,21,32.0
17209,2023-09-20 17:12:03,6,8,30.0
17210,2023-10-18 15:44:23,13,20,32.0
17211,2023-02-24 02:29:29,22,18,16.0
17212,2023-04-05 20:46:43,12,19,26.0
17213,2023-04-06 11:02:09,17,3,37.0
17214,2023-03-23 23:26:25,16,38,13.0
17215,2023-01-02 12:27:15,1,18,25.0
17216,2023-11-27 08:57:18,7,27,27.0
17217,2023-03-18 11:02:20,3,15,26.0
17218,2023-08-12 23:08:19,6,46,9.0
17219,2023-02-21 08:57:51,28,21,
17220,2023-07-23 15:07:58,21,22,1.0
17221,2023-10-07 18:36:01,3,8,18.0
17222,2023-06-18 08:33:10,22,11,38.0
17223,2023-06-20 06:05:34,3,43,36.0
17224,2023-10-29 17:20:21,8,12,30.0
17225,2023-11-01 20:25:03,14,48,24.0
17226,2023-01-18 00:41:14,23,39,34.0
17227,2023-02-17 09:18:10,9,27,4.0
17228,2023-01-28 23:15:51,5,35,39.0
17229,2023-07-24 08:27:35,28,2,0.0
17230,2023-11-07 20:10:40,15,35,2.0
17231,2023-03-20 02:53:22,17,31,11.0
17232,2023-11-29 19:34:28,27,8,13.0
17233,2023-07-11 03:02:09,10,20,25.0
17234,2023-02-05 04:43:55,27,8,19.0
17235,2023-11-05 17:50:03,8,4,26.0
17236,2023-03-13 01:11:48,18,31,0.0
17237,2023-11-15 20:26:34,6,32,26.0
17238,2023-12-27 23:28:57,17,13,7.0
17239,2023-03-02 14:01:54,22,22,15.0
17240,2023-12-02 08:11:42,4,26,37.0
17241,2023-12-05 15:54:48,21,17,5.0
17242,2023-02-22 01:07:54,15,29,25.0
17243,2023-10-31 23:33:04,10,27,20.0
17244,2023-06-16 08:55:11,23,22,37.0
17245,2023-01-21 03:52:31,13,18,18.0
17246,2023-09-07 15:24:19,22,5,35.0
17247,2023-12-07 14:51:21,1,12,16.0
17248,2023-09-23 01:32:37,25,2,1.0
17249,2023-03-03 15:24:30,22,42,10.0
17250,2023-04-05 02:37:44,22,7,
17251,2023-01-08 20:54:10,9,47,23.0
17252,2023-08-31 15:32:47,28,26,1.0
17253,2023-12-02 00:02:06,26,39,
17254,2023-07-17 14:32:02,5,15,18.0
17255,2023-03-31 08:46:22,11,48,24.0
17256,2023-02-26 13:32:43,22,33,30.0
17257,2023-11-18 02:43:00,22,47,36.0
17258,2023-11-05 01:08:06,23,3,38.0
17259,2023-10-09 15:43:27,25,42,12.0
17260,2023-02-07 12:14:28,21,48,32.0
17261,2023-06-19 05:53:35,21,2,38.0
17262,2023-08-17 12:41:14,4,17,8.0
17263,2023-05-14 16:42:31,26,1,33.0
17264,2023-01-23 12:19:48,20,36,0.0
17265,2023-04-28 10:49:01,16,43,
17266,2023-12-19 12:42:33,28,17,12.0
17267,2023-08-23 22:50:07,24,2,34.0
17268,2023-03-27 03:18:04,29,33,8.0
17269,2023-01-07 17:00:49,18,29,13.0
17270,2023-07-06 08:56:18,26,6,19.0
17271,2023-02-26 09:02:02,8,43,5.0
17272,2023-03-14 12:04:10,2,36,9.0
17273,2023-01-12 02:23:32,17,24,37.0
17274,2023-08-06 17:18:00,10,11,1.0
17275,2023-11-29 03:47:49,13,5,28.0
17276,2023-10-24 15:39:28,15,30,3.0
17277,2023-08-19 21:45:54,9,10,5.0
17278,2023-01-10 02:08:54,27,37,2.0
17279,2023-08-06 01:13:11,8,27,29.0
17280,2023-03-05 00:44:54,6,27,0.0
17281,2023-06-26 08:51:16,4,24,19.0
17282,2023-02-04 16:16:46,18,3,31.0
17283,2023-08-07 10:15:05,24,38,38.0
17284,2023-03-11 12:04:39,3,26,5.0
17285,2023-06-05 13:22:55,26,45,4.0
17286,2023-01-29 23:10:32,4,48,11.0
17287,2023-05-29 23:51:34,21,39,16.0
17288,2023-04-10 19:35:38,13,18,30.0
17289,2023-11-10 20:42:48,20,3,20.0
17290,2023-08-10 14:14:08,11,38,6.0
17291,2023-11-27 20:48:29,8,42,33.0
17292,2023-11-27 02:17:12,25,48,27.0
17293,2023-03-03 22:30:26,14,25,16.0
17294,2023-12-24 16:18:29,14,13,10.0
17295,2023-04-14 11:25:27,16,25,3.0
17296,2023-02-06 21:33:38,14,24,30.0
17297,2023-07-25 13:57:39,1,41,16.0
17298,2023-09-30 12:57:03,2,16,34.0
17299,2023-01-23 08:37:03,28,43,37.0
17300,2023-03-16 07:50:30,20,41,13.0
17301,2023-05-14 23:51:23,1,42,14.0
17302,2023-10-14 01:58:30,11,11,20.0
17303,2023-07-12 01:40:35,6,21,11.0
17304,2023-07-22 13:36:24,15,31,4.0
17305,2023-09-08 06:55:40,12,15,11.0
17306,2023-06-11 15:37:06,5,45,
17307,2023-08-29 11:46:31,29,49,20.0
17308,2023-07-21 22:31:03,23,36,28.0
17309,2023-01-19 03:28:12,12,43,0.0
17310,2023-12-12 21:14:27,22,1,12.0
17311,2023-01-18 11:55:18,14,28,27.0
17312,2023-09-15 08:52:19,14,33,17.0
17313,2023-09-15 19:00:12,19,3,5.0
17314,2023-12-10 04:19:23,5,15,24.0
17315,2023-12-03 23:14:24,3,33,
17316,2023-01-07 11:19:28,25,32,23.0
17317,2023-01-15 08:20:13,18,23,39.0
17318,2023-01-29 14:12:32,6,26,30.0
17319,2023-01-05 01:10:29,9,48,6.0
17320,2023-08-05 08:31:39,26,17,2.0
17321,2023-11-01 12:07:21,7,9,1.0
17322,2023-08-03 16:14:02,21,5,26.0
17323,2023-10-06 10:35:32,18,29,9.0
17324,2023-05-19 20:27:22,2,6,3.0
17325,2023-03-13 11:49:37,20,47,14.0
17326,2023-08-30 09:30:15,10,41,27.0
17327,2023-06-13 17:20:24,12,35,14.0
17328,2023-01-31 05:48:22,2,21,17.0
17329,2023-03-12 19:16:43,28,45,6.0
17330,2023-01-19 14:04:29,13,45,8.0
17331,2023-01-15 21:21:19,29,23,4.0
17332,2023-02-15 11:42:54,8,35,37.0
17333,2023-05-27 20:48:11,26,46,2.0
17334,2023-02-03 23:05:12,23,2,15.0
17335,2023-02-26 05:32:35,7,42,19.0
17336,2023-01-25 09:15:08,3,9,11.0
17337,2023-10-26 18:29:42,23,13,16.0
17338,2023-10-16 15:46:28,8,43,0.0
17339,2023-07-02 18:51:59,21,34,24.0
17340,2023-06-14 14:21:40,1,16,5.0
17341,2023-06-13 00:32:50,15,5,19.0
17342,2023-10-13 07:27:43,1,1,38.0
17343,2023-08-21 14:35:24,12,40,26.0
17344,2023-07-03 06:23:21,11,22,26.0
17345,2023-01-25 11:08:05,16,48,19.0
17346,2023-12-12 20:34:58,30,46,16.0
17347,2023-04-09 05:13:45,4,26,17.0
17348,2023-04-24 08:10:46,2,34,0.0
17349,2023-10-15 05:38:16,23,50,25.0
17350,2023-02-02 15:14:32,29,21,39.0
17351,2023-12-19 10:05:33,3,7,33.0
17352,2023-11-05 13:22:22,28,25,15.0
17353,2023-01-05 00:48:12,4,12,22.0
17354,2023-02-04 05:17:29,25,31,12.0
17355,2023-10-11 22:11:57,18,47,13.0
17356,2023-01-24 09:56:41,12,27,18.0
17357,2023-10-05 04:21:40,24,22,29.0
17358,2023-06-26 03:13:26,1,34,24.0
17359,2023-07-06 14:52:44,3,17,35.0
17360,2023-02-22 09:12:11,4,11,1.0
17361,2023-07-08 04:53:47,30,29,32.0
17362,2023-02-20 05:12:28,6,34,10.0
17363,2023-02-23 12:46:42,17,37,9.0
17364,2023-11-10 14:52:21,30,49,8.0
17365,2023-08-24 22:12:39,8,48,35.0
17366,2023-04-27 08:33:16,18,26,37.0
17367,2023-07-02 09:12:15,16,45,38.0
17368,2023-05-07 16:18:09,21,45,4.0
17369,2023-11-28 15:31:01,6,45,37.0
17370,2023-04-08 15:56:22,24,32,16.0
17371,2023-09-29 04:51:23,19,37,15.0
17372,2023-07-04 07:30:46,28,5,32.0
17373,2023-12-19 07:12:50,25,20,25.0
17374,2023-06-22 09:18:05,28,7,1.0
17375,2023-09-24 19:12:29,21,43,0.0
17376,2023-07-10 14:44:56,8,23,16.0
17377,2023-04-09 17:03:45,4,1,
17378,2023-12-07 03:45:46,28,39,37.0
17379,2023-02-07 08:45:35,9,3,13.0
17380,2023-06-02 06:44:34,8,45,6.0
17381,2023-08-17 20:29:18,21,3,15.0
17382,2023-08-24 08:08:10,19,6,9.0
17383,2023-12-04 18:44:01,1,31,33.0
17384,2023-02-20 01:20:42,21,27,7.0
17385,2023-08-06 17:25:44,21,29,10.0
17386,2023-12-09 06:57:07,4,15,19.0
17387,2023-04-22 16:27:29,10,36,2.0
17388,2023-06-24 22:31:14,26,5,36.0
17389,2023-05-08 04:52:28,8,3,23.0
17390,2023-11-19 04:28:19,3,25,30.0
17391,2023-09-03 16:56:30,12,32,4.0
17392,2023-01-23 13:07:11,26,21,25.0
17393,2023-05-30 19:48:13,9,48,19.0
17394,2023-10-09 14:26:49,3,17,14.0
17395,2023-09-03 23:04:28,4,9,25.0
17396,2023-01-20 01:04:53,6,26,28.0
17397,2023-03-27 02:33:08,9,22,5.0
17398,2023-02-23 17:45:38,26,41,2.0
17399,2023-06-20 11:41:03,2,46,0.0
17400,2023-08-12 03:56:09,2,23,3.0
17401,2023-08-09 12:43:19,18,11,26.0
17402,2023-04-13 16:37:11,21,10,23.0
17403,2023-09-16 01:35:34,22,23,
17404,2023-07-25 05:13:54,3,5,16.0
17405,2023-06-17 16:17:49,3,26,17.0
17406,2023-06-09 22:49:50,18,4,31.0
17407,2023-07-14 13:26:55,27,43,37.0
17408,2023-06-17 22:03:28,6,27,7.0
17409,2023-09-26 15:28:20,1,38,32.0
17410,2023-10-17 20:57:36,25,34,16.0
17411,2023-08-10 22:59:17,15,3,13.0
