inbound_id,dealership_id,model_id,inbound_date,quantity_received,source
3839,3,49,2023-05-23 23:11:09,18.0,PLANT
3840,15,3,2023-07-28 20:23:55,11.0,PLANT
3841,25,20,2023-09-27 11:53:15,14.0,Transfer
3842,29,15,2023-03-15 21:14:00,19.0,plant
3843,6,38,2023-01-05 11:17:16,10.0,Transfer
3844,13,11,2023-04-05 13:34:31,12.0,Transfer
3845,20,14,2023-08-29 08:01:14,13.0,Plant
3846,8,4,2023-09-10 23:36:27,,TRANSFER
3847,12,35,2023-01-12 03:57:39,1.0,Transfer
3848,23,8,2023-05-17 11:31:05,6.0,PLANT
3849,14,21,2023-02-01 20:00:32,9.0,plant
3850,16,35,2023-07-21 21:55:31,8.0,Transfer
3851,26,4,2023-03-29 19:22:29,10.0,Plant
3852,14,36,2023-05-16 03:38:09,18.0,PLANT
3853,16,14,2023-10-03 18:40:22,10.0,TRANSFER
3854,6,44,2023-11-14 19:05:32,5.0,TRANSFER
3855,4,3,2023-04-09 23:56:02,1.0,Transfer
3856,20,20,2023-03-02 08:59:35,7.0,PLANT
3857,24,8,2023-04-14 03:43:31,12.0,TRANSFER
3858,19,14,2023-05-04 07:55:36,13.0,PLANT
3859,27,1,2023-10-01 07:08:27,12.0,plant
3860,25,20,2023-04-12 05:13:36,6.0,Transfer
3861,8,14,2023-09-24 14:42:17,14.0,plant
3862,4,28,2023-09-22 05:10:24,8.0,Plant
3863,28,39,2023-11-07 16:53:17,14.0,Transfer
3864,29,45,2023-06-06 13:32:52,13.0,TRANSFER
3865,3,9,2023-01-30 18:51:01,9.0,TRANSFER
3866,13,23,2023-08-19 06:35:22,19.0,TRANSFER
3867,4,16,2023-08-29 08:02:09,14.0,PLANT
3868,11,48,2023-07-09 17:13:44,15.0,TRANSFER
3869,16,27,2023-02-22 11:09:31,9.0,PLANT
3870,15,40,2023-10-10 22:39:02,6.0,PLANT
3871,28,8,2023-07-12 08:29:35,15.0,Plant
3872,2,28,2023-05-13 08:45:08,2.0,PLANT
3873,15,18,2023-12-15 12:44:54,4.0,Transfer
3874,6,34,2023-06-09 14:49:44,14.0,Transfer
3875,15,2,2023-11-12 21:02:47,13.0,TRANSFER
3876,13,24,2023-10-20 09:13:11,4.0,Plant
3877,3,10,2023-02-25 12:30:00,8.0,Plant
3878,19,49,2023-11-09 12:18:02,1.0,Plant
3879,12,40,2023-07-25 22:32:18,17.0,TRANSFER
3880,12,8,2023-11-29 03:32:00,10.0,Plant
3881,17,5,2023-05-30 04:58:51,1.0,TRANSFER
3882,24,3,2023-08-21 06:23:39,3.0,TRANSFER
3883,8,33,2023-12-22 03:32:51,3.0,Plant
3884,25,30,2023-12-14 22:01:44,18.0,plant
3885,13,39,2023-09-20 23:59:05,12.0,PLANT
3886,27,7,2023-02-13 18:05:31,9.0,TRANSFER
3887,12,45,2023-11-04 21:13:52,17.0,PLANT
3888,16,21,2023-09-15 12:02:45,2.0,Transfer
3889,21,38,2023-04-21 15:38:43,17.0,PLANT
3890,11,13,2023-03-30 01:34:55,16.0,Transfer
3891,20,25,2023-10-08 07:34:39,17.0,Transfer
3892,9,2,2023-03-24 06:24:48,9.0,plant
3893,19,2,2023-01-08 23:34:07,5.0,Transfer
3894,20,2,2023-07-05 14:34:11,16.0,plant
3895,8,15,2023-10-29 01:47:06,17.0,PLANT
3896,29,15,2023-09-23 07:51:33,5.0,TRANSFER
3897,13,18,2023-03-05 12:47:35,8.0,Transfer
3898,2,5,2023-05-01 06:24:08,17.0,TRANSFER
3899,19,26,2023-07-16 14:35:37,4.0,plant
3900,13,30,2023-08-05 09:01:47,13.0,Plant
3901,27,14,2023-05-29 13:22:39,14.0,PLANT
3902,29,5,2023-12-06 10:53:25,15.0,plant
3903,19,40,2023-02-13 07:05:01,13.0,Plant
3904,11,21,2023-03-30 16:00:44,11.0,Plant
3905,24,43,2023-08-04 01:37:53,16.0,Plant
3906,27,8,2023-03-10 06:39:24,1.0,plant
3907,2,6,2023-09-13 15:23:07,8.0,Transfer
3908,8,26,2023-05-17 06:17:57,11.0,Plant
3909,7,4,2023-07-08 23:07:10,14.0,PLANT
3910,1,30,2023-03-30 21:49:04,,Transfer
3911,14,35,2023-12-07 06:00:31,7.0,plant
3912,8,27,2023-10-23 15:36:48,1.0,Plant
3913,27,27,2023-06-21 02:46:08,17.0,TRANSFER
3914,1,44,2023-09-12 13:19:56,17.0,PLANT
3915,30,43,2023-03-26 06:41:57,13.0,PLANT
3916,25,5,2023-10-10 20:25:50,10.0,PLANT
3917,17,40,2023-12-12 07:30:54,,Plant
3918,21,11,2023-02-21 23:02:55,,Plant
3919,24,43,2023-10-11 09:57:47,,Plant
3920,4,35,2023-11-16 12:43:54,16.0,PLANT
3921,6,11,2023-07-21 15:56:22,1.0,plant
3922,1,38,2023-08-28 14:00:48,,Transfer
3923,3,38,2023-11-07 11:32:27,14.0,Transfer
3924,28,50,2023-08-23 05:09:06,10.0,Plant
3925,21,5,2023-04-23 11:28:50,3.0,PLANT
3926,2,37,2023-06-30 20:57:10,9.0,TRANSFER
3927,17,37,2023-11-14 04:13:39,15.0,plant
3928,9,26,2023-03-29 03:08:56,5.0,Plant
3929,29,33,2023-11-20 01:34:16,5.0,TRANSFER
3930,8,33,2023-10-07 14:32:57,9.0,TRANSFER
3931,19,23,2023-07-30 23:12:03,11.0,plant
3932,15,7,2023-06-24 01:24:13,8.0,Plant
3933,6,32,2023-09-26 06:00:50,15.0,Transfer
3934,24,9,2023-01-10 09:08:28,15.0,PLANT
3935,30,16,2023-05-09 19:29:03,8.0,TRANSFER
3936,6,9,2023-04-08 12:29:16,9.0,Plant
3937,8,44,2023-07-27 11:25:41,6.0,PLANT
3938,3,43,2023-07-26 20:45:34,18.0,Plant
3939,12,28,2023-09-02 15:39:52,2.0,PLANT
3940,20,23,2023-07-23 19:29:45,19.0,plant
3941,8,12,2023-07-02 08:35:09,4.0,PLANT
3942,11,42,2023-10-30 08:40:07,11.0,Plant
3943,26,9,2023-11-27 02:41:10,19.0,Plant
3944,27,45,2023-12-17 16:28:54,5.0,Plant
3945,26,12,2023-08-08 10:46:44,4.0,TRANSFER
3946,15,9,2023-03-11 08:38:32,16.0,TRANSFER
3947,13,19,2023-12-27 08:40:17,17.0,Plant
3948,24,36,2023-02-11 19:08:28,16.0,TRANSFER
3949,22,33,2023-05-24 03:55:06,1.0,Transfer
3950,26,13,2023-12-21 17:21:51,17.0,plant
3951,30,2,2023-09-23 03:07:00,16.0,plant
3952,13,40,2023-07-18 04:49:08,11.0,PLANT
3953,14,44,2023-01-25 00:36:20,16.0,Plant
3954,22,25,2023-03-26 05:29:43,15.0,PLANT
3955,9,13,2023-06-10 00:04:30,,PLANT
3956,24,13,2023-06-05 07:31:24,15.0,Transfer
3957,3,33,2023-08-02 11:52:00,2.0,TRANSFER
3958,23,27,2023-04-29 15:57:46,16.0,plant
3959,12,40,2023-09-04 17:15:26,11.0,Plant
3960,9,37,2023-12-26 15:37:03,16.0,Plant
3961,12,19,2023-04-12 02:36:19,6.0,TRANSFER
3962,26,22,2023-02-24 15:11:44,15.0,Transfer
3963,11,17,2023-11-16 03:21:24,7.0,TRANSFER
3964,19,2,2023-05-13 13:20:22,5.0,TRANSFER
3965,27,12,2023-11-15 10:25:37,,PLANT
3966,9,33,2023-11-16 14:39:13,15.0,Transfer
3967,5,28,2023-11-08 17:34:03,16.0,plant
3968,10,26,2023-01-08 21:06:30,5.0,plant
3969,9,25,2023-04-15 22:51:41,16.0,Plant
3970,1,28,2023-02-16 12:28:49,3.0,Plant
3971,13,31,2023-10-18 19:35:54,5.0,Transfer
3972,20,44,2023-11-30 17:26:09,5.0,Plant
3973,12,31,2023-10-11 00:38:54,6.0,TRANSFER
3974,11,27,2023-05-16 20:25:19,5.0,TRANSFER
3975,9,44,2023-12-01 05:17:09,18.0,Transfer
3976,29,1,2023-03-18 15:48:20,6.0,PLANT
3977,15,35,2023-05-08 22:37:04,18.0,Transfer
3978,29,33,2023-07-01 04:52:58,9.0,Transfer
3979,28,1,2023-05-10 09:53:21,15.0,TRANSFER
3980,13,9,2023-04-18 10:42:06,2.0,Transfer
3981,28,33,2023-04-13 23:18:25,1.0,PLANT
3982,12,44,2023-06-16 16:38:54,18.0,Plant
3983,14,37,2023-01-31 23:16:14,4.0,Transfer
3984,9,47,2023-04-02 11:25:15,10.0,plant
3985,22,15,2023-06-02 16:41:38,19.0,Plant
3986,10,15,2023-01-28 05:11:36,19.0,Transfer
3987,6,49,2023-10-19 20:36:48,3.0,Plant
3988,19,29,2023-06-19 12:42:03,14.0,TRANSFER
3989,10,41,2023-11-09 11:48:11,19.0,PLANT
3990,15,21,2023-03-22 12:47:23,7.0,Plant
3991,21,46,2023-02-18 14:08:55,19.0,Transfer
3992,30,18,2023-09-15 22:02:57,10.0,TRANSFER
3993,8,16,2023-11-07 10:03:58,2.0,plant
3994,18,29,2023-01-03 05:02:02,15.0,Transfer
3995,2,41,2023-10-05 01:26:48,15.0,plant
3996,4,27,2023-09-01 21:30:44,8.0,TRANSFER
3997,9,15,2023-04-05 17:10:05,3.0,PLANT
3998,16,47,2023-01-10 11:28:26,12.0,PLANT
3999,5,9,2023-08-23 03:13:15,15.0,Transfer
4000,19,28,2023-01-26 14:44:25,5.0,plant
4001,15,2,2023-09-11 13:10:32,11.0,Transfer
4002,24,21,2023-07-06 00:44:36,8.0,Transfer
4003,15,11,2023-04-18 04:19:13,11.0,plant
4004,12,32,2023-01-08 01:03:04,19.0,plant
4005,16,22,2023-03-12 12:32:46,4.0,PLANT
4006,11,35,2023-02-01 07:16:02,3.0,TRANSFER
4007,7,42,2023-12-18 08:40:30,15.0,Transfer
4008,25,41,2023-05-26 00:30:07,1.0,PLANT
4009,16,16,2023-06-08 15:03:28,9.0,plant
4010,10,31,2023-04-14 18:43:32,4.0,Transfer
4011,22,10,2023-01-31 08:31:45,2.0,PLANT
4012,18,40,2023-01-06 20:48:56,4.0,TRANSFER
4013,16,36,2023-03-10 21:35:32,17.0,Plant
4014,1,21,2023-01-29 16:49:42,11.0,plant
4015,5,8,2023-05-21 09:07:12,19.0,plant
4016,28,47,2023-03-06 03:32:00,19.0,Plant
4017,23,42,2023-04-21 20:42:22,6.0,TRANSFER
4018,7,44,2023-07-06 22:39:35,1.0,Transfer
4019,18,47,2023-07-27 07:53:49,16.0,Transfer
4020,6,33,2023-02-04 17:30:15,9.0,PLANT
4021,17,40,2023-11-27 12:40:15,17.0,Plant
4022,12,22,2023-01-16 03:35:07,3.0,PLANT
4023,12,30,2023-01-04 19:42:23,6.0,PLANT
4024,1,23,2023-01-13 13:12:55,3.0,plant
4025,2,15,2023-08-15 01:25:58,2.0,TRANSFER
4026,21,47,2023-05-18 11:26:28,9.0,TRANSFER
4027,26,43,2023-08-22 09:10:56,1.0,plant
4028,26,26,2023-12-20 00:34:37,18.0,TRANSFER
4029,18,16,2023-04-06 04:24:23,12.0,PLANT
4030,14,10,2023-07-19 02:49:14,4.0,Plant
4031,10,36,2023-09-20 17:58:14,6.0,Plant
4032,30,28,2023-09-10 05:42:03,7.0,PLANT
4033,14,42,2023-05-23 12:27:57,14.0,TRANSFER
4034,3,26,2023-08-20 14:59:23,17.0,plant
4035,25,31,2023-11-05 03:39:46,,PLANT
4036,21,18,2023-08-16 10:29:26,10.0,PLANT
4037,30,17,2023-08-12 11:09:08,3.0,Plant
4038,13,48,2023-03-27 09:34:49,18.0,Transfer
4039,19,32,2023-07-31 11:34:50,7.0,PLANT
4040,5,39,2023-10-28 20:28:57,3.0,Transfer
4041,19,5,2023-12-14 08:16:35,18.0,Transfer
4042,27,42,2023-05-25 07:22:56,3.0,Transfer
4043,30,29,2023-01-23 20:10:17,2.0,plant
4044,5,36,2023-08-22 05:12:49,,Transfer
4045,13,39,2023-03-22 17:06:33,16.0,PLANT
4046,15,50,2023-11-16 23:05:31,9.0,PLANT
4047,26,11,2023-11-15 15:46:16,16.0,TRANSFER
4048,6,33,2023-10-21 11:24:37,9.0,plant
4049,27,4,2023-12-18 08:13:32,4.0,PLANT
4050,12,48,2023-05-08 12:03:37,6.0,Plant
4051,16,33,2023-07-31 16:53:07,11.0,Plant
4052,25,1,2023-11-24 18:14:00,8.0,Transfer
4053,18,21,2023-01-28 12:17:18,8.0,plant
4054,15,17,2023-10-21 18:38:16,2.0,Transfer
4055,16,34,2023-07-25 04:48:25,17.0,Transfer
4056,14,29,2023-07-11 19:11:23,1.0,plant
4057,16,3,2023-05-03 07:40:06,10.0,PLANT
4058,3,49,2023-08-13 12:57:56,12.0,plant
4059,22,24,2023-10-01 15:07:01,14.0,Transfer
4060,2,34,2023-05-28 18:50:58,2.0,PLANT
4061,24,2,2023-06-20 17:33:37,5.0,PLANT
4062,10,31,2023-04-07 02:17:13,1.0,PLANT
4063,14,40,2023-06-17 05:55:47,14.0,Transfer
4064,23,7,2023-05-26 00:13:18,5.0,PLANT
4065,30,29,2023-11-01 18:40:30,,plant
4066,17,11,2023-12-20 05:57:54,12.0,TRANSFER
4067,21,43,2023-04-15 04:58:27,5.0,Transfer
4068,21,25,2023-03-10 08:44:41,8.0,TRANSFER
4069,30,19,2023-01-21 12:02:24,6.0,Plant
4070,17,11,2023-11-02 07:12:32,7.0,TRANSFER
4071,22,45,2023-01-08 08:07:49,6.0,TRANSFER
4072,18,35,2023-04-23 07:46:50,19.0,Transfer
4073,3,33,2023-01-24 00:48:25,9.0,plant
4074,21,5,2023-05-02 10:14:59,1.0,TRANSFER
4075,15,35,2023-08-25 06:45:03,7.0,plant
4076,12,3,2023-07-21 08:21:51,1.0,Transfer
4077,16,31,2023-03-01 01:58:26,5.0,Transfer
4078,6,12,2023-07-02 05:00:39,4.0,Plant
4079,14,4,2023-08-18 01:24:53,11.0,TRANSFER
4080,27,32,2023-04-17 07:14:06,11.0,PLANT
4081,18,50,2023-08-06 23:02:09,1.0,PLANT
4082,20,50,2023-05-10 05:05:26,,PLANT
4083,3,24,2023-06-23 07:09:37,2.0,Transfer
4084,17,36,2023-06-14 10:45:20,1.0,PLANT
4085,20,2,2023-04-16 21:08:20,16.0,Plant
4086,6,5,2023-06-14 22:22:35,5.0,plant
4087,26,12,2023-04-18 18:27:09,7.0,TRANSFER
4088,7,25,2023-03-29 00:35:05,12.0,Plant
4089,6,41,2023-11-21 05:10:16,9.0,plant
4090,12,24,2023-02-25 11:40:20,19.0,plant
4091,17,25,2023-05-26 12:49:04,10.0,PLANT
4092,21,44,2023-07-12 07:24:01,10.0,PLANT
4093,21,45,2023-10-12 03:05:40,2.0,TRANSFER
4094,6,45,2023-03-08 19:17:54,19.0,Plant
4095,15,18,2023-02-21 16:38:13,,Plant
4096,5,20,2023-08-24 11:41:41,,Plant
4097,25,33,2023-10-25 06:27:43,15.0,Plant
4098,22,29,2023-04-23 18:27:37,4.0,Transfer
4099,15,29,2023-02-04 17:30:08,10.0,PLANT
4100,11,22,2023-08-03 06:24:41,,Transfer
4101,9,12,2023-06-25 12:06:47,17.0,plant
4102,4,34,2023-06-20 08:30:18,4.0,Plant
4103,3,4,2023-07-03 00:56:21,17.0,Plant
4104,13,5,2023-12-17 05:40:34,15.0,TRANSFER
4105,6,10,2023-11-11 13:44:49,1.0,Transfer
4106,1,22,2023-04-09 07:20:46,15.0,Transfer
4107,10,25,2023-02-20 03:04:58,12.0,Plant
4108,5,1,2023-06-23 06:45:12,16.0,Transfer
4109,2,10,2023-01-23 03:28:10,4.0,Plant
4110,22,15,2023-12-16 23:00:39,19.0,plant
4111,19,40,2023-04-19 20:24:34,5.0,Plant
4112,16,31,2023-08-11 07:13:42,11.0,PLANT
4113,29,17,2023-01-12 00:45:58,8.0,PLANT
4114,30,12,2023-09-01 12:35:23,7.0,TRANSFER
4115,9,5,2023-05-03 10:36:16,18.0,TRANSFER
4116,18,38,2023-04-01 03:08:05,3.0,Transfer
4117,17,48,2023-07-18 16:24:02,13.0,PLANT
4118,7,39,2023-09-03 19:44:13,6.0,Plant
4119,21,9,2023-06-19 13:48:09,8.0,Plant
4120,17,17,2023-03-24 10:43:30,3.0,TRANSFER
4121,21,29,2023-05-13 19:53:56,18.0,Transfer
4122,20,42,2023-09-23 19:29:00,14.0,Transfer
4123,1,17,2023-08-17 22:50:29,12.0,TRANSFER
4124,8,46,2023-11-03 19:14:48,18.0,Transfer
4125,20,14,2023-10-10 13:16:28,6.0,plant
4126,10,20,2023-05-14 11:33:50,8.0,Plant
4127,23,47,2023-09-11 11:17:24,18.0,PLANT
4128,6,27,2023-01-27 14:02:10,8.0,plant
4129,9,39,2023-02-16 20:39:44,4.0,plant
4130,1,48,2023-10-01 16:47:55,10.0,plant
4131,10,20,2023-04-07 12:23:59,7.0,TRANSFER
4132,25,23,2023-09-23 08:31:46,9.0,PLANT
4133,24,9,2023-11-23 02:31:31,6.0,plant
4134,29,49,2023-03-03 02:40:09,9.0,plant
4135,12,19,2023-07-14 20:19:41,3.0,TRANSFER
4136,11,32,2023-09-06 16:23:18,3.0,Transfer
4137,5,12,2023-03-31 10:13:56,5.0,TRANSFER
4138,19,2,2023-08-21 00:08:18,14.0,plant
4139,10,36,2023-04-14 10:06:00,12.0,Plant
4140,18,21,2023-01-05 09:26:20,14.0,TRANSFER
4141,9,40,2023-10-08 08:27:05,14.0,plant
4142,29,43,2023-06-20 14:49:57,15.0,PLANT
4143,30,11,2023-08-26 04:20:36,8.0,PLANT
4144,3,28,2023-02-13 23:53:34,15.0,Plant
4145,4,12,2023-09-07 06:47:11,13.0,Transfer
4146,22,5,2023-01-19 16:55:50,17.0,plant
4147,21,50,2023-03-18 07:33:16,11.0,TRANSFER
4148,6,15,2023-03-20 18:40:11,14.0,Plant
4149,2,32,2023-12-22 06:57:34,12.0,plant
4150,5,17,2023-05-12 18:16:25,14.0,TRANSFER
4151,20,41,2023-02-02 01:32:00,6.0,Plant
4152,13,36,2023-09-11 05:15:19,15.0,PLANT
4153,1,14,2023-09-19 22:54:46,9.0,TRANSFER
4154,14,41,2023-02-05 23:31:56,3.0,Transfer
4155,20,9,2023-01-16 20:56:52,10.0,Transfer
4156,11,17,2023-10-31 02:30:13,13.0,PLANT
4157,2,44,2023-01-08 09:04:46,7.0,PLANT
4158,15,7,2023-10-31 23:20:08,1.0,plant
4159,7,32,2023-02-18 09:41:52,9.0,Plant
4160,23,44,2023-06-20 08:04:30,16.0,plant
4161,5,44,2023-06-24 09:05:35,4.0,PLANT
4162,12,6,2023-10-27 01:11:22,3.0,TRANSFER
4163,17,16,2023-06-01 16:18:42,14.0,Plant
4164,16,2,2023-07-27 00:21:34,8.0,Plant
4165,17,10,2023-09-19 02:19:08,8.0,PLANT
4166,27,4,2023-03-20 02:55:06,8.0,Plant
4167,7,5,2023-05-14 08:51:40,10.0,Plant
4168,26,37,2023-11-13 15:59:36,14.0,Plant
4169,1,39,2023-08-20 22:57:54,1.0,PLANT
4170,2,26,2023-11-27 16:44:05,19.0,Plant
4171,20,30,2023-07-19 00:05:45,13.0,PLANT
4172,5,2,2023-08-22 19:09:05,10.0,PLANT
4173,27,18,2023-09-11 07:31:36,14.0,TRANSFER
4174,1,7,2023-04-25 20:38:44,17.0,Plant
4175,13,46,2023-02-05 15:10:15,8.0,Transfer
4176,1,47,2023-12-05 06:15:22,19.0,Transfer
4177,19,23,2023-11-13 09:07:03,7.0,PLANT
4178,1,20,2023-04-21 11:13:31,19.0,Plant
4179,3,15,2023-01-16 10:23:48,7.0,TRANSFER
4180,5,28,2023-10-02 16:08:44,11.0,PLANT
4181,28,46,2023-05-29 09:21:41,15.0,PLANT
4182,19,3,2023-06-28 00:01:09,14.0,Plant
4183,12,3,2023-07-26 17:29:46,8.0,plant
4184,26,12,2023-12-23 17:35:51,13.0,Transfer
4185,8,34,2023-12-18 06:28:38,2.0,plant
4186,5,36,2023-12-20 07:42:00,1.0,Plant
4187,15,8,2023-01-04 12:54:08,8.0,Plant
4188,11,9,2023-08-06 00:28:39,3.0,TRANSFER
4189,15,35,2023-10-31 05:11:44,13.0,Transfer
4190,5,24,2023-12-05 08:06:32,11.0,Transfer
4191,6,24,2023-07-12 01:27:22,18.0,Transfer
4192,28,35,2023-07-30 14:23:53,6.0,TRANSFER
4193,4,11,2023-09-20 16:48:18,11.0,Transfer
4194,5,6,2023-08-27 09:39:46,15.0,TRANSFER
4195,13,25,2023-02-14 10:05:19,7.0,PLANT
4196,22,1,2023-01-03 18:58:35,6.0,Transfer
4197,12,9,2023-10-08 13:41:47,17.0,Plant
4198,6,12,2023-09-17 12:58:21,6.0,Plant
4199,30,13,2023-08-29 03:43:10,19.0,TRANSFER
4200,5,29,2023-02-08 03:59:14,9.0,TRANSFER
4201,30,46,2023-06-28 09:09:42,4.0,TRANSFER
4202,28,32,2023-01-05 18:07:23,10.0,plant
4203,10,31,2023-11-16 04:26:43,,plant
4204,28,26,2023-10-06 22:31:10,1.0,TRANSFER
4205,6,40,2023-03-13 21:39:58,2.0,TRANSFER
4206,9,24,2023-07-19 18:08:30,,PLANT
4207,24,15,2023-01-05 06:55:30,16.0,Transfer
4208,20,42,2023-08-24 04:52:48,11.0,Plant
4209,18,6,2023-10-24 10:19:27,7.0,PLANT
4210,4,29,2023-10-02 06:22:23,2.0,Plant
4211,13,31,2023-01-27 20:22:21,13.0,PLANT
4212,22,16,2023-11-07 15:53:19,16.0,plant
4213,26,10,2023-10-08 01:25:03,3.0,plant
4214,23,45,2023-12-20 09:47:58,2.0,TRANSFER
4215,27,40,2023-08-15 20:48:58,17.0,Transfer
4216,4,4,2023-01-29 04:45:21,12.0,plant
4217,13,29,2023-02-18 09:14:15,9.0,Transfer
4218,11,8,2023-05-31 06:44:15,,plant
4219,11,40,2023-07-25 23:30:54,2.0,Transfer
4220,19,11,2023-01-01 03:52:40,9.0,Transfer
4221,1,1,2023-03-18 08:29:28,6.0,plant
4222,14,43,2023-12-20 14:26:42,,Transfer
4223,13,37,2023-02-05 07:39:26,16.0,Plant
4224,7,23,2023-07-14 00:31:19,,TRANSFER
4225,1,30,2023-08-19 11:24:01,16.0,TRANSFER
4226,13,15,2023-06-01 16:06:40,3.0,Transfer
4227,24,29,2023-02-04 19:56:48,13.0,Plant
4228,5,24,2023-01-01 06:50:30,15.0,Plant
4229,8,9,2023-06-03 17:19:06,5.0,TRANSFER
4230,14,43,2023-07-30 06:11:44,18.0,Transfer
4231,2,11,2023-01-04 05:55:17,15.0,PLANT
4232,19,15,2023-02-11 18:21:43,2.0,Plant
4233,4,44,2023-04-19 13:53:03,19.0,Transfer
4234,2,46,2023-07-23 16:44:12,12.0,Plant
4235,4,38,2023-12-02 16:20:09,18.0,PLANT
4236,6,48,2023-12-01 10:37:31,19.0,plant
4237,27,26,2023-09-05 20:16:19,,plant
4238,29,45,2023-11-15 08:50:21,4.0,PLANT
4239,23,37,2023-07-04 01:36:44,18.0,plant
4240,22,24,2023-05-11 14:19:38,11.0,Plant
4241,23,22,2023-04-27 12:31:38,14.0,TRANSFER
4242,18,18,2023-08-17 12:41:55,19.0,TRANSFER
4243,1,9,2023-08-03 19:55:36,4.0,Transfer
4244,13,29,2023-11-05 13:00:01,1.0,Transfer
4245,30,32,2023-09-30 13:20:26,4.0,Transfer
4246,15,12,2023-10-04 15:34:41,14.0,Plant
4247,9,41,2023-04-23 17:40:32,14.0,Plant
4248,23,17,2023-08-27 01:17:47,8.0,Plant
4249,29,25,2023-11-17 18:22:16,9.0,PLANT
4250,29,14,2023-11-05 23:06:44,16.0,PLANT
4251,27,25,2023-10-28 17:27:33,6.0,TRANSFER
4252,2,27,2023-12-16 12:22:13,14.0,PLANT
4253,30,13,2023-03-13 11:28:39,10.0,Plant
4254,14,37,2023-02-08 16:48:35,1.0,plant
4255,30,10,2023-07-17 04:13:20,4.0,TRANSFER
4256,23,9,2023-04-28 11:37:50,3.0,TRANSFER
4257,4,13,2023-08-30 17:22:23,16.0,PLANT
4258,19,7,2023-02-23 13:57:57,5.0,PLANT
4259,20,14,2023-11-07 20:30:15,2.0,TRANSFER
4260,5,36,2023-09-13 05:33:08,17.0,Plant
4261,9,40,2023-11-09 23:14:45,16.0,PLANT
4262,20,5,2023-03-22 11:52:44,1.0,Transfer
4263,25,13,2023-02-24 02:35:13,,Plant
4264,20,20,2023-07-03 03:01:24,8.0,Transfer
4265,17,28,2023-12-11 00:45:54,16.0,plant
4266,27,15,2023-06-22 17:25:40,12.0,plant
4267,28,39,2023-07-26 10:20:56,6.0,Plant
4268,27,21,2023-12-09 01:32:50,7.0,TRANSFER
4269,16,17,2023-11-15 08:47:39,8.0,Plant
4270,27,6,2023-06-02 15:41:49,18.0,Plant
4271,17,46,2023-09-14 21:32:13,6.0,Plant
4272,20,46,2023-02-08 20:38:26,10.0,PLANT
4273,20,25,2023-05-23 00:14:40,9.0,TRANSFER
4274,26,10,2023-02-21 06:04:30,15.0,plant
4275,7,14,2023-08-21 12:25:33,9.0,Transfer
4276,1,19,2023-11-21 16:11:41,1.0,TRANSFER
4277,12,11,2023-07-17 15:18:19,6.0,plant
4278,21,32,2023-05-17 14:03:28,1.0,Plant
4279,26,10,2023-02-21 14:05:28,19.0,TRANSFER
4280,24,47,2023-04-02 18:49:21,7.0,PLANT
4281,24,34,2023-09-11 13:06:41,4.0,TRANSFER
4282,23,44,2023-08-11 09:44:48,18.0,plant
4283,20,29,2023-10-09 07:26:44,9.0,Plant
4284,23,29,2023-07-26 17:06:01,13.0,PLANT
4285,17,22,2023-05-07 15:54:30,2.0,Plant
4286,15,50,2023-01-03 07:48:29,10.0,plant
4287,6,14,2023-05-01 07:03:38,12.0,Transfer
4288,13,2,2023-07-02 08:35:03,18.0,PLANT
4289,23,12,2023-07-02 08:06:24,1.0,plant
4290,12,22,2023-08-18 04:04:16,6.0,plant
4291,3,1,2023-10-15 07:46:07,8.0,TRANSFER
4292,8,50,2023-12-11 03:57:39,8.0,PLANT
4293,24,12,2023-09-13 07:23:58,7.0,plant
4294,24,12,2023-02-12 21:28:33,13.0,plant
4295,27,4,2023-06-10 05:41:31,2.0,plant
4296,16,17,2023-10-01 08:41:16,5.0,TRANSFER
4297,15,48,2023-11-15 22:44:08,7.0,Transfer
4298,21,19,2023-11-03 21:54:49,17.0,TRANSFER
4299,29,1,2023-05-18 22:34:41,3.0,Plant
4300,7,17,2023-06-22 04:28:06,1.0,PLANT
4301,16,34,2023-03-25 19:30:05,12.0,TRANSFER
4302,21,43,2023-04-04 18:42:41,16.0,Transfer
4303,29,7,2023-11-03 01:42:40,19.0,plant
4304,24,33,2023-08-31 15:56:24,14.0,PLANT
4305,25,6,2023-07-30 05:06:21,3.0,plant
4306,11,6,2023-04-05 22:31:38,9.0,TRANSFER
4307,4,32,2023-03-02 06:46:43,7.0,TRANSFER
4308,16,28,2023-03-06 15:10:35,9.0,Plant
4309,4,37,2023-04-21 07:48:22,12.0,Transfer
4310,27,29,2023-10-05 16:03:12,10.0,Transfer
4311,23,43,2023-10-06 12:54:15,13.0,Plant
4312,23,30,2023-05-21 08:53:18,6.0,PLANT
4313,28,22,2023-06-22 14:08:47,,TRANSFER
4314,30,5,2023-06-14 00:42:54,3.0,PLANT
4315,11,29,2023-04-21 10:07:40,11.0,TRANSFER
4316,24,2,2023-06-17 04:08:05,18.0,plant
4317,16,10,2023-03-23 05:23:45,13.0,TRANSFER
4318,16,46,2023-08-23 22:40:08,6.0,TRANSFER
4319,7,20,2023-03-09 02:53:52,8.0,Plant
4320,23,18,2023-03-12 23:02:32,12.0,Transfer
4321,6,45,2023-07-12 12:33:45,13.0,plant
4322,22,35,2023-08-17 18:46:22,19.0,plant
4323,10,36,2023-10-10 06:10:09,,Transfer
4324,19,18,2023-10-23 01:43:49,11.0,plant
4325,20,12,2023-11-01 19:51:52,7.0,TRANSFER
