movement_id,dealership_id,model_id,movement_date,movement_type,quantity_change
4458,28,21,2023-05-20 15:04:20,TRANSFER,-7
4459,15,1,2023-02-28 03:18:39,SALE,8
4460,5,50,2023-04-16 16:54:06,Damage,1
4461,10,31,2023-01-01 08:29:21,sold,-3
4462,10,7,2023-12-28 11:10:54,Transfer,5
4463,29,32,2023-02-28 10:30:52,Transfer,1
4464,14,43,2023-06-30 08:59:18,sold,-5
4465,20,36,2023-12-09 06:12:47,sold,-3
4466,21,3,2023-04-04 19:30:22,sold,-3
4467,13,1,2023-03-18 04:50:40,Damage,7
4468,28,12,2023-03-27 08:19:32,sold,4
4469,16,10,2023-01-17 06:40:30,Transfer,-4
4470,26,7,2023-07-10 21:05:42,SALE,-5
4471,20,25,2023-05-26 10:35:39,Damage,4
4472,19,27,2023-05-21 06:01:00,Sale,-8
4473,4,27,2023-08-13 17:21:19,sold,-3
4474,27,6,2023-11-21 21:01:32,sold,1
4475,5,20,2023-10-14 06:44:38,sold,-5
4476,1,49,2023-12-17 16:35:48,Damage,-7
4477,29,22,2023-01-23 12:10:46,TRANSFER,-8
4478,27,50,2023-04-12 01:45:03,sold,-7
4479,4,26,2023-06-02 14:12:55,sold,-4
4480,11,45,2023-04-10 07:07:22,SALE,7
4481,25,41,2023-12-06 09:27:57,SALE,4
4482,24,32,2023-12-20 19:33:29,Transfer,5
4483,5,23,2023-09-13 02:53:02,Transfer,5
4484,19,1,2023-03-29 15:30:20,SALE,-8
4485,2,36,2023-06-01 17:37:56,Transfer,2
4486,8,21,2023-01-27 06:42:01,TRANSFER,-5
4487,13,14,2023-12-29 14:27:33,TRANSFER,-2
4488,24,19,2023-01-10 01:33:26,sold,-2
4489,21,25,2023-01-31 10:01:58,sold,-3
4490,27,9,2023-08-31 14:09:56,Damage,-3
4491,27,41,2023-05-01 06:45:53,sold,2
4492,7,29,2023-08-13 05:33:32,Sale,-4
4493,17,46,2023-09-20 07:09:19,sold,-9
4494,22,47,2023-03-13 17:24:53,SALE,-6
4495,26,2,2023-11-12 02:34:51,TRANSFER,-6
4496,11,47,2023-09-08 07:26:22,SALE,7
4497,9,31,2023-12-10 14:01:15,Transfer,8
4498,11,31,2023-08-23 15:22:54,Sale,3
4499,7,14,2023-10-16 08:24:43,Damage,4
4500,5,23,2023-03-24 18:52:18,Sale,2
4501,6,31,2023-10-14 04:53:20,sold,-3
4502,30,38,2023-12-06 23:55:23,Damage,-8
4503,29,16,2023-08-07 11:39:53,TRANSFER,5
4504,23,8,2023-02-28 00:02:01,TRANSFER,-4
4505,13,12,2023-06-10 08:07:20,TRANSFER,-7
4506,22,1,2023-05-11 14:46:01,SALE,1
4507,5,40,2023-10-23 05:14:27,sold,-9
4508,12,14,2023-05-26 03:29:02,TRANSFER,5
4509,13,28,2023-03-25 18:28:14,TRANSFER,-5
4510,18,1,2023-12-26 04:15:39,Damage,1
4511,29,22,2023-11-28 01:34:06,Damage,-8
4512,12,45,2023-09-05 02:16:39,sold,-5
4513,27,28,2023-08-13 17:15:17,Transfer,3
4514,3,13,2023-08-24 21:30:23,SALE,-5
4515,16,8,2023-03-23 19:06:03,Sale,-9
4516,4,7,2023-07-28 05:46:47,Transfer,8
4517,21,3,2023-09-21 12:51:35,Sale,-2
4518,17,27,2023-10-19 02:01:37,Transfer,3
4519,10,19,2023-04-07 11:24:50,Transfer,-2
4520,13,46,2023-04-08 01:34:25,sold,7
4521,28,21,2023-03-10 03:40:19,Transfer,5
4522,23,50,2023-09-07 19:17:36,TRANSFER,-10
4523,30,44,2023-11-29 21:41:18,Sale,-4
4524,24,1,2023-12-18 21:08:03,TRANSFER,-5
4525,29,30,2023-04-20 07:09:06,SALE,7
4526,28,20,2023-06-26 06:17:00,Sale,-10
4527,23,13,2023-10-14 19:36:29,Sale,5
4528,5,4,2023-10-11 10:57:55,Sale,2
4529,17,28,2023-02-17 05:51:56,sold,-7
4530,30,26,2023-01-23 06:01:54,Sale,-8
4531,9,41,2023-02-24 21:11:00,TRANSFER,-9
4532,2,3,2023-10-20 14:25:39,Sale,-5
4533,16,38,2023-01-11 13:26:53,Damage,-4
4534,26,39,2023-01-28 12:22:34,Sale,6
4535,28,7,2023-10-17 18:18:48,SALE,7
4536,17,5,2023-10-06 01:05:56,TRANSFER,3
4537,2,18,2023-12-09 04:56:04,SALE,-6
4538,4,2,2023-11-29 23:12:33,TRANSFER,-10
4539,14,13,2023-11-06 21:41:39,sold,-6
4540,2,13,2023-06-10 18:08:03,Damage,3
4541,16,47,2023-06-15 12:59:48,SALE,-2
4542,6,33,2023-03-30 00:54:12,Damage,1
4543,24,46,2023-09-24 14:38:04,Transfer,-2
4544,9,33,2023-09-07 05:31:47,TRANSFER,-9
4545,24,47,2023-06-24 20:09:45,SALE,-2
4546,14,16,2023-10-26 11:13:48,SALE,6
4547,13,8,2023-03-03 22:15:07,TRANSFER,-7
4548,11,44,2023-03-27 03:35:07,Transfer,9
4549,8,41,2023-07-12 01:14:37,SALE,3
4550,25,48,2023-07-11 09:16:46,TRANSFER,-8
4551,30,48,2023-10-04 23:18:14,SALE,-4
4552,24,12,2023-03-15 16:51:21,sold,-9
4553,2,38,2023-05-23 16:43:45,Sale,-3
4554,23,44,2023-08-20 18:30:39,SALE,-5
4555,19,35,2023-10-17 21:46:46,Damage,-6
4556,1,32,2023-12-02 05:38:16,SALE,-3
4557,15,2,2023-02-01 20:58:22,Transfer,1
4558,26,44,2023-11-22 04:24:55,Sale,-9
4559,9,7,2023-09-22 20:02:16,Transfer,5
4560,24,49,2023-05-22 21:29:17,sold,-8
4561,14,40,2023-08-03 16:46:20,SALE,6
4562,30,41,2023-04-11 16:23:35,SALE,-7
4563,22,7,2023-06-14 09:14:51,Transfer,-6
4564,16,35,2023-06-04 03:14:09,SALE,4
4565,28,15,2023-01-02 07:15:20,Damage,2
4566,2,6,2023-10-15 04:19:18,sold,-4
4567,11,6,2023-11-15 15:15:40,TRANSFER,-2
4568,1,12,2023-07-14 16:05:51,Damage,9
4569,26,34,2023-04-16 14:04:03,Sale,6
4570,22,4,2023-02-04 23:02:17,Transfer,7
4571,21,34,2023-10-08 00:28:06,Transfer,-7
4572,2,35,2023-05-07 01:28:56,Damage,3
4573,17,7,2023-08-02 14:25:18,Sale,4
4574,13,40,2023-07-30 09:02:24,Transfer,-2
4575,3,11,2023-08-17 01:33:23,Damage,-6
4576,21,33,2023-10-03 03:34:53,Damage,5
4577,9,8,2023-06-06 16:57:51,Sale,-8
4578,8,45,2023-06-10 12:03:20,sold,9
4579,29,7,2023-10-19 22:53:31,TRANSFER,-3
4580,14,23,2023-01-25 12:12:57,Transfer,7
4581,9,3,2023-11-12 07:54:11,sold,-3
4582,21,9,2023-07-04 07:43:50,sold,1
4583,4,29,2023-05-01 21:18:23,SALE,-10
4584,3,7,2023-06-22 05:27:10,TRANSFER,4
4585,19,18,2023-07-11 14:21:37,sold,-6
4586,11,20,2023-10-02 22:51:57,TRANSFER,-8
4587,4,31,2023-03-08 15:02:58,Transfer,3
4588,27,20,2023-02-02 08:59:35,Transfer,-4
4589,5,23,2023-02-18 18:29:33,Damage,9
4590,14,22,2023-04-14 00:27:44,Sale,-6
4591,26,47,2023-06-29 23:09:38,sold,-5
4592,30,22,2023-05-12 18:17:59,sold,-9
4593,15,44,2023-09-25 11:47:23,Transfer,-10
4594,16,41,2023-04-07 01:43:11,Sale,7
4595,28,15,2023-09-29 18:27:01,TRANSFER,-5
4596,23,13,2023-12-02 10:49:29,SALE,3
4597,12,11,2023-07-13 15:52:08,Damage,-4
4598,25,20,2023-02-03 16:10:28,TRANSFER,-5
4599,28,27,2023-11-23 09:13:44,sold,8
4600,27,26,2023-05-20 12:43:56,SALE,-10
4601,28,47,2023-07-19 14:22:48,Transfer,1
4602,20,18,2023-08-22 08:02:33,Damage,-8
4603,21,28,2023-09-19 17:59:42,Sale,3
4604,21,2,2023-05-25 02:54:54,Sale,7
4605,14,12,2023-03-09 02:09:47,SALE,9
4606,4,4,2023-11-15 23:25:43,SALE,3
4607,3,10,2023-12-28 16:50:23,TRANSFER,-4
4608,7,41,2023-11-20 08:44:57,Damage,2
4609,5,46,2023-10-14 19:01:36,Sale,8
4610,18,16,2023-10-31 05:15:19,sold,-7
4611,29,33,2023-02-18 17:35:59,sold,-8
4612,25,44,2023-12-01 07:02:15,TRANSFER,7
4613,17,2,2023-02-18 11:24:28,SALE,-4
4614,12,47,2023-08-20 13:24:25,TRANSFER,-7
4615,4,23,2023-10-21 15:17:02,Sale,1
4616,11,14,2023-12-08 16:49:13,Damage,-3
4617,14,28,2023-02-16 07:01:16,Damage,8
4618,7,43,2023-12-12 06:26:42,TRANSFER,-10
4619,30,33,2023-12-14 17:24:56,Sale,-10
4620,8,48,2023-10-06 22:56:07,Sale,1
4621,10,24,2023-02-16 09:46:49,Transfer,-6
4622,11,28,2023-03-31 03:21:42,Damage,-6
4623,27,39,2023-06-18 10:37:21,Damage,-8
4624,6,27,2023-09-16 21:14:40,TRANSFER,3
4625,23,13,2023-11-24 06:27:16,Damage,3
4626,9,2,2023-10-08 14:55:12,Sale,8
4627,6,29,2023-06-14 12:06:07,sold,-2
4628,7,17,2023-12-13 23:45:23,Damage,8
4629,30,18,2023-03-31 22:52:51,SALE,4
4630,18,14,2023-07-15 09:38:53,Transfer,2
4631,7,26,2023-02-15 16:33:37,SALE,3
4632,7,4,2023-01-13 21:20:35,sold,3
4633,14,6,2023-01-22 02:05:34,TRANSFER,3
4634,15,16,2023-05-11 23:32:16,Sale,-4
4635,18,21,2023-05-20 12:12:33,Sale,1
4636,21,43,2023-03-05 15:07:39,TRANSFER,-6
4637,4,47,2023-10-15 06:36:23,Transfer,-6
4638,23,8,2023-03-20 22:07:24,SALE,1
4639,4,7,2023-05-21 22:54:11,Transfer,-2
4640,25,14,2023-03-26 04:59:08,Sale,-9
4641,9,47,2023-12-17 01:55:27,Sale,-10
4642,29,7,2023-12-03 20:53:55,Transfer,9
4643,5,11,2023-03-03 06:38:36,SALE,-6
4644,24,43,2023-03-07 11:06:15,TRANSFER,5
4645,19,41,2023-12-01 03:37:28,Damage,8
4646,4,20,2023-07-23 02:54:15,sold,6
4647,29,25,2023-03-21 07:02:40,sold,-5
4648,2,32,2023-04-09 08:48:26,Transfer,7
4649,11,19,2023-03-09 04:30:31,Sale,-8
4650,16,21,2023-08-03 13:10:32,Sale,9
4651,3,10,2023-03-27 23:24:03,Damage,4
4652,28,3,2023-02-18 14:41:49,Sale,5
4653,28,41,2023-07-12 01:08:39,sold,2
4654,20,48,2023-06-14 06:31:05,sold,-2
4655,9,46,2023-07-30 19:15:32,SALE,-2
4656,4,49,2023-01-15 04:04:01,Damage,-3
4657,1,31,2023-08-20 18:40:30,SALE,3
4658,29,38,2023-03-27 13:39:25,sold,6
4659,15,39,2023-05-10 02:59:48,TRANSFER,-5
4660,2,1,2023-04-05 03:03:40,Damage,3
4661,7,21,2023-05-22 11:13:32,sold,1
4662,18,25,2023-08-07 02:03:12,Damage,8
4663,27,14,2023-01-16 09:45:56,Transfer,-10
4664,15,44,2023-10-27 08:58:18,sold,4
4665,16,38,2023-01-01 03:52:37,Sale,-10
4666,3,36,2023-12-04 11:17:34,Transfer,-4
4667,27,30,2023-03-05 11:01:51,Damage,-7
4668,26,21,2023-12-21 16:07:26,Transfer,-7
4669,3,37,2023-07-17 14:45:28,sold,-10
4670,24,22,2023-12-11 17:17:33,sold,1
4671,7,31,2023-11-12 03:26:01,Sale,9
4672,17,46,2023-11-30 20:02:26,Transfer,-2
4673,8,3,2023-04-03 05:38:10,Damage,3
4674,19,47,2023-04-29 23:24:15,TRANSFER,-5
4675,5,18,2023-09-23 23:04:32,TRANSFER,-5
4676,7,32,2023-11-02 14:34:55,sold,-9
4677,19,12,2023-06-11 10:48:05,sold,9
4678,24,20,2023-08-07 20:17:48,SALE,5
4679,8,23,2023-10-05 22:47:22,SALE,-8
4680,25,29,2023-05-04 19:45:55,Damage,3
4681,22,16,2023-03-10 21:18:23,Sale,-10
4682,2,36,2023-08-08 21:25:21,Sale,1
4683,8,32,2023-12-04 16:29:23,Transfer,-5
4684,14,1,2023-02-25 08:36:08,SALE,-4
4685,10,41,2023-11-22 17:28:50,Sale,6
4686,18,37,2023-07-30 20:31:42,sold,1
4687,25,27,2023-08-30 10:17:50,Transfer,-9
4688,18,18,2023-12-28 12:11:35,sold,4
4689,16,4,2023-09-22 05:58:28,TRANSFER,-5
4690,15,29,2023-11-24 06:19:57,Transfer,-9
4691,7,8,2023-11-04 04:14:18,Sale,-7
4692,12,24,2023-03-29 19:23:18,Transfer,3
4693,3,10,2023-02-05 07:31:48,Transfer,3
4694,1,39,2023-11-22 00:06:30,Transfer,7
4695,24,28,2023-10-21 19:16:17,Transfer,8
4696,11,3,2023-04-24 13:52:48,Transfer,6
4697,29,42,2023-08-09 02:25:45,Sale,-6
4698,23,48,2023-08-02 20:24:54,Sale,7
4699,3,3,2023-01-29 20:20:36,Damage,-8
4700,1,49,2023-06-22 14:36:38,Sale,6
4701,12,23,2023-12-02 23:53:20,Transfer,-9
4702,12,27,2023-12-22 06:46:46,sold,1
4703,26,42,2023-09-17 18:37:52,TRANSFER,5
4704,20,24,2023-09-13 23:51:24,TRANSFER,-3
4705,16,43,2023-12-04 21:01:16,TRANSFER,-6
4706,5,8,2023-06-12 13:57:06,Sale,-7
4707,13,8,2023-10-14 03:57:22,TRANSFER,-5
4708,3,47,2023-05-12 13:50:26,Transfer,-7
4709,5,17,2023-07-15 13:29:08,Sale,-5
4710,1,33,2023-08-08 03:46:54,Sale,9
4711,15,10,2023-01-27 17:53:21,TRANSFER,7
4712,23,48,2023-02-10 17:44:00,SALE,3
4713,2,37,2023-02-16 18:18:45,Transfer,6
4714,21,11,2023-10-04 18:30:33,Sale,5
4715,26,26,2023-11-02 14:47:55,SALE,-5
4716,14,33,2023-04-16 04:19:05,SALE,-7
4717,18,43,2023-10-13 22:10:19,Sale,5
4718,24,50,2023-03-15 22:42:11,Transfer,-5
4719,3,8,2023-03-14 13:58:08,Damage,-5
4720,1,29,2023-10-05 05:18:16,sold,-3
4721,22,14,2023-05-24 17:09:26,Sale,8
4722,15,20,2023-01-21 19:25:25,Transfer,8
4723,11,34,2023-02-28 13:12:51,TRANSFER,-10
4724,16,40,2023-11-02 11:14:04,SALE,-10
4725,29,11,2023-12-19 13:10:14,sold,2
4726,14,8,2023-04-24 03:50:46,TRANSFER,8
4727,24,1,2023-09-08 00:00:58,TRANSFER,-7
4728,7,27,2023-03-22 09:15:51,Damage,7
4729,6,15,2023-07-20 00:38:00,Damage,7
4730,21,49,2023-04-22 07:51:21,Damage,8
4731,24,20,2023-04-10 20:17:20,Transfer,-3
4732,26,30,2023-11-18 06:41:32,TRANSFER,-9
4733,15,47,2023-07-14 16:51:59,Transfer,-7
4734,14,22,2023-07-18 06:32:02,sold,-4
4735,20,13,2023-03-09 15:01:09,Damage,3
4736,7,38,2023-03-04 19:58:44,TRANSFER,8
4737,18,23,2023-04-24 09:25:45,Damage,7
4738,9,22,2023-05-05 01:48:40,Sale,4
4739,24,3,2023-01-12 05:24:25,Transfer,-3
4740,12,15,2023-08-09 03:13:14,SALE,8
4741,28,50,2023-03-08 10:51:58,Damage,8
4742,20,13,2023-12-29 04:30:09,SALE,6
4743,29,15,2023-08-27 21:53:07,Damage,-3
4744,7,22,2023-10-20 10:39:22,sold,-9
4745,17,12,2023-09-24 23:42:36,Sale,3
4746,21,48,2023-07-22 22:55:01,Transfer,2
4747,18,44,2023-11-17 14:15:37,Transfer,-9
4748,30,17,2023-03-21 10:18:58,SALE,9
4749,18,32,2023-05-01 12:00:49,Sale,1
4750,18,45,2023-02-22 14:40:11,TRANSFER,-6
4751,2,41,2023-07-22 16:11:38,SALE,-8
4752,5,50,2023-03-30 16:13:11,Transfer,-8
4753,4,10,2023-12-07 16:35:27,sold,-10
4754,17,45,2023-10-21 08:52:24,TRANSFER,5
4755,11,43,2023-09-27 09:13:48,TRANSFER,-9
4756,6,18,2023-06-28 22:11:29,Damage,-10
4757,3,41,2023-12-08 03:08:15,SALE,6
4758,8,19,2023-09-06 17:50:35,Transfer,-7
4759,2,43,2023-05-04 06:15:24,Transfer,-9
4760,24,50,2023-07-27 15:06:58,Transfer,1
4761,22,27,2023-04-09 04:01:41,Sale,8
4762,5,8,2023-10-28 06:26:28,Transfer,-2
4763,10,18,2023-02-07 18:30:15,Damage,-4
4764,6,46,2023-08-13 16:20:36,TRANSFER,-7
4765,13,30,2023-01-03 11:49:12,sold,-7
4766,6,25,2023-09-01 03:53:20,sold,-4
4767,4,1,2023-10-03 21:17:47,TRANSFER,-4
4768,1,38,2023-06-11 15:42:51,sold,-7
4769,2,18,2023-07-16 04:01:09,Transfer,7
4770,16,49,2023-11-11 12:44:38,SALE,-4
4771,8,14,2023-02-05 05:22:09,Damage,9
4772,25,13,2023-07-21 01:14:45,Sale,-6
4773,20,47,2023-02-08 09:56:32,Transfer,-2
4774,27,25,2023-05-29 06:11:09,Sale,-4
4775,14,8,2023-12-16 00:06:10,SALE,1
4776,15,19,2023-08-04 14:54:21,SALE,-4
4777,8,40,2023-08-14 10:56:49,Sale,3
4778,10,49,2023-03-05 18:40:54,Transfer,-7
4779,6,41,2023-10-05 05:43:38,Transfer,-8
4780,27,50,2023-07-21 15:24:08,Sale,-9
4781,17,41,2023-12-10 17:34:26,SALE,-8
4782,22,3,2023-04-26 17:16:34,Transfer,5
4783,7,29,2023-03-01 01:56:24,Damage,-5
4784,14,16,2023-09-25 13:55:36,SALE,-4
4785,17,7,2023-04-18 21:32:28,SALE,4
4786,11,49,2023-01-04 23:45:11,Transfer,-6
4787,28,21,2023-08-22 14:46:26,Damage,-6
4788,25,46,2023-12-20 04:08:57,TRANSFER,-10
4789,22,43,2023-03-17 16:42:13,sold,7
4790,8,14,2023-04-13 06:10:59,SALE,-8
4791,8,39,2023-07-12 12:15:17,Transfer,1
4792,29,24,2023-09-10 00:10:38,Transfer,-2
4793,9,48,2023-06-19 03:23:03,TRANSFER,-3
4794,1,30,2023-02-22 11:50:39,SALE,-7
4795,13,33,2023-11-22 11:36:13,TRANSFER,-7
4796,22,22,2023-10-03 10:44:51,TRANSFER,-7
4797,9,10,2023-01-22 08:02:17,SALE,-4
4798,8,11,2023-03-27 03:17:21,Damage,-5
4799,4,15,2023-05-02 02:52:16,sold,4
4800,21,50,2023-11-21 15:44:26,sold,-4
4801,25,48,2023-04-23 03:29:20,TRANSFER,5
4802,5,30,2023-08-09 16:37:30,SALE,8
4803,9,14,2023-09-14 15:49:16,Sale,-5
4804,17,32,2023-03-06 04:27:52,TRANSFER,-6
4805,26,26,2023-08-24 02:21:44,SALE,1
4806,9,21,2023-01-02 14:02:49,Sale,-6
4807,26,5,2023-10-15 00:18:18,Damage,-10
4808,9,47,2023-05-20 10:24:14,Transfer,-6
4809,6,12,2023-08-21 04:32:01,sold,9
4810,23,29,2023-10-05 13:03:12,TRANSFER,-9
4811,22,21,2023-09-01 07:24:58,Transfer,3
4812,20,25,2023-03-22 03:07:22,sold,3
4813,23,16,2023-06-17 16:12:21,TRANSFER,2
4814,27,31,2023-09-14 02:46:55,Sale,1
4815,2,20,2023-08-17 13:04:04,SALE,7
4816,3,31,2023-04-24 17:17:05,Sale,2
4817,11,11,2023-01-14 21:44:13,SALE,-6
4818,28,32,2023-11-05 20:41:08,Damage,8
4819,28,48,2023-07-26 00:50:55,Sale,-8
4820,20,8,2023-11-19 18:25:49,TRANSFER,-2
4821,3,23,2023-04-07 23:34:09,Sale,-9
4822,9,8,2023-09-29 14:38:57,Sale,-8
4823,13,2,2023-08-18 22:53:26,TRANSFER,7
4824,20,27,2023-12-15 17:04:26,Sale,3
4825,14,36,2023-01-09 03:39:51,sold,-10
4826,10,35,2023-05-29 06:12:58,SALE,-10
4827,17,23,2023-07-13 16:12:11,SALE,-6
4828,12,41,2023-10-02 11:37:28,Sale,7
4829,30,48,2023-11-03 13:56:04,Sale,-8
4830,12,13,2023-08-24 20:44:11,SALE,-4
4831,30,31,2023-06-02 00:16:52,sold,-7
4832,24,45,2023-06-30 19:03:24,TRANSFER,5
4833,20,30,2023-10-07 04:48:55,SALE,-5
4834,29,6,2023-05-04 02:32:16,SALE,-8
4835,9,20,2023-01-29 04:21:24,Transfer,-6
4836,12,26,2023-04-13 05:42:53,sold,-2
4837,9,36,2023-06-24 04:47:38,SALE,-2
4838,25,19,2023-03-03 09:09:46,sold,-6
4839,11,22,2023-10-29 00:47:22,sold,2
4840,9,12,2023-02-10 22:29:44,sold,9
4841,13,3,2023-12-06 00:13:14,SALE,2
4842,13,5,2023-04-30 21:22:19,Damage,-4
4843,13,5,2023-03-31 15:15:10,Sale,7
4844,13,43,2023-03-07 03:01:23,Sale,9
4845,7,23,2023-10-31 11:06:27,SALE,-2
4846,12,14,2023-08-16 10:08:56,Transfer,-7
4847,9,49,2023-09-06 20:07:18,Sale,2
4848,23,39,2023-08-08 23:09:21,TRANSFER,-10
4849,27,7,2023-10-08 02:21:37,TRANSFER,9
4850,28,35,2023-01-24 22:39:19,TRANSFER,2
4851,24,38,2023-03-24 04:52:51,Sale,-6
4852,2,14,2023-03-25 22:32:25,Sale,-3
4853,12,17,2023-03-12 15:33:08,Transfer,3
4854,4,7,2023-04-21 17:00:15,sold,-9
4855,20,20,2023-06-17 01:03:47,Sale,-5
4856,4,34,2023-01-07 21:42:13,Sale,5
4857,3,30,2023-04-16 13:55:07,sold,-6
4858,29,50,2023-11-30 04:19:02,SALE,-5
4859,17,40,2023-08-10 16:20:59,Damage,-7
4860,6,13,2023-05-29 19:11:40,Transfer,2
4861,5,6,2023-08-21 17:02:53,sold,8
4862,11,27,2023-10-01 06:24:58,sold,-3
4863,3,18,2023-02-26 01:07:23,sold,-8
4864,12,24,2023-06-03 10:05:57,Damage,6
4865,23,32,2023-12-24 16:21:51,Transfer,9
4866,6,39,2023-09-03 15:51:29,Transfer,7
4867,15,26,2023-12-01 21:26:18,sold,7
4868,20,34,2023-08-29 22:22:07,TRANSFER,-5
4869,25,21,2023-02-10 20:23:18,sold,2
4870,20,28,2023-01-02 14:47:23,SALE,3
4871,25,5,2023-05-31 18:09:30,SALE,-4
4872,3,42,2023-01-10 17:15:47,Transfer,-9
4873,14,18,2023-07-29 04:12:11,sold,-6
4874,30,8,2023-03-24 18:26:23,sold,8
4875,23,43,2023-12-16 16:11:02,SALE,-3
4876,23,48,2023-11-15 08:11:26,TRANSFER,4
4877,1,34,2023-12-04 07:40:28,Sale,6
4878,1,22,2023-12-09 12:31:05,sold,-8
4879,2,23,2023-08-30 15:02:20,Sale,-7
4880,20,9,2023-12-27 12:59:40,sold,-5
4881,13,27,2023-06-12 19:30:25,Damage,9
4882,18,14,2023-05-14 05:04:34,Sale,7
4883,10,20,2023-06-16 19:44:52,Sale,2
4884,10,26,2023-12-11 08:16:20,SALE,9
4885,13,41,2023-01-18 05:30:33,sold,-4
4886,21,7,2023-08-31 18:13:14,SALE,2
4887,2,24,2023-02-08 15:31:37,Sale,-4
4888,24,9,2023-11-01 07:32:31,sold,-6
4889,6,43,2023-06-22 05:18:27,sold,-6
4890,3,7,2023-05-19 13:43:46,SALE,-4
4891,18,37,2023-11-11 00:00:20,sold,-7
4892,14,4,2023-10-31 20:47:30,Damage,-3
4893,30,11,2023-09-23 04:57:10,SALE,6
4894,9,4,2023-08-24 08:13:24,Transfer,4
4895,1,28,2023-02-21 22:46:16,TRANSFER,2
4896,6,49,2023-03-20 00:12:04,Damage,6
4897,23,27,2023-08-15 19:05:48,Sale,7
4898,15,17,2023-12-26 23:38:40,TRANSFER,9
4899,29,40,2023-04-06 15:14:55,TRANSFER,-3
4900,25,6,2023-06-20 12:53:52,Sale,4
4901,7,17,2023-01-31 02:20:21,TRANSFER,8
4902,20,43,2023-07-16 10:42:16,sold,-10
4903,12,12,2023-01-26 01:29:02,TRANSFER,1
4904,2,40,2023-04-22 19:11:17,sold,5
4905,22,1,2023-10-22 10:46:14,SALE,4
4906,12,29,2023-12-18 11:12:56,TRANSFER,-10
4907,28,26,2023-12-15 02:38:50,TRANSFER,6
4908,14,8,2023-02-07 03:32:42,sold,-2
4909,26,30,2023-08-03 05:55:34,sold,4
4910,28,30,2023-07-19 15:46:37,Sale,1
4911,27,4,2023-02-13 19:38:42,sold,5
4912,7,24,2023-12-14 04:36:35,sold,-9
4913,30,26,2023-02-23 01:54:58,Sale,-2
4914,6,8,2023-08-14 02:08:21,Damage,4
4915,4,31,2023-09-15 23:02:44,sold,-4
4916,13,18,2023-03-19 09:49:02,SALE,-2
4917,27,34,2023-01-26 07:50:08,SALE,-5
4918,23,33,2023-10-04 08:36:09,Transfer,1
4919,26,40,2023-01-26 01:12:09,Transfer,7
4920,22,9,2023-06-27 09:26:38,Transfer,1
4921,6,20,2023-05-03 09:30:25,Sale,4
4922,2,40,2023-06-02 22:52:30,sold,2
4923,11,47,2023-04-12 15:20:46,Transfer,4
4924,16,46,2023-12-24 20:42:44,SALE,-4
4925,18,2,2023-12-06 08:31:15,Transfer,3
4926,29,43,2023-03-12 13:05:25,Damage,9
4927,6,39,2023-01-29 18:37:39,Damage,-9
4928,1,21,2023-06-13 09:29:30,Damage,5
4929,8,14,2023-10-01 13:39:02,sold,9
4930,25,30,2023-01-10 08:46:48,TRANSFER,-7
4931,8,42,2023-03-25 10:39:22,Sale,2
4932,26,46,2023-09-25 01:47:56,Damage,7
4933,22,17,2023-11-08 02:01:25,Damage,-3
4934,13,33,2023-01-16 04:21:17,sold,4
4935,16,11,2023-12-27 15:16:29,Damage,4
4936,10,42,2023-02-18 07:34:33,sold,-6
4937,17,48,2023-07-12 09:22:17,sold,-7
4938,13,37,2023-11-18 05:58:18,sold,-6
4939,8,8,2023-11-26 07:36:50,sold,-7
4940,18,4,2023-12-03 14:48:55,Damage,-7
4941,20,39,2023-07-17 23:08:24,Sale,3
4942,17,42,2023-03-13 23:52:10,Sale,2
4943,1,11,2023-04-09 16:22:24,Damage,-8
4944,21,21,2023-08-21 00:30:18,sold,5
4945,12,4,2023-07-02 00:20:05,sold,7
4946,28,47,2023-07-15 08:09:52,Transfer,5
4947,30,43,2023-12-19 14:12:56,Sale,5
4948,22,13,2023-12-19 08:32:27,TRANSFER,8
4949,11,31,2023-06-02 00:26:19,TRANSFER,5
4950,25,4,2023-11-03 13:53:46,Damage,-4
4951,19,16,2023-03-13 05:04:26,sold,-3
4952,12,40,2023-04-24 10:33:04,TRANSFER,1
4953,29,49,2023-02-20 21:58:22,Sale,-6
4954,2,42,2023-10-16 06:56:23,TRANSFER,-3
4955,14,22,2023-11-09 16:33:04,TRANSFER,-9
4956,18,30,2023-11-05 11:54:19,Transfer,7
4957,24,16,2023-05-02 03:39:51,sold,7
4958,25,4,2023-11-03 19:15:56,TRANSFER,6
4959,15,50,2023-05-23 01:31:43,TRANSFER,-10
4960,24,25,2023-02-02 17:38:09,Damage,5
4961,12,39,2023-10-05 09:57:02,TRANSFER,1
4962,3,42,2023-06-25 21:11:45,TRANSFER,3
4963,15,45,2023-03-29 09:03:10,SALE,-9
4964,13,48,2023-08-20 04:07:24,SALE,-8
4965,10,23,2023-08-24 20:12:44,Damage,7
4966,10,46,2023-07-24 03:12:41,Sale,2
4967,8,45,2023-03-16 07:35:03,TRANSFER,2
4968,10,2,2023-03-04 12:43:47,Transfer,-10
4969,30,32,2023-03-18 13:53:03,TRANSFER,-10
4970,27,3,2023-03-07 09:36:38,Damage,2
4971,30,21,2023-04-05 02:41:18,Damage,-8
4972,6,8,2023-08-11 21:08:41,SALE,-9
4973,6,39,2023-05-20 06:55:08,sold,2
4974,30,4,2023-11-03 07:49:29,Damage,-4
